id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,凯文-杜兰特,10-11,负,雄鹿110-106雷霆,1,23,42.90%,6,14,33.30%,1,3,100.00%,1,1,6,1,5,2,1,2,4,0,14
2,凯文-杜兰特,10-11,胜,国王112-120雷霆,1,40,50.00%,8,16,33.30%,1,3,88.20%,15,17,8,0,8,2,2,1,7,3,32
3,凯文-杜兰特,10-11,胜,湖人106-120雷霆,1,35,73.30%,11,15,50.00%,1,2,100.00%,8,8,4,0,4,2,1,0,5,3,31
4,凯文-杜兰特,10-11,胜,掘金89-104雷霆,1,34,42.90%,9,21,28.60%,2,7,80.00%,8,10,7,2,5,2,2,0,3,2,28
5,凯文-杜兰特,10-11,胜,快船108-112雷霆,1,38,39.10%,9,23,25.00%,2,8,81.80%,9,11,7,0,7,3,0,0,3,1,29
6,凯文-杜兰特,10-11,胜,掘金94-101雷霆,1,44,47.60%,10,21,20.00%,1,5,91.70%,11,12,9,0,9,1,0,1,0,1,32
7,凯文-杜兰特,10-11,负,快船98-92雷霆,1,40,41.70%,10,24,0.00%,0,4,100.00%,3,3,6,0,6,3,0,2,3,0,23
8,凯文-杜兰特,10-11,负,开拓者98-91雷霆,1,38,37.50%,9,24,23.10%,3,13,100.00%,4,4,11,1,10,1,2,1,4,2,25
9,凯文-杜兰特,10-11,胜,太阳98-116雷霆,1,36,44.40%,8,18,50.00%,3,6,60.00%,3,5,4,1,3,2,0,3,0,0,22
10,凯文-杜兰特,10-11,胜,勇士114-115雷霆,1,49,56.50%,13,23,60.00%,3,5,83.30%,10,12,6,1,5,5,1,1,2,2,39
11,凯文-杜兰特,10-11,胜,开拓者90-99雷霆,1,41,27.80%,5,18,30.00%,3,10,100.00%,8,8,3,0,3,1,3,5,2,5,21
12,凯文-杜兰特,10-11,胜,森林狼103-111雷霆,1,35,38.90%,7,18,42.90%,3,7,85.70%,6,7,2,0,2,4,2,0,0,2,23
13,凯文-杜兰特,10-11,胜,爵士94-106雷霆,1,38,58.30%,7,12,50.00%,2,4,86.70%,13,15,2,0,2,3,0,0,3,1,29
14,凯文-杜兰特,10-11,负,猛龙95-93雷霆,1,39,28.60%,6,21,16.70%,1,6,87.50%,7,8,5,0,5,1,1,0,1,2,20
15,凯文-杜兰特,10-11,胜,山猫82-99雷霆,1,39,50.00%,9,18,40.00%,2,5,100.00%,5,5,2,0,2,4,4,0,2,3,25
16,凯文-杜兰特,10-11,胜,热火85-96雷霆,1,40,57.10%,12,21,66.70%,2,3,75.00%,3,4,7,1,6,6,1,1,1,4,29
17,凯文-杜兰特,10-11,胜,奇才89-116雷霆,1,29,56.30%,9,16,83.30%,5,6,100.00%,9,9,3,1,2,2,1,1,1,1,32
18,凯文-杜兰特,10-11,胜,骑士75-95雷霆,1,29,50.00%,6,12,25.00%,1,4,100.00%,6,6,3,0,3,2,1,1,2,1,19
19,凯文-杜兰特,10-11,胜,活塞94-104雷霆,1,39,46.20%,6,13,33.30%,1,3,100.00%,11,11,9,2,7,5,3,0,0,2,24
20,凯文-杜兰特,10-11,胜,76人105-110雷霆,1,43,50.00%,13,26,42.90%,3,7,100.00%,5,5,16,0,16,2,0,1,4,0,34
21,凯文-杜兰特,10-11,负,灰熊107-101雷霆,1,43,40.00%,8,20,40.00%,4,10,60.00%,3,5,6,0,6,2,0,1,0,2,23
22,凯文-杜兰特,10-11,胜,太阳118-122雷霆,1,45,21.40%,3,14,33.30%,1,3,91.70%,11,12,8,0,8,2,2,2,3,3,18
