id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,德安德鲁-乔丹,12-13,胜,国王108-112快船,1,29,57.10%,4,7,,0,0,0.00%,0,3,10,3,7,0,0,2,0,1,8
2,德安德鲁-乔丹,12-13,胜,开拓者77-93快船,1,25,100.00%,5,5,,0,0,0.00%,0,1,9,2,7,0,1,3,1,0,10
3,德安德鲁-乔丹,12-13,胜,灰熊87-91快船,1,36,61.50%,8,13,,0,0,,0,0,12,4,8,0,0,3,0,1,16
4,德安德鲁-乔丹,12-13,胜,黄蜂93-96快船,1,23,66.70%,2,3,,0,0,50.00%,1,2,3,1,2,0,1,1,0,2,5
5,德安德鲁-乔丹,12-13,胜,森林狼95-111快船,1,25,83.30%,5,6,,0,0,,0,0,4,1,3,0,0,5,1,2,10
6,德安德鲁-乔丹,12-13,胜,湖人95-109快船,1,29,40.00%,2,5,,0,0,,0,0,13,4,9,1,0,0,1,5,4
7,德安德鲁-乔丹,12-13,胜,太阳101-126快船,1,30,66.70%,10,15,,0,0,0.00%,0,1,12,6,6,0,1,1,0,2,20
8,德安德鲁-乔丹,12-13,负,步行者109-106快船,1,16,0.00%,0,2,,0,0,0.00%,0,2,5,1,4,0,0,0,1,2,0
9,德安德鲁-乔丹,12-13,负,火箭98-81快船,1,21,80.00%,4,5,,0,0,,0,0,5,3,2,1,0,1,3,3,8
10,德安德鲁-乔丹,12-13,负,马刺104-102快船,1,25,100.00%,4,4,,0,0,12.50%,1,8,8,4,4,1,2,0,1,2,9
11,德安德鲁-乔丹,12-13,胜,黄蜂91-105快船,1,28,100.00%,3,3,,0,0,50.00%,1,2,11,2,9,0,0,1,0,3,7
12,德安德鲁-乔丹,12-13,负,小牛109-102快船,1,32,100.00%,3,3,,0,0,40.00%,2,5,11,3,8,1,0,0,0,3,8
13,德安德鲁-乔丹,12-13,胜,篮网95-101快船,1,35,100.00%,6,6,,0,0,33.30%,1,3,12,5,7,1,1,3,2,1,13
14,德安德鲁-乔丹,12-13,胜,76人72-101快船,1,20,75.00%,3,4,,0,0,,0,0,3,0,3,0,0,1,0,1,6
15,德安德鲁-乔丹,12-13,负,国王116-101快船,1,25,83.30%,5,6,,0,0,25.00%,1,4,9,2,7,0,0,0,1,4,11
16,德安德鲁-乔丹,12-13,胜,尼克斯80-93快船,1,24,80.00%,4,5,,0,0,0.00%,0,4,10,4,6,0,0,2,3,1,8
17,德安德鲁-乔丹,12-13,负,灰熊96-85快船,1,20,100.00%,2,2,,0,0,,0,0,2,0,2,0,0,0,0,2,4
18,德安德鲁-乔丹,12-13,胜,活塞97-129快船,1,27,100.00%,5,5,,0,0,60.00%,3,5,7,2,5,1,0,2,0,3,13
19,德安德鲁-乔丹,12-13,负,掘金107-92快船,1,25,50.00%,3,6,,0,0,33.30%,1,3,6,2,4,0,0,2,0,1,7
20,德安德鲁-乔丹,12-13,胜,雄鹿101-117快船,1,20,71.40%,5,7,,0,0,,0,0,6,5,1,0,1,1,2,2,10
21,德安德鲁-乔丹,12-13,负,雷霆108-104快船,1,16,100.00%,3,3,,0,0,50.00%,1,2,5,1,4,0,0,1,2,0,7
22,德安德鲁-乔丹,12-13,胜,骑士89-105快船,1,20,83.30%,5,6,,0,0,0.00%,0,4,5,0,5,0,0,1,1,3,10
23,德安德鲁-乔丹,12-13,胜,步行者91-99快船,1,10,66.70%,2,3,,0,0,,0,0,1,1,0,0,1,2,1,2,4
24,德安德鲁-乔丹,12-13,胜,山猫84-106快船,1,23,100.00%,6,6,,0,0,16.70%,1,6,4,1,3,0,0,4,0,0,13
25,德安德鲁-乔丹,12-13,胜,爵士94-107快船,1,27,60.00%,3,5,,0,0,33.30%,1,3,12,2,10,0,1,0,2,2,7
26,德安德鲁-乔丹,12-13,负,马刺116-90快船,1,21,100.00%,1,1,,0,0,,0,0,1,0,1,0,0,0,3,4,2
27,德安德鲁-乔丹,12-13,胜,湖人101-125快船,1,30,50.00%,4,8,,0,0,50.00%,3,6,12,5,7,0,1,2,1,4,11
28,德安德鲁-乔丹,12-13,胜,火箭96-106快船,1,21,60.00%,3,5,,0,0,0.00%,0,2,4,1,3,0,2,1,1,2,6
29,德安德鲁-乔丹,12-13,胜,76人90-107快船,1,24,50.00%,3,6,,0,0,50.00%,2,4,10,3,7,0,1,0,1,0,8
30,德安德鲁-乔丹,12-13,胜,尼克斯88-102快船,1,17,,0,0,,0,0,50.00%,1,2,3,1,2,1,1,1,2,3,1
31,德安德鲁-乔丹,12-13,负,热火111-89快船,1,22,63.60%,7,11,,0,0,42.90%,3,7,6,3,3,0,0,1,0,2,17
32,德安德鲁-乔丹,12-13,胜,魔术76-86快船,1,34,54.50%,6,11,,0,0,33.30%,1,3,14,5,9,0,0,0,3,3,13
33,德安德鲁-乔丹,12-13,负,奇才98-90快船,1,40,75.00%,3,4,,0,0,50.00%,1,2,22,3,19,1,1,2,1,4,7
34,德安德鲁-乔丹,12-13,负,凯尔特106-104快船,1,24,57.10%,4,7,,0,0,66.70%,4,6,5,3,2,0,1,0,1,4,12
35,德安德鲁-乔丹,12-13,负,猛龙98-73快船,1,26,66.70%,4,6,,0,0,0.00%,0,2,9,4,5,0,0,1,1,3,8
36,德安德鲁-乔丹,12-13,胜,森林狼90-96快船,1,32,75.00%,6,8,,0,0,40.00%,4,10,12,4,8,0,0,2,0,1,16
37,德安德鲁-乔丹,12-13,胜,开拓者83-96快船,1,17,66.70%,4,6,,0,0,,0,0,3,2,1,0,0,0,1,4,8
38,德安德鲁-乔丹,12-13,负,开拓者101-100快船,1,29,50.00%,4,8,,0,0,50.00%,1,2,7,5,2,2,0,2,1,2,9
39,德安德鲁-乔丹,12-13,负,太阳93-88快船,1,18,80.00%,4,5,,0,0,100.00%,2,2,4,1,3,0,0,0,1,2,10
40,德安德鲁-乔丹,12-13,负,雷霆109-97快船,1,21,100.00%,2,2,,0,0,50.00%,3,6,6,2,4,0,1,0,0,0,7
41,德安德鲁-乔丹,12-13,负,勇士106-99快船,1,21,,0,0,,0,0,50.00%,1,2,3,0,3,0,0,1,1,2,1
42,德安德鲁-乔丹,12-13,胜,奇才87-94快船,1,20,33.30%,2,6,,0,0,0.00%,0,2,8,2,6,0,0,2,0,3,4
43,德安德鲁-乔丹,12-13,胜,森林狼77-90快船,1,22,25.00%,1,4,,0,0,100.00%,1,1,8,0,8,0,0,1,2,3,3
44,德安德鲁-乔丹,12-13,胜,火箭109-117快船,1,22,66.70%,4,6,,0,0,50.00%,1,2,4,1,3,0,0,1,0,0,9
45,德安德鲁-乔丹,12-13,胜,灰熊73-99快船,1,21,50.00%,3,6,,0,0,0.00%,0,2,7,3,4,0,0,3,1,3,6
46,德安德鲁-乔丹,12-13,负,魔术104-101快船,1,21,83.30%,5,6,,0,0,,0,0,6,3,3,2,1,2,0,1,10
47,德安德鲁-乔丹,12-13,胜,小牛93-99快船,1,18,42.90%,3,7,,0,0,40.00%,2,5,5,3,2,0,1,1,5,1,8
48,德安德鲁-乔丹,12-13,胜,勇士89-115快船,1,23,75.00%,6,8,,0,0,50.00%,1,2,8,1,7,1,0,0,0,1,13
49,德安德鲁-乔丹,12-13,胜,湖人102-107快船,1,27,66.70%,4,6,,0,0,0.00%,0,1,9,3,6,0,1,0,1,4,8
50,德安德鲁-乔丹,12-13,负,勇士115-94快船,1,22,33.30%,1,3,,0,0,33.30%,2,6,4,3,1,0,0,1,0,2,4
51,德安德鲁-乔丹,12-13,负,掘金92-78快船,1,26,100.00%,4,4,,0,0,30.00%,3,10,11,5,6,0,3,3,1,3,11
52,德安德鲁-乔丹,12-13,胜,爵士96-107快船,1,30,57.10%,4,7,,0,0,75.00%,6,8,6,0,6,1,0,3,0,4,14
53,德安德鲁-乔丹,12-13,胜,爵士114-116快船,1,33,75.00%,6,8,,0,0,66.70%,4,6,10,5,5,0,3,0,3,4,16
54,德安德鲁-乔丹,12-13,胜,凯尔特77-106快船,1,18,100.00%,3,3,,0,0,33.30%,1,3,7,1,6,0,1,1,0,4,7
55,德安德鲁-乔丹,12-13,胜,掘金100-112快船,1,19,75.00%,3,4,,0,0,0.00%,0,2,6,4,2,0,1,2,1,1,6
56,德安德鲁-乔丹,12-13,胜,太阳77-103快船,1,17,40.00%,2,5,,0,0,0.00%,0,2,3,0,3,0,2,0,3,3,4
57,德安德鲁-乔丹,12-13,胜,国王85-97快船,1,21,28.60%,2,7,,0,0,50.00%,1,2,8,2,6,0,2,2,3,2,5
58,德安德鲁-乔丹,12-13,胜,黄蜂77-93快船,1,24,85.70%,6,7,,0,0,0.00%,0,3,5,1,4,1,0,2,5,2,12
59,德安德鲁-乔丹,12-13,胜,活塞76-88快船,1,26,50.00%,3,6,,0,0,,0,0,10,5,5,1,0,0,1,1,6
60,德安德鲁-乔丹,12-13,胜,雄鹿85-111快船,1,25,70.00%,7,10,,0,0,25.00%,1,4,11,3,8,2,0,0,1,2,15
61,德安德鲁-乔丹,12-13,胜,山猫94-100快船,1,22,50.00%,2,4,,0,0,,0,0,6,1,5,1,0,0,1,3,4
62,德安德鲁-乔丹,12-13,胜,公牛89-94快船,1,24,60.00%,3,5,,0,0,25.00%,1,4,10,4,6,1,0,0,1,3,7
63,德安德鲁-乔丹,12-13,胜,猛龙83-102快船,1,27,14.30%,1,7,,0,0,45.50%,5,11,10,5,5,1,1,2,2,3,7
64,德安德鲁-乔丹,12-13,胜,太阳99-117快船,1,26,75.00%,3,4,,0,0,50.00%,2,4,6,4,2,1,1,2,0,3,8
65,德安德鲁-乔丹,12-13,胜,小牛90-112快船,1,24,71.40%,5,7,,0,0,50.00%,2,4,4,2,2,1,1,1,3,0,12
66,德安德鲁-乔丹,12-13,胜,爵士104-105快船,1,33,33.30%,1,3,,0,0,50.00%,1,2,6,3,3,0,0,2,2,1,3
67,德安德鲁-乔丹,12-13,胜,国王81-116快船,1,23,50.00%,6,12,,0,0,25.00%,1,4,6,3,3,0,1,2,0,2,13
68,德安德鲁-乔丹,12-13,胜,森林狼95-101快船,1,27,85.70%,6,7,,0,0,50.00%,3,6,6,4,2,1,2,2,1,4,15
69,德安德鲁-乔丹,12-13,负,黄蜂105-98快船,1,15,25.00%,1,4,,0,0,50.00%,1,2,1,1,0,1,0,1,1,2,3
70,德安德鲁-乔丹,12-13,负,老鹰104-93快船,1,27,50.00%,4,8,,0,0,0.00%,0,2,5,2,3,0,0,1,1,1,8
71,德安德鲁-乔丹,12-13,负,篮网86-76快船,1,24,35.70%,5,14,,0,0,66.70%,2,3,13,8,5,0,0,1,3,3,12
72,德安德鲁-乔丹,12-13,负,雷霆117-111快船,1,36,50.00%,4,8,,0,0,66.70%,4,6,10,2,8,0,2,1,0,2,12
73,德安德鲁-乔丹,12-13,胜,马刺87-92快船,1,24,62.50%,5,8,,0,0,50.00%,3,6,5,3,2,0,0,2,1,3,13
74,德安德鲁-乔丹,12-13,胜,公牛80-101快船,1,29,40.00%,2,5,,0,0,25.00%,1,4,8,1,7,0,2,7,2,4,5
75,德安德鲁-乔丹,12-13,胜,热火100-107快船,1,26,66.70%,4,6,,0,0,0.00%,0,1,6,1,5,1,0,0,0,2,8
76,德安德鲁-乔丹,12-13,胜,老鹰76-89快船,1,24,50.00%,3,6,,0,0,100.00%,2,2,5,2,3,0,2,0,0,3,8
77,德安德鲁-乔丹,12-13,胜,开拓者90-103快船,1,28,80.00%,8,10,,0,0,71.40%,5,7,8,6,2,1,0,1,1,5,21
78,德安德鲁-乔丹,12-13,胜,马刺84-106快船,1,27,83.30%,10,12,,0,0,,0,0,11,3,8,0,2,4,1,1,20
79,德安德鲁-乔丹,12-13,负,骑士108-101快船,1,29,71.40%,5,7,,0,0,0.00%,0,1,6,1,5,0,0,5,3,2,10
80,德安德鲁-乔丹,12-13,负,勇士114-110快船,1,22,50.00%,2,4,,0,0,0.00%,0,2,8,3,5,0,0,2,1,6,4
81,德安德鲁-乔丹,12-13,胜,湖人95-105快船,1,23,66.70%,2,3,,0,0,0.00%,0,3,5,2,3,0,0,2,0,3,4
82,德安德鲁-乔丹,12-13,胜,灰熊92-101快船,1,23,75.00%,6,8,,0,0,,0,0,7,3,4,1,2,1,9,4,12
