id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,德安德鲁-乔丹,14-15,胜,太阳101-112快船,1,31,85.70%,6,7,,0,0,33.30%,1,3,14,6,8,0,0,2,3,3,13
2,德安德鲁-乔丹,14-15,胜,掘金103-110快船,1,36,66.70%,8,12,,0,0,40.00%,4,10,21,8,13,3,1,4,1,2,20
3,德安德鲁-乔丹,14-15,胜,灰熊86-94快船,1,37,85.70%,6,7,,0,0,80.00%,4,5,16,6,10,0,3,2,0,3,16
4,德安德鲁-乔丹,14-15,胜,湖人100-105快船,1,33,80.00%,4,5,,0,0,0.00%,0,2,17,3,14,0,0,3,2,3,8
5,德安德鲁-乔丹,14-15,胜,湖人78-106快船,1,30,77.80%,7,9,,0,0,25.00%,2,8,11,3,8,0,4,1,2,3,16
6,德安德鲁-乔丹,14-15,胜,掘金92-107快船,1,34,50.00%,3,6,,0,0,57.10%,8,14,22,7,15,2,0,3,1,1,14
7,德安德鲁-乔丹,14-15,胜,开拓者122-126快船,1,40,80.00%,4,5,,0,0,50.00%,5,10,13,3,10,3,1,1,0,3,13
8,德安德鲁-乔丹,14-15,负,勇士110-106快船,1,40,20.00%,1,5,,0,0,50.00%,3,6,15,4,11,0,0,3,0,4,5
9,德安德鲁-乔丹,14-15,胜,凯尔特106-119快船,1,29,75.00%,6,8,,0,0,20.00%,3,15,14,6,8,0,1,0,1,4,15
10,德安德鲁-乔丹,14-15,胜,76人98-119快船,1,28,60.00%,6,10,,0,0,29.40%,5,17,20,7,13,0,0,2,0,2,17
11,德安德鲁-乔丹,14-15,胜,尼克斯80-111快船,1,28,100.00%,7,7,,0,0,0.00%,0,2,10,3,7,1,1,5,0,1,14
12,德安德鲁-乔丹,14-15,胜,鹈鹕100-107快船,1,37,71.40%,5,7,,0,0,28.60%,2,7,16,8,8,1,1,3,3,5,12
13,德安德鲁-乔丹,14-15,胜,奇才99-113快船,1,43,71.40%,5,7,,0,0,,0,0,23,7,16,3,2,3,2,2,10
14,德安德鲁-乔丹,14-15,胜,国王105-116快船,1,36,42.90%,3,7,,0,0,0.00%,0,1,15,4,11,1,1,4,2,6,6
15,德安德鲁-乔丹,14-15,胜,黄蜂92-99快船,1,34,50.00%,3,6,,0,0,50.00%,6,12,14,4,10,3,1,1,1,4,12
16,德安德鲁-乔丹,14-15,负,火箭100-98快船,1,35,66.70%,2,3,,0,0,12.50%,1,8,20,3,17,1,0,4,4,5,5
17,德安德鲁-乔丹,14-15,负,小牛129-99快船,1,36,77.80%,7,9,100.00%,1,1,20.00%,1,5,18,9,9,1,1,0,3,1,16
18,德安德鲁-乔丹,14-15,胜,雷霆108-120快船,1,38,42.90%,3,7,,0,0,54.50%,12,22,17,9,8,1,0,0,3,5,18
19,德安德鲁-乔丹,14-15,胜,森林狼76-89快船,1,39,90.90%,10,11,,0,0,0.00%,0,3,17,5,12,3,1,2,4,2,20
20,德安德鲁-乔丹,14-15,负,勇士106-98快船,1,32,100.00%,2,2,,0,0,50.00%,2,4,14,3,11,1,1,0,2,3,6
21,德安德鲁-乔丹,14-15,负,开拓者98-93快船,1,45,40.00%,2,5,,0,0,20.00%,2,10,19,4,15,0,1,1,0,3,6
22,德安德鲁-乔丹,14-15,胜,森林狼105-110快船,1,38,57.10%,4,7,0.00%,0,1,44.40%,4,9,18,5,13,1,1,0,4,3,12
23,德安德鲁-乔丹,14-15,胜,公牛86-96快船,1,41,66.70%,2,3,,0,0,41.70%,5,12,26,6,20,0,2,2,1,3,9
24,德安德鲁-乔丹,14-15,胜,灰熊79-97快船,1,41,66.70%,4,6,,0,0,41.20%,7,17,22,6,16,3,2,3,1,0,15
25,德安德鲁-乔丹,14-15,负,火箭110-105快船,1,38,75.00%,9,12,,0,0,50.00%,4,8,19,4,15,1,0,2,3,4,22
26,德安德鲁-乔丹,14-15,负,灰熊90-87快船,1,40,100.00%,4,4,,0,0,25.00%,1,4,17,3,14,1,1,2,1,2,9
27,德安德鲁-乔丹,14-15,胜,国王99-126快船,1,20,45.50%,5,11,,0,0,50.00%,1,2,15,7,8,0,1,2,0,4,11
28,德安德鲁-乔丹,14-15,胜,马刺115-119快船,1,39,72.70%,8,11,,0,0,35.70%,10,28,18,5,13,0,3,1,0,4,26
29,德安德鲁-乔丹,14-15,胜,火箭95-110快船,1,43,75.00%,6,8,,0,0,46.20%,12,26,20,8,12,2,3,2,2,4,24
30,德安德鲁-乔丹,14-15,胜,小牛98-115快船,1,39,66.70%,8,12,,0,0,66.70%,6,9,27,11,16,0,1,3,0,3,22
31,德安德鲁-乔丹,14-15,负,雷霆131-108快船,1,35,50.00%,3,6,,0,0,50.00%,2,4,10,4,6,2,1,1,0,4,8
32,德安德鲁-乔丹,14-15,负,猛龙123-107快船,1,36,66.70%,4,6,,0,0,50.00%,1,2,7,3,4,0,0,1,1,3,9
33,德安德鲁-乔丹,14-15,负,骑士105-94快船,1,27,75.00%,3,4,,0,0,50.00%,2,4,14,5,9,0,0,1,1,3,8
34,德安德鲁-乔丹,14-15,负,篮网102-100快船,1,37,76.90%,10,13,,0,0,16.70%,2,12,20,8,12,0,0,0,3,2,22
35,德安德鲁-乔丹,14-15,胜,马刺85-105快船,1,31,60.00%,3,5,,0,0,100.00%,2,2,19,7,12,1,1,4,1,4,8
36,德安德鲁-乔丹,14-15,负,鹈鹕108-103快船,1,34,85.70%,6,7,,0,0,0.00%,0,2,15,7,8,0,0,3,1,0,12
37,德安德鲁-乔丹,14-15,胜,爵士89-94快船,1,35,66.70%,4,6,,0,0,20.00%,1,5,12,3,9,0,0,3,1,4,9
38,德安德鲁-乔丹,14-15,胜,掘金98-102快船,1,35,60.00%,3,5,,0,0,100.00%,1,1,12,4,8,0,3,4,1,3,7
39,德安德鲁-乔丹,14-15,胜,太阳100-120快船,1,32,100.00%,5,5,,0,0,53.30%,8,15,14,5,9,2,0,4,3,4,18
40,德安德鲁-乔丹,14-15,胜,篮网84-123快船,1,26,100.00%,7,7,,0,0,0.00%,0,2,12,4,8,0,0,2,2,1,14
41,德安德鲁-乔丹,14-15,胜,凯尔特93-102快船,1,33,88.90%,8,9,,0,0,50.00%,3,6,12,6,6,1,2,6,2,0,19
42,德安德鲁-乔丹,14-15,胜,国王108-117快船,1,28,50.00%,3,6,,0,0,25.00%,2,8,9,5,4,1,1,3,0,4,8
43,德安德鲁-乔丹,14-15,负,骑士126-121快船,1,36,87.50%,7,8,,0,0,41.70%,5,12,12,6,6,1,2,1,1,3,19
44,德安德鲁-乔丹,14-15,胜,开拓者94-100快船,1,35,100.00%,8,8,,0,0,50.00%,1,2,18,4,14,0,0,1,0,4,17
45,德安德鲁-乔丹,14-15,负,热火104-90快船,1,33,66.70%,2,3,,0,0,0.00%,0,2,6,1,5,0,1,1,2,4,4
46,德安德鲁-乔丹,14-15,胜,小牛100-120快船,1,34,60.00%,6,10,,0,0,25.00%,1,4,15,5,10,0,1,2,1,2,13
47,德安德鲁-乔丹,14-15,胜,湖人89-114快船,1,30,57.10%,4,7,,0,0,50.00%,2,4,13,5,8,0,1,3,1,2,10
