id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,雷-阿伦,07-08,胜,篮网94-105凯尔特,1,17,25.00%,1,4,50.00%,1,2,,0,0,3,1,2,1,0,0,2,2,3
2,雷-阿伦,07-08,胜,老鹰89-99凯尔特,1,30,50.00%,5,10,50.00%,2,4,100.00%,2,2,1,0,1,1,0,0,1,3,14
3,雷-阿伦,07-08,胜,雄鹿86-102凯尔特,1,25,57.10%,4,7,50.00%,3,6,,0,0,2,1,1,4,0,0,0,3,11
4,雷-阿伦,07-08,负,奇才109-95凯尔特,1,37,30.80%,4,13,28.60%,2,7,75.00%,3,4,4,3,1,3,1,0,3,2,13
5,雷-阿伦,07-08,胜,雄鹿104-107凯尔特,1,22,40.00%,4,10,25.00%,1,4,100.00%,2,2,0,0,0,3,1,0,0,1,11
6,雷-阿伦,07-08,胜,步行者77-92凯尔特,1,37,37.50%,6,16,33.30%,2,6,100.00%,1,1,1,0,1,3,2,0,2,3,15
7,雷-阿伦,07-08,胜,公牛92-106凯尔特,1,35,50.00%,7,14,71.40%,5,7,100.00%,3,3,2,1,1,6,0,1,2,3,22
8,雷-阿伦,07-08,胜,热火62-88凯尔特,1,25,26.70%,4,15,25.00%,2,8,,0,0,5,3,2,3,1,0,1,1,10
9,雷-阿伦,07-08,胜,黄蜂92-112凯尔特,1,27,55.60%,5,9,50.00%,2,4,,0,0,1,0,1,3,0,0,1,3,12
10,雷-阿伦,07-08,胜,太阳97-117凯尔特,1,45,50.00%,5,10,50.00%,2,4,100.00%,2,2,2,1,1,8,1,0,2,2,14
11,雷-阿伦,07-08,负,76人95-90凯尔特,1,33,46.20%,6,13,12.50%,1,8,100.00%,1,1,2,0,2,6,0,0,2,5,14
12,雷-阿伦,07-08,负,黄蜂113-106凯尔特,1,39,50.00%,6,12,28.60%,2,7,75.00%,3,4,6,1,5,3,0,0,2,3,17
13,雷-阿伦,07-08,胜,小牛90-94凯尔特,1,31,41.20%,7,17,33.30%,3,9,100.00%,4,4,2,0,2,0,1,0,2,2,21
14,雷-阿伦,07-08,负,爵士110-92凯尔特,1,12,50.00%,1,2,50.00%,1,2,100.00%,6,6,1,0,1,0,0,0,1,0,9
15,雷-阿伦,07-08,胜,超音速82-111凯尔特,1,25,80.00%,8,10,66.70%,2,3,,0,0,2,0,2,3,1,1,0,0,18
16,雷-阿伦,07-08,胜,76人86-100凯尔特,1,36,66.70%,8,12,66.70%,4,6,50.00%,1,2,1,0,1,3,0,0,1,0,21
17,雷-阿伦,07-08,胜,灰熊89-119凯尔特,1,27,69.20%,9,13,62.50%,5,8,,0,0,3,0,3,2,0,1,2,3,23
18,雷-阿伦,07-08,胜,公牛93-116凯尔特,1,26,28.60%,2,7,33.30%,1,3,85.70%,6,7,6,2,4,3,3,1,2,4,11
19,雷-阿伦,07-08,胜,活塞78-90凯尔特,1,38,11.10%,1,9,0.00%,0,3,100.00%,1,1,8,0,8,5,0,0,0,2,3
20,雷-阿伦,07-08,胜,老鹰88-98凯尔特,1,41,63.60%,7,11,50.00%,3,6,,0,0,4,2,2,1,2,1,1,3,17
21,雷-阿伦,07-08,胜,山猫100-108凯尔特,1,37,50.00%,7,14,71.40%,5,7,100.00%,4,4,5,1,4,2,1,0,2,3,23
22,雷-阿伦,07-08,胜,骑士87-92凯尔特,1,37,70.00%,7,10,60.00%,3,5,83.30%,5,6,4,1,3,1,0,1,4,2,22
23,雷-阿伦,07-08,胜,快船76-104凯尔特,1,34,50.00%,6,12,33.30%,1,3,100.00%,2,2,4,0,4,7,1,1,1,1,15
24,雷-阿伦,07-08,胜,开拓者102-112凯尔特,1,37,87.50%,7,8,80.00%,4,5,33.30%,1,3,2,0,2,4,1,0,2,3,19
25,雷-阿伦,07-08,负,太阳85-77凯尔特,1,34,25.00%,3,12,14.30%,1,7,100.00%,4,4,2,0,2,2,2,0,4,2,11
26,雷-阿伦,07-08,负,勇士119-117凯尔特,1,39,64.70%,11,17,75.00%,6,8,100.00%,4,4,3,1,2,6,1,0,0,2,32
27,雷-阿伦,07-08,负,掘金124-118凯尔特,1,36,42.10%,8,19,36.40%,4,11,,0,0,3,2,1,5,0,1,1,5,20
28,雷-阿伦,07-08,胜,尼克斯103-111凯尔特,1,41,37.50%,6,16,28.60%,2,7,87.50%,7,8,8,3,5,5,0,0,4,2,21
