id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,斯蒂芬-库里,16-17,胜,湖人94-109勇士,1,28,35.30%,6,17,35.70%,5,14,75.00%,3,4,5,0,5,8,2,0,6,1,20
2,斯蒂芬-库里,16-17,负,爵士105-99勇士,1,30,56.30%,9,16,75.00%,6,8,80.00%,4,5,4,1,3,4,1,0,1,1,28
3,斯蒂芬-库里,16-17,胜,太阳111-120勇士,1,35,60.00%,15,25,66.70%,8,12,57.10%,4,7,4,0,4,11,2,2,3,0,42
4,斯蒂芬-库里,16-17,胜,森林狼107-121勇士,1,30,38.90%,7,18,37.50%,3,8,50.00%,2,4,3,0,3,9,3,2,3,2,19
5,斯蒂芬-库里,16-17,胜,奇才115-139勇士,1,36,68.20%,15,22,64.30%,9,14,100.00%,3,3,1,0,1,8,1,0,1,3,42
6,斯蒂芬-库里,16-17,胜,火箭98-107勇士,1,35,44.40%,8,18,44.40%,4,9,80.00%,4,5,7,3,4,5,2,0,2,4,24
7,斯蒂芬-库里,16-17,胜,马刺98-110勇士,1,35,45.00%,9,20,50.00%,4,8,100.00%,7,7,4,1,3,11,1,0,2,5,29
8,斯蒂芬-库里,16-17,胜,火箭106-113勇士,1,33,50.00%,11,22,27.30%,3,11,70.00%,7,10,10,2,8,7,2,0,6,5,32
9,斯蒂芬-库里,16-17,胜,灰熊94-106勇士,1,36,44.40%,8,18,41.70%,5,12,,0,0,1,0,1,11,4,0,5,1,21
10,斯蒂芬-库里,16-17,胜,国王100-114勇士,1,33,50.00%,9,18,45.50%,5,11,100.00%,4,4,7,1,6,12,6,0,3,0,27
11,斯蒂芬-库里,16-17,胜,小牛87-112勇士,1,30,50.00%,7,14,33.30%,3,9,,0,0,5,1,4,9,2,0,0,1,17
12,斯蒂芬-库里,16-17,胜,雷霆95-111勇士,1,30,47.10%,8,17,58.30%,7,12,,0,0,4,0,4,6,0,0,5,3,23
13,斯蒂芬-库里,16-17,胜,雄鹿92-117勇士,1,30,69.20%,9,13,75.00%,6,8,100.00%,4,4,4,0,4,4,1,1,3,3,28
14,斯蒂芬-库里,16-17,胜,魔术92-122勇士,1,28,53.30%,8,15,28.60%,2,7,100.00%,7,7,1,0,1,9,3,0,2,1,25
15,斯蒂芬-库里,16-17,胜,76人104-106勇士,1,37,34.80%,8,23,38.50%,5,13,100.00%,8,8,6,2,4,5,3,0,5,3,29
16,斯蒂芬-库里,16-17,负,森林狼103-102勇士,1,35,37.00%,10,27,12.50%,1,8,100.00%,5,5,6,3,3,7,1,0,6,4,26
17,斯蒂芬-库里,16-17,负,凯尔特99-86勇士,1,35,50.00%,8,16,22.20%,2,9,100.00%,5,5,5,3,2,6,0,1,4,4,23
18,斯蒂芬-库里,16-17,胜,老鹰111-119勇士,1,35,40.00%,8,20,40.00%,6,15,66.70%,2,3,4,1,3,9,0,0,2,4,24
19,斯蒂芬-库里,16-17,胜,尼克斯105-112勇士,1,37,45.80%,11,24,38.50%,5,13,66.70%,4,6,8,2,6,6,2,0,2,2,31
20,斯蒂芬-库里,16-17,负,公牛94-87勇士,1,35,37.00%,10,27,18.20%,2,11,100.00%,1,1,6,1,5,5,5,0,4,4,23
21,斯蒂芬-库里,16-17,负,奇才112-108勇士,1,34,45.00%,9,20,22.20%,2,9,83.30%,5,6,7,4,3,4,2,0,5,3,25
22,斯蒂芬-库里,16-17,胜,76人108-119勇士,1,35,30.40%,7,23,0.00%,0,11,100.00%,5,5,4,2,2,6,2,0,4,2,19
23,斯蒂芬-库里,16-17,胜,篮网95-112勇士,1,35,42.90%,9,21,50.00%,5,10,100.00%,4,4,5,1,4,5,3,0,4,2,27
24,斯蒂芬-库里,16-17,胜,快船113-123勇士,1,32,62.50%,10,16,60.00%,6,10,90.00%,9,10,7,1,6,5,4,0,4,5,35
25,斯蒂芬-库里,16-17,胜,国王86-109勇士,1,30,28.60%,4,14,25.00%,2,8,75.00%,3,4,6,0,6,9,0,2,3,2,13
