id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,科怀-伦纳德,14-15,负,鹈鹕108-103马刺,1,38,42.90%,6,14,,0,0,100.00%,2,2,10,2,8,3,0,1,1,4,14
2,科怀-伦纳德,14-15,胜,太阳91-107马刺,1,34,50.00%,6,12,50.00%,1,2,100.00%,5,5,9,1,8,1,1,0,1,1,18
3,科怀-伦纳德,14-15,胜,火箭103-104马刺,1,39,41.20%,7,17,0.00%,0,2,100.00%,4,4,9,1,8,2,4,0,1,2,18
4,科怀-伦纳德,14-15,胜,火箭98-110马刺,1,35,60.00%,9,15,0.00%,0,3,100.00%,2,2,3,1,2,2,4,0,2,2,20
5,科怀-伦纳德,14-15,胜,雷霆88-113马刺,1,24,66.70%,10,15,100.00%,4,4,100.00%,2,2,2,0,2,2,3,1,3,3,26
6,科怀-伦纳德,14-15,胜,勇士92-107马刺,1,24,64.70%,11,17,50.00%,1,2,75.00%,3,4,5,0,5,3,7,0,1,1,26
7,科怀-伦纳德,14-15,胜,掘金93-123马刺,1,22,69.20%,9,13,50.00%,2,4,,0,0,2,0,2,4,1,1,1,3,20
8,科怀-伦纳德,14-15,胜,魔术91-103马刺,1,21,42.90%,3,7,100.00%,2,2,100.00%,2,2,7,1,6,1,2,0,0,0,10
9,科怀-伦纳德,14-15,胜,热火81-95马刺,1,38,61.50%,8,13,33.30%,1,3,83.30%,5,6,9,1,8,3,4,2,1,2,22
10,科怀-伦纳德,14-15,胜,灰熊89-103马刺,1,33,64.70%,11,17,33.30%,1,3,100.00%,2,2,10,1,9,1,1,0,3,0,25
11,科怀-伦纳德,14-15,胜,小牛76-94马刺,1,32,30.80%,4,13,25.00%,1,4,75.00%,3,4,6,1,5,3,1,0,5,2,12
12,科怀-伦纳德,14-15,胜,雷霆91-130马刺,1,23,55.60%,5,9,50.00%,1,2,75.00%,3,4,5,1,4,5,1,1,0,1,14
13,科怀-伦纳德,14-15,负,小牛101-94马刺,1,36,43.80%,7,16,0.00%,0,3,83.30%,5,6,9,2,7,3,4,1,0,4,19
14,科怀-伦纳德,14-15,胜,老鹰95-114马刺,1,32,57.10%,8,14,33.30%,1,3,75.00%,3,4,10,1,9,7,4,0,4,2,20
15,科怀-伦纳德,14-15,胜,凯尔特89-101马刺,1,31,57.10%,8,14,40.00%,2,5,100.00%,4,4,7,0,7,2,3,0,0,0,22
16,科怀-伦纳德,14-15,胜,雄鹿103-114马刺,1,27,37.50%,3,8,66.70%,2,3,75.00%,6,8,2,0,2,2,4,1,1,4,14
17,科怀-伦纳德,14-15,负,尼克斯104-100马刺,1,36,33.30%,3,9,100.00%,1,1,75.00%,6,8,5,0,5,1,1,2,3,2,13
18,科怀-伦纳德,14-15,胜,森林狼97-123马刺,1,25,46.20%,6,13,100.00%,2,2,100.00%,1,1,6,1,5,1,5,1,0,1,15
19,科怀-伦纳德,14-15,负,骑士128-125马刺,1,44,64.30%,9,14,33.30%,1,3,62.50%,5,8,9,3,6,7,1,1,3,5,24
20,科怀-伦纳德,14-15,胜,猛龙107-117马刺,1,39,52.60%,10,19,,0,0,100.00%,4,4,11,4,7,1,5,1,1,1,24
21,科怀-伦纳德,14-15,胜,公牛105-116马刺,1,39,45.00%,9,20,0.00%,0,4,100.00%,2,2,8,3,5,0,3,0,0,1,20
22,科怀-伦纳德,14-15,胜,掘金111-120马刺,1,36,58.80%,10,17,20.00%,1,5,100.00%,4,4,8,0,8,4,1,3,2,3,25
23,科怀-伦纳德,14-15,胜,国王85-112马刺,1,29,81.80%,9,11,50.00%,2,4,25.00%,1,4,5,1,4,1,3,1,1,1,21
24,科怀-伦纳德,14-15,胜,太阳74-101马刺,1,32,50.00%,9,18,0.00%,0,1,100.00%,4,4,10,0,10,0,3,2,0,2,22
25,科怀-伦纳德,14-15,胜,国王96-107马刺,1,36,50.00%,7,14,33.30%,1,3,100.00%,2,2,7,1,6,5,1,2,0,3,17
26,科怀-伦纳德,14-15,负,开拓者111-95马刺,1,35,38.50%,5,13,25.00%,1,4,100.00%,3,3,8,2,6,3,4,1,2,1,14
27,科怀-伦纳德,14-15,负,爵士90-81马刺,1,25,50.00%,3,6,0.00%,0,1,40.00%,2,5,4,1,3,2,3,1,3,2,8
28,科怀-伦纳德,14-15,负,勇士110-99马刺,1,19,71.40%,5,7,100.00%,1,1,50.00%,1,2,6,2,4,0,0,1,2,3,12
29,科怀-伦纳德,14-15,负,快船119-115马刺,1,27,9.10%,1,11,0.00%,0,6,50.00%,2,4,6,2,4,6,1,0,3,2,4
30,科怀-伦纳德,14-15,胜,活塞87-104马刺,1,28,16.70%,2,12,0.00%,0,2,100.00%,4,4,6,2,4,4,4,2,1,4,8
31,科怀-伦纳德,14-15,胜,步行者93-95马刺,1,31,33.30%,4,12,50.00%,1,2,100.00%,1,1,6,2,4,1,1,1,0,2,10
32,科怀-伦纳德,14-15,负,猛龙87-82马刺,1,37,29.40%,5,17,20.00%,1,5,,0,0,5,2,3,1,1,0,3,1,11
33,科怀-伦纳德,14-15,胜,热火85-98马刺,1,33,53.30%,8,15,50.00%,5,10,75.00%,3,4,4,1,3,4,3,0,1,0,24
34,科怀-伦纳德,14-15,胜,魔术103-110马刺,1,38,77.80%,7,9,,0,0,100.00%,4,4,5,0,5,5,4,1,3,0,18
35,科怀-伦纳德,14-15,负,快船105-85马刺,1,34,44.40%,8,18,50.00%,4,8,80.00%,4,5,5,1,4,0,3,0,0,3,24
36,科怀-伦纳德,14-15,胜,黄蜂86-95马刺,1,23,50.00%,3,6,0.00%,0,2,100.00%,3,3,5,1,4,3,1,0,1,2,9
37,科怀-伦纳德,14-15,胜,雄鹿95-101马刺,1,36,36.40%,4,11,20.00%,1,5,83.30%,10,12,14,4,10,2,3,1,0,3,19
