id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,凯里-欧文,16-17,负,老鹰126-125骑士,1,45,53.30%,16,30,66.70%,8,12,83.30%,5,6,2,0,2,9,1,0,3,3,45
2,凯里-欧文,16-17,负,老鹰114-100骑士,1,33,61.50%,8,13,0.00%,0,1,100.00%,2,2,1,0,1,6,0,0,1,0,18
3,凯里-欧文,16-17,胜,凯尔特91-114骑士,1,32,38.90%,7,18,16.70%,1,6,80.00%,4,5,1,0,1,5,2,1,0,4,19
4,凯里-欧文,16-17,胜,魔术102-122骑士,1,30,66.70%,10,15,60.00%,3,5,100.00%,1,1,4,1,3,8,1,0,0,3,24
5,凯里-欧文,16-17,胜,步行者130-135骑士,1,46,25.00%,5,20,40.00%,2,5,100.00%,11,11,5,2,3,7,1,1,3,4,23
6,凯里-欧文,16-17,胜,76人105-122骑士,1,31,68.80%,11,16,100.00%,1,1,100.00%,1,1,1,0,1,9,2,0,1,2,24
7,凯里-欧文,16-17,负,公牛99-93骑士,1,38,35.00%,7,20,57.10%,4,7,100.00%,2,2,2,2,0,3,1,0,2,5,20
8,凯里-欧文,16-17,负,马刺103-74骑士,1,26,30.80%,4,13,0.00%,0,2,0.00%,0,1,3,0,3,2,0,0,3,2,8
9,凯里-欧文,16-17,负,奇才127-115骑士,1,34,34.80%,8,23,14.30%,1,7,85.70%,6,7,2,1,1,4,1,2,2,3,23
10,凯里-欧文,16-17,胜,黄蜂105-112骑士,1,38,50.00%,11,22,33.30%,2,6,100.00%,2,2,1,0,1,7,4,0,4,2,26
11,凯里-欧文,16-17,负,掘金126-113骑士,1,27,50.00%,11,22,80.00%,4,5,100.00%,7,7,2,1,1,3,0,0,0,2,33
12,凯里-欧文,16-17,胜,湖人120-125骑士,1,38,71.40%,15,21,60.00%,6,10,100.00%,10,10,2,0,2,3,0,0,3,2,46
13,凯里-欧文,16-17,胜,爵士83-91骑士,1,30,42.10%,8,19,50.00%,1,2,80.00%,4,5,4,1,3,4,0,0,1,2,21
14,凯里-欧文,16-17,胜,活塞96-128骑士,1,30,64.30%,9,14,100.00%,4,4,100.00%,4,4,1,1,0,6,0,0,2,1,26
15,凯里-欧文,16-17,负,火箭117-112骑士,1,37,43.50%,10,23,30.00%,3,10,83.30%,5,6,3,0,3,8,0,2,3,4,28
16,凯里-欧文,16-17,胜,魔术104-116骑士,1,36,40.90%,9,22,25.00%,2,8,100.00%,2,2,9,3,6,7,1,0,2,2,22
17,凯里-欧文,16-17,负,活塞106-101骑士,1,40,50.00%,11,22,16.70%,1,6,66.70%,4,6,5,1,4,3,0,1,3,1,27
18,凯里-欧文,16-17,负,热火106-98骑士,1,40,44.00%,11,25,44.40%,4,9,85.70%,6,7,7,2,5,3,0,1,3,1,32
19,凯里-欧文,16-17,胜,老鹰130-135骑士,1,36,66.70%,14,21,62.50%,5,8,100.00%,10,10,2,0,2,9,4,1,3,0,43
20,凯里-欧文,16-17,负,凯尔特103-99骑士,1,32,52.60%,10,19,33.30%,2,6,100.00%,6,6,2,0,2,1,1,1,2,4,28
