id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,科比-布莱恩特,10-11,胜,国王108-116湖人,1,38,54.20%,13,24,50.00%,1,2,90.00%,9,10,9,2,7,6,1,1,2,1,36
2,科比-布莱恩特,10-11,胜,马刺93-102湖人,1,37,38.10%,8,21,33.30%,2,6,100.00%,9,9,6,2,4,4,0,0,4,5,27
3,科比-布莱恩特,10-11,负,雷霆120-106湖人,1,31,52.60%,10,19,50.00%,2,4,90.00%,9,10,4,2,2,4,3,1,4,3,31
4,科比-布莱恩特,10-11,负,开拓者93-86湖人,1,32,40.00%,10,25,50.00%,4,8,0.00%,0,3,2,1,1,4,0,0,3,2,24
5,科比-布莱恩特,10-11,负,勇士95-87湖人,1,32,50.00%,10,20,20.00%,1,5,66.70%,4,6,2,0,2,2,4,0,3,1,25
6,科比-布莱恩特,10-11,负,爵士86-85湖人,1,34,33.30%,6,18,33.30%,2,6,100.00%,6,6,3,1,2,5,0,0,7,5,20
7,科比-布莱恩特,10-11,负,掘金95-90湖人,1,38,37.00%,10,27,0.00%,0,4,88.90%,8,9,4,1,3,4,3,0,2,1,28
8,科比-布莱恩特,10-11,胜,爵士85-96湖人,1,31,42.90%,6,14,50.00%,2,4,70.00%,7,10,5,0,5,4,0,0,1,1,21
9,科比-布莱恩特,10-11,胜,小牛82-110湖人,1,30,38.10%,8,21,20.00%,1,5,73.30%,11,15,5,1,4,4,2,0,4,1,28
10,科比-布莱恩特,10-11,胜,黄蜂84-102湖人,1,36,44.00%,11,25,16.70%,1,6,87.50%,7,8,3,1,2,5,2,0,0,2,30
11,科比-布莱恩特,10-11,胜,快船104-112湖人,1,35,52.40%,11,21,20.00%,1,5,82.40%,14,17,4,1,3,6,2,0,4,1,37
12,科比-布莱恩特,10-11,胜,太阳137-139湖人,1,48,48.40%,15,31,60.00%,3,5,81.80%,9,11,12,2,10,9,1,0,3,1,42
13,科比-布莱恩特,10-11,胜,开拓者80-84湖人,1,33,45.00%,9,20,28.60%,2,7,100.00%,2,2,4,0,4,3,1,1,3,1,22
14,科比-布莱恩特,10-11,胜,森林狼98-106湖人,1,28,35.30%,6,17,40.00%,2,5,80.00%,4,5,4,0,4,5,1,0,4,2,18
15,科比-布莱恩特,10-11,胜,魔术84-97湖人,1,31,36.80%,7,19,0.00%,0,1,100.00%,2,2,5,1,4,4,1,0,1,1,16
