id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,雷-阿伦,08-09,负,骑士107-76凯尔特,1,26,25.00%,2,8,50.00%,2,4,,0,0,3,0,3,2,0,0,2,2,6
2,雷-阿伦,08-09,胜,热火98-105凯尔特,1,39,42.90%,6,14,50.00%,4,8,100.00%,5,5,3,0,3,4,1,1,1,1,21
3,雷-阿伦,08-09,胜,篮网104-106凯尔特,1,34,44.40%,4,9,40.00%,2,5,100.00%,2,2,2,0,2,2,0,0,0,4,12
4,雷-阿伦,08-09,胜,老鹰92-104凯尔特,1,39,33.30%,4,12,50.00%,2,4,,0,0,4,0,4,5,0,1,2,1,10
5,雷-阿伦,08-09,胜,山猫109-111凯尔特,1,46,40.00%,8,20,38.50%,5,13,50.00%,1,2,4,1,3,2,3,0,1,3,22
6,雷-阿伦,08-09,胜,雷霆84-103凯尔特,1,23,45.50%,5,11,50.00%,4,8,,0,0,4,1,3,0,0,1,2,4,14
7,雷-阿伦,08-09,胜,老鹰93-99凯尔特,1,38,47.10%,8,17,37.50%,3,8,100.00%,3,3,5,2,3,3,1,0,3,1,22
8,雷-阿伦,08-09,负,魔术84-82凯尔特,1,35,42.90%,6,14,28.60%,2,7,100.00%,2,2,5,2,3,5,0,0,1,1,16
9,雷-阿伦,08-09,胜,快船77-90凯尔特,1,36,80.00%,8,10,100.00%,3,3,100.00%,1,1,2,0,2,3,0,0,1,0,20
10,雷-阿伦,08-09,胜,灰熊87-105凯尔特,1,36,53.80%,7,13,42.90%,3,7,75.00%,3,4,3,1,2,6,2,0,3,1,20
11,雷-阿伦,08-09,胜,马刺77-80凯尔特,1,40,43.80%,7,16,33.30%,1,3,100.00%,4,4,4,0,4,2,0,1,0,0,19
12,雷-阿伦,08-09,负,公牛127-121凯尔特,1,37,41.70%,5,12,44.40%,4,9,100.00%,3,3,2,0,2,2,0,0,2,3,17
13,雷-阿伦,08-09,负,雄鹿86-77凯尔特,1,37,18.20%,2,11,0.00%,0,5,100.00%,4,4,5,1,4,0,0,0,3,2,8
14,雷-阿伦,08-09,胜,灰熊92-102凯尔特,1,31,44.40%,8,18,27.30%,3,11,100.00%,3,3,2,1,1,1,1,0,0,2,22
15,雷-阿伦,08-09,负,热火107-99凯尔特,1,40,55.60%,10,18,62.50%,5,8,100.00%,2,2,5,2,3,2,0,0,4,3,27
16,雷-阿伦,08-09,负,魔术86-79凯尔特,1,46,48.00%,12,25,20.00%,1,5,100.00%,7,7,9,3,6,2,1,0,2,0,32
17,雷-阿伦,08-09,胜,骑士94-105凯尔特,1,37,50.00%,6,12,40.00%,2,5,100.00%,3,3,6,1,5,4,1,0,1,4,17
18,雷-阿伦,08-09,胜,篮网111-115凯尔特,1,33,37.50%,3,8,60.00%,3,5,100.00%,7,7,5,0,5,3,2,0,1,2,16
19,雷-阿伦,08-09,负,活塞105-95凯尔特,1,36,20.00%,2,10,0.00%,0,5,100.00%,6,6,2,0,2,1,0,0,2,5,10
20,雷-阿伦,08-09,胜,步行者99-104凯尔特,1,43,68.80%,11,16,60.00%,6,10,100.00%,2,2,6,0,6,3,1,0,2,1,30
21,雷-阿伦,08-09,负,快船93-91凯尔特,1,42,40.00%,4,10,40.00%,2,5,100.00%,7,7,4,1,3,6,1,0,1,1,17
22,雷-阿伦,08-09,胜,掘金76-114凯尔特,1,33,53.30%,8,15,54.50%,6,11,100.00%,4,4,6,0,6,1,0,1,1,2,26
23,雷-阿伦,08-09,胜,太阳108-128凯尔特,1,40,66.70%,10,15,50.00%,4,8,87.50%,7,8,4,3,1,2,0,0,1,3,31
24,雷-阿伦,08-09,负,爵士90-85凯尔特,1,37,26.70%,4,15,33.30%,2,6,100.00%,2,2,4,0,4,2,1,1,3,1,12
25,雷-阿伦,08-09,胜,小牛92-99凯尔特,1,35,41.70%,5,12,33.30%,2,6,100.00%,8,8,3,0,3,2,1,0,3,2,20
26,雷-阿伦,08-09,胜,黄蜂77-89凯尔特,1,19,0.00%,0,3,0.00%,0,2,100.00%,1,1,1,0,1,0,0,0,0,0,1
27,雷-阿伦,08-09,负,马刺105-99凯尔特,1,38,44.40%,8,18,20.00%,1,5,100.00%,1,1,0,0,0,3,2,0,2,3,18
28,雷-阿伦,08-09,胜,尼克斯100-110凯尔特,1,34,53.80%,7,13,50.00%,4,8,100.00%,4,4,3,0,3,6,1,0,0,6,22
29,雷-阿伦,08-09,负,湖人110-109凯尔特,1,47,42.90%,9,21,33.30%,3,9,100.00%,1,1,2,0,2,3,1,0,3,2,22
30,雷-阿伦,08-09,胜,76人99-100凯尔特,1,43,50.00%,9,18,37.50%,3,8,100.00%,2,2,3,1,2,3,1,0,3,4,23
31,雷-阿伦,08-09,胜,森林狼101-109凯尔特,1,35,46.70%,7,15,37.50%,3,8,100.00%,5,5,3,1,2,4,0,0,3,3,22
32,雷-阿伦,08-09,胜,活塞78-86凯尔特,1,38,28.60%,4,14,20.00%,1,5,100.00%,5,5,6,2,4,2,2,1,2,4,14
33,雷-阿伦,08-09,胜,国王100-119凯尔特,1,32,41.70%,5,12,33.30%,1,3,100.00%,1,1,2,0,2,4,2,0,0,1,12
34,雷-阿伦,08-09,胜,小牛100-124凯尔特,1,34,69.20%,9,13,80.00%,4,5,100.00%,1,1,5,1,4,7,1,1,0,2,23
35,雷-阿伦,08-09,胜,魔术80-90凯尔特,1,38,50.00%,6,12,0.00%,0,2,,0,0,2,1,1,2,2,1,3,1,12
36,雷-阿伦,08-09,胜,热火83-98凯尔特,1,38,75.00%,9,12,83.30%,5,6,100.00%,4,4,5,3,2,5,1,0,3,2,27
37,雷-阿伦,08-09,胜,太阳87-104凯尔特,1,32,66.70%,8,12,80.00%,4,5,,0,0,2,0,2,3,1,0,1,0,20
38,雷-阿伦,08-09,胜,篮网85-105凯尔特,1,30,66.70%,8,12,42.90%,3,7,100.00%,6,6,1,0,1,0,0,0,2,2,25
39,雷-阿伦,08-09,胜,篮网86-118凯尔特,1,29,62.50%,5,8,66.70%,2,3,,0,0,0,0,0,0,2,0,3,3,12
40,雷-阿伦,08-09,胜,猛龙109-115凯尔特,1,45,50.00%,5,10,33.30%,1,3,100.00%,1,1,5,2,3,5,0,0,2,2,12
41,雷-阿伦,08-09,胜,猛龙88-94凯尔特,1,43,78.60%,11,14,80.00%,8,10,100.00%,6,6,3,0,3,2,2,0,1,5,36
42,雷-阿伦,08-09,负,骑士98-83凯尔特,1,40,41.70%,5,12,33.30%,2,6,,0,0,3,0,3,2,1,0,3,0,12
43,雷-阿伦,08-09,负,火箭89-85凯尔特,1,40,30.80%,4,13,25.00%,1,4,100.00%,4,4,5,3,2,6,2,0,2,2,13
44,雷-阿伦,08-09,负,山猫114-106凯尔特,1,49,35.00%,7,20,27.30%,3,11,100.00%,3,3,4,1,3,4,3,0,0,3,20
45,雷-阿伦,08-09,负,尼克斯100-88凯尔特,1,37,36.80%,7,19,0.00%,0,9,100.00%,2,2,4,1,3,2,2,1,1,3,16
46,雷-阿伦,08-09,胜,奇才83-108凯尔特,1,31,50.00%,4,8,66.70%,2,3,100.00%,1,1,3,0,3,6,1,1,2,3,11
47,雷-阿伦,08-09,负,开拓者91-86凯尔特,1,42,18.20%,2,11,33.30%,2,6,100.00%,6,6,2,0,2,0,0,0,0,1,12
48,雷-阿伦,08-09,胜,国王63-108凯尔特,1,30,87.50%,7,8,100.00%,2,2,100.00%,3,3,4,1,3,3,1,0,1,0,19
49,雷-阿伦,08-09,负,勇士99-89凯尔特,1,29,50.00%,3,6,100.00%,1,1,,0,0,2,1,1,0,1,0,4,6,7
50,雷-阿伦,08-09,负,湖人92-83凯尔特,1,42,35.70%,5,14,27.30%,3,11,50.00%,1,2,1,0,1,3,1,0,3,4,14
51,雷-阿伦,08-09,胜,76人91-110凯尔特,1,35,62.50%,5,8,66.70%,2,3,100.00%,4,4,6,2,4,4,1,0,1,2,16
52,雷-阿伦,08-09,胜,尼克斯105-124凯尔特,1,36,58.30%,7,12,40.00%,2,5,100.00%,2,2,3,1,2,4,3,0,0,2,18
53,雷-阿伦,08-09,胜,公牛108-126凯尔特,1,33,55.60%,10,18,55.60%,5,9,100.00%,2,2,3,0,3,5,0,0,1,0,27
54,雷-阿伦,08-09,胜,老鹰85-88凯尔特,1,43,33.30%,5,15,12.50%,1,8,100.00%,5,5,5,2,3,2,1,0,2,3,16
55,雷-阿伦,08-09,胜,爵士91-100凯尔特,1,37,44.40%,4,9,33.30%,1,3,100.00%,3,3,3,0,3,0,0,1,2,0,12
56,雷-阿伦,08-09,胜,黄蜂82-94凯尔特,1,36,25.00%,2,8,20.00%,1,5,80.00%,4,5,4,0,4,3,0,0,3,1,9
57,雷-阿伦,08-09,胜,奇才88-122凯尔特,1,31,61.50%,8,13,57.10%,4,7,66.70%,2,3,1,1,0,1,1,0,1,1,22
58,雷-阿伦,08-09,胜,步行者117-122凯尔特,1,41,61.90%,13,21,58.30%,7,12,100.00%,2,2,2,0,2,2,0,0,0,5,35
59,雷-阿伦,08-09,胜,开拓者78-93凯尔特,1,37,43.80%,7,16,25.00%,2,8,100.00%,3,3,2,1,1,1,0,0,1,4,19
60,雷-阿伦,08-09,胜,步行者96-114凯尔特,1,39,61.10%,11,18,66.70%,6,9,100.00%,3,3,0,0,0,4,1,0,1,0,31
61,雷-阿伦,08-09,胜,魔术88-107凯尔特,1,40,61.50%,8,13,50.00%,3,6,100.00%,2,2,1,1,0,2,1,0,1,0,21
