id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,克莱-汤普森,17-18,负,爵士119-79勇士,1,35,33.30%,9,27,37.50%,3,8,100.00%,2,2,1,0,1,1,1,0,2,2,23
2,克莱-汤普森,17-18,胜,太阳100-117勇士,1,34,60.90%,14,23,46.20%,6,13,,0,0,3,0,3,1,1,0,2,0,34
3,克莱-汤普森,17-18,负,鹈鹕126-120勇士,1,37,50.00%,7,14,60.00%,3,5,100.00%,1,1,4,1,3,1,0,0,0,1,18
4,克莱-汤普森,17-18,负,步行者126-106勇士,1,30,37.50%,6,16,44.40%,4,9,,0,0,7,3,4,1,1,0,1,0,16
5,克莱-汤普森,17-18,胜,雷霆107-111勇士,1,35,47.40%,9,19,25.00%,2,8,,0,0,4,0,4,3,3,0,4,3,20
6,克莱-汤普森,17-18,胜,太阳107-117勇士,1,33,52.60%,10,19,40.00%,2,5,100.00%,1,1,2,0,2,2,2,0,1,0,23
7,克莱-汤普森,17-18,胜,国王96-112勇士,1,32,52.60%,10,19,42.90%,3,7,66.70%,2,3,2,1,1,1,1,0,4,3,25
8,克莱-汤普森,17-18,负,森林狼109-103勇士,1,40,36.40%,8,22,25.00%,3,12,100.00%,2,2,4,0,4,5,0,0,4,0,21
9,克莱-汤普森,17-18,负,开拓者125-108勇士,1,36,47.40%,9,19,57.10%,4,7,75.00%,3,4,2,0,2,3,1,0,3,3,25
10,克莱-汤普森,17-18,胜,马刺107-110勇士,1,36,31.30%,5,16,20.00%,1,5,100.00%,2,2,2,0,2,6,0,0,0,0,13
11,克莱-汤普森,17-18,胜,篮网101-114勇士,1,38,53.30%,8,15,40.00%,2,5,,0,0,5,0,5,5,1,0,2,1,18
12,克莱-汤普森,17-18,胜,老鹰109-114勇士,1,36,66.70%,6,9,50.00%,2,4,50.00%,1,2,4,0,4,3,1,1,2,5,15
13,克莱-汤普森,17-18,胜,奇才101-109勇士,1,37,45.50%,5,11,50.00%,3,6,,0,0,3,1,2,0,2,0,0,0,13
14,克莱-汤普森,17-18,胜,尼克斯111-125勇士,1,33,69.20%,9,13,66.70%,4,6,100.00%,4,4,4,0,4,5,1,0,1,1,26
15,克莱-汤普森,17-18,胜,雷霆80-112勇士,1,31,31.30%,5,16,9.10%,1,11,0.00%,0,2,4,1,3,2,1,0,0,0,11
16,克莱-汤普森,17-18,胜,快船127-134勇士,1,36,53.30%,8,15,40.00%,2,5,50.00%,1,2,2,0,2,1,0,1,2,4,19
17,克莱-汤普森,17-18,负,开拓者123-117勇士,1,38,40.00%,6,15,42.90%,3,7,100.00%,2,2,4,1,3,2,0,0,1,2,17
18,克莱-汤普森,17-18,胜,太阳83-129勇士,1,23,58.30%,7,12,50.00%,2,4,,0,0,0,0,0,1,0,1,2,1,16
19,克莱-汤普森,17-18,胜,马刺105-122勇士,1,34,71.40%,10,14,83.30%,5,6,,0,0,3,0,3,0,0,0,3,1,25
20,克莱-汤普森,17-18,胜,独行侠103-121勇士,1,34,53.30%,8,15,33.30%,2,6,,0,0,5,1,4,4,0,0,3,1,18
21,克莱-汤普森,17-18,负,雷霆125-105勇士,1,31,38.50%,5,13,33.30%,2,6,,0,0,4,0,4,2,1,0,3,3,12
22,克莱-汤普森,17-18,负,掘金115-108勇士,1,36,46.70%,7,15,28.60%,2,7,,0,0,1,0,1,5,2,0,0,0,16
23,克莱-汤普森,17-18,胜,国王104-119勇士,1,35,66.70%,8,12,50.00%,4,8,0.00%,0,1,6,0,6,3,0,0,1,2,20
24,克莱-汤普森,17-18,负,爵士129-99勇士,1,31,70.60%,12,17,60.00%,3,5,,0,0,6,1,5,3,2,0,3,3,27
25,克莱-汤普森,17-18,胜,凯尔特105-109勇士,1,36,25.00%,3,12,0.00%,0,4,100.00%,1,1,4,0,4,3,1,2,1,1,7
26,克莱-汤普森,17-18,胜,森林狼113-126勇士,1,36,69.20%,9,13,77.80%,7,9,,0,0,5,0,5,3,1,1,3,1,25
27,克莱-汤普森,17-18,胜,尼克斯112-123勇士,1,34,40.00%,4,10,0.00%,0,3,50.00%,1,2,2,0,2,4,0,0,0,2,9
28,克莱-汤普森,17-18,负,火箭116-108勇士,1,37,27.30%,3,11,40.00%,2,5,,0,0,1,0,1,1,2,0,1,3,8
29,克莱-汤普森,17-18,胜,公牛112-119勇士,1,37,54.50%,12,22,53.80%,7,13,77.80%,7,9,4,0,4,2,0,1,3,0,38
30,克莱-汤普森,17-18,胜,骑士108-118勇士,1,35,58.30%,7,12,50.00%,3,6,,0,0,4,0,4,2,1,1,2,2,17
31,克莱-汤普森,17-18,胜,猛龙125-127勇士,1,39,68.80%,11,16,40.00%,2,5,100.00%,2,2,4,0,4,0,1,1,0,2,26
32,克莱-汤普森,17-18,胜,雄鹿94-108勇士,1,35,40.00%,4,10,0.00%,0,2,100.00%,4,4,5,0,5,2,0,0,3,3,12
33,克莱-汤普森,17-18,胜,掘金114-124勇士,1,35,47.10%,8,17,50.00%,3,6,,0,0,5,1,4,1,0,2,0,0,19
34,克莱-汤普森,17-18,胜,快船105-121勇士,1,26,25.00%,4,16,25.00%,2,8,,0,0,4,3,1,3,1,1,2,2,10
35,克莱-汤普森,17-18,胜,火箭114-124勇士,1,38,55.00%,11,20,66.70%,6,9,,0,0,3,0,3,4,0,0,1,2,28
36,克莱-汤普森,17-18,胜,独行侠122-125勇士,1,36,57.90%,11,19,50.00%,3,6,,0,0,5,1,4,4,2,1,1,1,25
37,克莱-汤普森,17-18,胜,灰熊128-141勇士,1,34,42.10%,8,19,45.50%,5,11,,0,0,0,0,0,5,0,0,3,1,21
38,克莱-汤普森,17-18,负,黄蜂111-100勇士,1,36,50.00%,10,20,42.90%,3,7,50.00%,1,2,3,0,3,2,0,0,2,3,24
39,克莱-汤普森,17-18,胜,爵士101-126勇士,1,30,41.70%,5,12,60.00%,3,5,100.00%,2,2,0,0,0,1,0,1,2,1,15
40,克莱-汤普森,17-18,胜,骑士92-99勇士,1,36,53.30%,8,15,57.10%,4,7,100.00%,4,4,6,0,6,2,0,0,0,1,24
41,克莱-汤普森,17-18,负,掘金96-81勇士,1,34,28.60%,6,21,10.00%,1,10,100.00%,2,2,5,1,4,4,3,0,3,0,15
42,克莱-汤普森,17-18,胜,湖人106-113勇士,1,34,38.90%,7,18,22.20%,2,9,,0,0,1,0,1,1,1,2,2,1,16
43,克莱-汤普森,17-18,胜,灰熊84-97勇士,1,37,62.50%,10,16,75.00%,3,4,100.00%,6,6,2,0,2,5,2,0,3,0,29
44,克莱-汤普森,17-18,胜,湖人114-116勇士,1,42,25.00%,6,24,30.80%,4,13,50.00%,1,2,10,2,8,2,0,0,2,3,17
45,克莱-汤普森,17-18,胜,独行侠97-112勇士,1,37,55.60%,10,18,100.00%,5,5,,0,0,5,0,5,0,0,0,4,1,25
46,克莱-汤普森,17-18,胜,开拓者104-111勇士,1,37,42.90%,9,21,40.00%,4,10,100.00%,2,2,3,1,2,3,1,0,4,3,24
47,克莱-汤普森,17-18,胜,活塞98-102勇士,1,36,44.40%,8,18,22.20%,2,9,100.00%,3,3,4,0,4,5,1,0,3,2,21
48,克莱-汤普森,17-18,胜,黄蜂87-101勇士,1,36,64.30%,9,14,57.10%,4,7,,0,0,4,0,4,3,0,0,3,0,22
49,克莱-汤普森,17-18,胜,鹈鹕115-125勇士,1,37,61.50%,8,13,80.00%,4,5,66.70%,2,3,3,0,3,1,1,0,0,0,22
50,克莱-汤普森,17-18,胜,热火95-123勇士,1,31,53.30%,8,15,28.60%,2,7,50.00%,1,2,5,1,4,4,0,0,1,1,19
51,克莱-汤普森,17-18,胜,魔术112-133勇士,1,35,78.60%,11,14,75.00%,3,4,100.00%,2,2,3,0,3,5,0,0,0,1,27
52,克莱-汤普森,17-18,胜,湖人123-127勇士,1,39,50.00%,6,12,50.00%,4,8,100.00%,4,4,3,0,3,2,1,0,0,1,20
53,克莱-汤普森,17-18,负,国王110-106勇士,1,33,35.00%,7,20,41.70%,5,12,100.00%,2,2,5,1,4,2,1,1,1,4,21
54,克莱-汤普森,17-18,胜,鹈鹕95-110勇士,1,36,47.40%,9,19,50.00%,4,8,100.00%,2,2,4,0,4,2,2,2,0,0,24
55,克莱-汤普森,17-18,胜,公牛94-143勇士,1,26,70.60%,12,17,55.60%,5,9,,0,0,4,0,4,1,1,1,4,0,29
56,克莱-汤普森,17-18,负,雷霆108-91勇士,1,28,25.00%,3,12,37.50%,3,8,,0,0,4,1,3,2,0,1,1,2,9
57,克莱-汤普森,17-18,胜,篮网111-118勇士,1,33,58.80%,10,17,100.00%,1,1,100.00%,2,2,10,1,9,1,2,1,2,1,23
58,克莱-汤普森,17-18,胜,76人116-124勇士,1,36,43.80%,7,16,33.30%,1,3,100.00%,2,2,4,0,4,1,0,0,1,2,17
59,克莱-汤普森,17-18,负,凯尔特92-88勇士,1,34,27.80%,5,18,27.30%,3,11,,0,0,7,1,6,3,0,1,1,5,13
60,克莱-汤普森,17-18,胜,魔术100-110勇士,1,31,45.50%,5,11,60.00%,3,5,100.00%,2,2,4,1,3,5,0,0,2,1,15
61,克莱-汤普森,17-18,胜,76人114-135勇士,1,30,52.90%,9,17,66.70%,4,6,100.00%,1,1,1,1,0,2,1,0,1,1,23
62,克莱-汤普森,17-18,胜,森林狼101-125勇士,1,33,55.00%,11,20,50.00%,6,12,0.00%,0,1,5,0,5,3,1,0,1,2,28
63,克莱-汤普森,17-18,胜,热火80-97勇士,1,32,33.30%,5,15,37.50%,3,8,,0,0,6,2,4,2,1,2,2,1,13
64,克莱-汤普森,17-18,胜,掘金108-127勇士,1,29,50.00%,6,12,50.00%,3,6,,0,0,2,0,2,2,1,0,2,2,15
65,克莱-汤普森,17-18,胜,马刺92-112勇士,1,31,64.70%,11,17,62.50%,5,8,,0,0,3,0,3,2,0,1,1,1,27
66,克莱-汤普森,17-18,胜,快船113-141勇士,1,30,42.90%,6,14,25.00%,1,4,100.00%,2,2,5,1,4,6,0,0,3,3,15
67,克莱-汤普森,17-18,负,活塞115-107勇士,1,33,63.20%,12,19,57.10%,4,7,50.00%,1,2,2,0,2,0,2,0,4,2,29
