id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,蒂姆-邓肯,12-13,负,森林狼108-95马刺,1,27,45.50%,5,11,,0,0,100.00%,7,7,14,2,12,3,0,1,5,1,17
2,蒂姆-邓肯,12-13,负,湖人91-86马刺,1,34,50.00%,11,22,,0,0,100.00%,1,1,10,3,7,4,1,3,2,3,23
3,蒂姆-邓肯,12-13,胜,国王101-108马刺,1,34,38.90%,7,18,,0,0,80.00%,4,5,6,0,6,2,2,5,3,1,18
4,蒂姆-邓肯,12-13,负,掘金96-86马刺,1,27,50.00%,7,14,,0,0,75.00%,3,4,3,0,3,2,0,1,1,0,17
5,蒂姆-邓肯,12-13,胜,老鹰97-99马刺,1,33,57.10%,12,21,,0,0,87.50%,7,8,14,0,14,3,0,4,3,2,31
6,蒂姆-邓肯,12-13,负,雷霆100-88马刺,1,35,47.40%,9,19,,0,0,100.00%,6,6,11,2,9,1,0,3,1,1,24
7,蒂姆-邓肯,12-13,胜,魔术84-98马刺,1,14,40.00%,2,5,,0,0,50.00%,1,2,4,0,4,0,0,0,2,0,5
8,蒂姆-邓肯,12-13,负,热火88-86马刺,1,35,53.30%,8,15,,0,0,33.30%,1,3,12,3,9,4,1,2,2,0,17
9,蒂姆-邓肯,12-13,胜,快船102-104马刺,1,32,63.20%,12,19,,0,0,100.00%,10,10,11,3,8,3,0,2,3,3,34
10,蒂姆-邓肯,12-13,胜,掘金99-100马刺,1,36,50.00%,9,18,,0,0,83.30%,5,6,14,5,9,0,1,5,3,3,23
11,蒂姆-邓肯,12-13,负,火箭96-95马刺,1,35,38.90%,7,18,,0,0,60.00%,3,5,7,1,6,2,1,2,5,2,17
12,蒂姆-邓肯,12-13,胜,爵士97-104马刺,1,37,30.80%,4,13,,0,0,84.60%,11,13,16,1,15,5,0,2,2,2,19
13,蒂姆-邓肯,12-13,胜,勇士93-104马刺,1,31,64.70%,11,17,,0,0,100.00%,3,3,13,2,11,6,1,4,3,0,25
14,蒂姆-邓肯,12-13,胜,骑士113-119马刺,1,35,68.40%,13,19,,0,0,100.00%,4,4,12,2,10,4,0,5,5,2,30
15,蒂姆-邓肯,12-13,胜,小牛91-92马刺,1,36,60.00%,12,20,,0,0,80.00%,4,5,19,5,14,2,0,1,2,1,28
16,蒂姆-邓肯,12-13,胜,雷霆93-105马刺,1,35,42.90%,6,14,,0,0,100.00%,1,1,8,2,6,1,0,0,1,1,13
17,蒂姆-邓肯,12-13,负,开拓者136-106马刺,1,23,57.10%,8,14,,0,0,100.00%,2,2,8,2,6,3,0,0,3,3,18
18,蒂姆-邓肯,12-13,胜,公牛83-101马刺,1,33,53.80%,7,13,,0,0,66.70%,4,6,10,2,8,1,1,5,2,0,18
19,蒂姆-邓肯,12-13,胜,活塞75-114马刺,1,26,50.00%,7,14,,0,0,100.00%,2,2,11,4,7,6,0,5,0,2,16
20,蒂姆-邓肯,12-13,胜,国王102-130马刺,1,25,62.50%,5,8,,0,0,60.00%,3,5,10,1,9,3,3,3,2,2,13
21,蒂姆-邓肯,12-13,负,太阳105-101马刺,1,35,40.00%,6,15,0.00%,0,1,87.50%,7,8,11,0,11,0,1,1,3,2,19
22,蒂姆-邓肯,12-13,胜,太阳87-97马刺,1,28,41.70%,5,12,,0,0,,0,0,8,2,6,3,0,0,3,3,10
23,蒂姆-邓肯,12-13,负,勇士107-101马刺,1,39,37.50%,6,16,,0,0,70.00%,7,10,13,2,11,3,1,4,3,5,19
24,蒂姆-邓肯,12-13,胜,快船90-116马刺,1,16,50.00%,4,8,,0,0,25.00%,1,4,5,0,5,0,0,0,1,0,9
25,蒂姆-邓肯,12-13,胜,国王102-108马刺,1,28,37.50%,3,8,0.00%,0,1,75.00%,3,4,14,2,12,2,2,4,2,2,9
26,蒂姆-邓肯,12-13,胜,骑士95-96马刺,1,25,40.00%,6,15,,0,0,50.00%,1,2,6,2,4,3,0,5,1,0,13
27,蒂姆-邓肯,12-13,胜,奇才86-96马刺,1,14,50.00%,3,6,,0,0,100.00%,2,2,5,2,3,2,0,1,0,1,8
28,蒂姆-邓肯,12-13,胜,76人85-90马刺,1,34,58.80%,10,17,,0,0,100.00%,4,4,17,4,13,5,2,1,2,2,24
29,蒂姆-邓肯,12-13,胜,勇士88-95马刺,1,32,56.30%,9,16,,0,0,100.00%,6,6,10,1,9,2,0,3,4,3,24
30,蒂姆-邓肯,12-13,胜,灰熊82-103马刺,1,31,52.90%,9,17,,0,0,100.00%,1,1,8,1,7,4,0,5,1,3,19
31,蒂姆-邓肯,12-13,胜,森林狼88-106马刺,1,29,50.00%,4,8,,0,0,80.00%,4,5,9,1,8,5,3,7,3,2,12
32,蒂姆-邓肯,12-13,负,灰熊101-98马刺,1,39,35.70%,5,14,0.00%,0,1,75.00%,3,4,15,4,11,4,0,3,6,3,13
33,蒂姆-邓肯,12-13,胜,湖人105-108马刺,1,29,30.80%,4,13,,0,0,,0,0,7,0,7,5,0,4,3,0,8
34,蒂姆-邓肯,12-13,负,黄蜂95-88马刺,1,26,35.70%,5,14,,0,0,100.00%,3,3,8,4,4,1,0,3,5,2,13
35,蒂姆-邓肯,12-13,胜,76人86-109马刺,1,26,70.00%,7,10,,0,0,100.00%,2,2,8,1,7,3,1,4,2,1,16
36,蒂姆-邓肯,12-13,负,尼克斯100-83马刺,1,24,50.00%,4,8,,0,0,75.00%,3,4,6,2,4,0,1,2,3,1,11
