id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,托尼-帕克,11-12,胜,开拓者89-124马刺,1,22,54.50%,6,11,0.00%,0,1,50.00%,1,2,7,0,7,6,0,0,1,0,13
2,托尼-帕克,11-12,胜,骑士98-114马刺,1,21,60.00%,3,5,0.00%,0,1,,0,0,2,0,2,9,0,1,1,2,6
3,托尼-帕克,11-12,胜,湖人97-121马刺,1,28,57.10%,8,14,0.00%,0,1,80.00%,4,5,1,0,1,10,2,0,4,1,20
4,托尼-帕克,11-12,胜,国王102-127马刺,1,25,36.40%,4,11,0.00%,0,1,77.80%,7,9,5,2,3,8,0,0,0,1,15
5,托尼-帕克,11-12,胜,湖人91-112马刺,1,31,70.00%,14,20,0.00%,0,1,100.00%,1,1,3,0,3,13,1,0,7,1,29
6,托尼-帕克,11-12,胜,勇士99-120马刺,1,15,28.60%,2,7,,0,0,100.00%,4,4,2,1,1,5,0,0,1,2,8
7,托尼-帕克,11-12,胜,太阳91-105马刺,1,21,60.00%,6,10,,0,0,100.00%,2,2,4,0,4,5,0,0,0,0,14
8,托尼-帕克,11-12,胜,灰熊97-107马刺,1,35,41.70%,5,12,,0,0,60.00%,3,5,1,0,1,9,2,0,7,1,13
9,托尼-帕克,11-12,负,湖人98-84马刺,1,27,16.70%,2,12,,0,0,,0,0,2,1,1,8,1,0,0,0,4
10,托尼-帕克,11-12,胜,爵士104-114马刺,1,31,60.00%,9,15,,0,0,100.00%,10,10,3,0,3,3,2,0,3,1,28
11,托尼-帕克,11-12,胜,黄蜂103-128马刺,1,16,50.00%,3,6,,0,0,50.00%,1,2,1,0,1,6,0,0,1,1,7
12,托尼-帕克,11-12,胜,凯尔特86-87马刺,1,32,35.70%,5,14,0.00%,0,2,,0,0,1,0,1,2,1,0,2,1,10
13,托尼-帕克,11-12,胜,骑士90-125马刺,1,23,75.00%,9,12,0.00%,0,1,100.00%,1,1,3,1,2,5,1,0,1,0,19
14,托尼-帕克,11-12,胜,步行者103-112马刺,1,35,58.30%,7,12,0.00%,0,1,66.70%,4,6,4,1,3,5,2,0,1,2,18
15,托尼-帕克,11-12,胜,国王112-117马刺,1,31,36.40%,4,11,100.00%,1,1,50.00%,1,2,7,0,7,10,2,0,3,1,10
16,托尼-帕克,11-12,胜,太阳100-107马刺,1,35,52.90%,9,17,33.30%,1,3,83.30%,5,6,4,0,4,7,0,0,2,1,24
17,托尼-帕克,11-12,胜,76人76-93马刺,1,32,52.90%,9,17,0.00%,0,2,100.00%,3,3,1,0,1,7,0,0,5,3,21
18,托尼-帕克,11-12,胜,黄蜂86-89马刺,1,39,37.50%,6,16,0.00%,0,3,,0,0,2,0,2,10,1,0,0,1,12
19,托尼-帕克,11-12,胜,森林狼100-116马刺,1,10,25.00%,1,4,,0,0,,0,0,0,0,0,6,0,0,0,0,2
20,托尼-帕克,11-12,负,小牛106-99马刺,1,35,41.70%,5,12,0.00%,0,1,42.90%,3,7,2,0,2,11,0,0,1,0,13
21,托尼-帕克,11-12,胜,雷霆105-114马刺,1,38,45.50%,10,22,0.00%,0,2,83.30%,5,6,4,1,3,7,0,0,4,3,25
22,托尼-帕克,11-12,胜,魔术111-122马刺,1,37,57.10%,12,21,50.00%,2,4,100.00%,5,5,2,0,2,12,0,0,3,1,31
23,托尼-帕克,11-12,胜,奇才97-112马刺,1,34,72.20%,13,18,50.00%,1,2,100.00%,4,4,3,0,3,7,1,1,6,2,31
24,托尼-帕克,11-12,胜,尼克斯105-118马刺,1,34,63.20%,12,19,,0,0,88.90%,8,9,0,0,0,6,0,0,4,2,32
25,托尼-帕克,11-12,负,掘金99-94马刺,1,37,62.50%,10,16,100.00%,1,1,57.10%,4,7,3,0,3,7,2,0,3,1,25
26,托尼-帕克,11-12,胜,山猫72-102马刺,1,29,63.60%,7,11,,0,0,50.00%,1,2,3,0,3,4,3,0,5,1,15
27,托尼-帕克,11-12,负,公牛96-89马刺,1,38,31.30%,5,16,,0,0,50.00%,1,2,6,2,4,9,0,0,3,3,11
28,托尼-帕克,11-12,胜,掘金99-114马刺,1,35,45.50%,5,11,66.70%,2,3,100.00%,4,4,1,0,1,12,1,0,4,2,16
29,托尼-帕克,11-12,胜,爵士102-106马刺,1,38,43.80%,7,16,,0,0,90.00%,9,10,6,0,6,11,3,0,3,1,23
30,托尼-帕克,11-12,胜,快船100-103马刺,1,45,50.00%,11,22,0.00%,0,2,72.70%,8,11,3,1,2,10,0,0,2,1,30
31,托尼-帕克,11-12,胜,猛龙106-113马刺,1,39,47.80%,11,23,0.00%,0,1,100.00%,12,12,3,0,3,14,1,0,5,2,34
32,托尼-帕克,11-12,胜,活塞95-99马刺,1,33,38.50%,5,13,,0,0,57.10%,4,7,3,0,3,7,0,0,2,1,14
33,托尼-帕克,11-12,胜,篮网89-103马刺,1,26,36.40%,4,11,0.00%,0,2,100.00%,4,4,2,0,2,5,1,0,1,1,12
34,托尼-帕克,11-12,胜,76人90-100马刺,1,38,50.00%,12,24,,0,0,100.00%,13,13,3,1,2,8,1,1,3,0,37
35,托尼-帕克,11-12,胜,灰熊84-89马刺,1,37,44.40%,8,18,,0,0,55.60%,5,9,1,0,1,7,3,0,3,0,21
36,托尼-帕克,11-12,胜,雷霆96-107马刺,1,39,55.20%,16,29,0.00%,0,2,83.30%,10,12,3,0,3,9,2,1,0,2,42
37,托尼-帕克,11-12,胜,黄蜂81-93马刺,1,35,53.30%,8,15,0.00%,0,1,66.70%,2,3,5,1,4,7,0,0,4,1,18
38,托尼-帕克,11-12,胜,火箭91-99马刺,1,38,50.00%,8,16,50.00%,1,2,87.50%,7,8,0,0,0,4,2,0,2,4,24
39,托尼-帕克,11-12,胜,灰熊73-83马刺,1,39,22.20%,2,9,,0,0,100.00%,1,1,5,1,4,12,2,0,2,2,5
40,托尼-帕克,11-12,负,小牛101-100马刺,1,28,18.20%,2,11,50.00%,1,2,66.70%,4,6,1,1,0,4,0,0,2,1,9
41,托尼-帕克,11-12,负,森林狼87-79马刺,1,37,47.40%,9,19,50.00%,1,2,100.00%,1,1,3,0,3,3,0,0,3,2,20
42,托尼-帕克,11-12,胜,老鹰83-105马刺,1,30,38.50%,5,13,50.00%,2,4,60.00%,3,5,2,0,2,7,1,0,3,2,15
43,托尼-帕克,11-12,胜,黄蜂102-104马刺,1,38,57.10%,8,14,0.00%,0,1,80.00%,4,5,2,0,2,17,0,0,4,0,20
44,托尼-帕克,11-12,负,火箭105-102马刺,1,34,43.50%,10,23,0.00%,0,2,80.00%,4,5,4,1,3,13,1,0,4,0,24
45,托尼-帕克,11-12,负,国王88-86马刺,1,39,44.40%,8,18,50.00%,1,2,87.50%,7,8,2,0,2,6,2,0,3,1,24
46,托尼-帕克,11-12,胜,魔术83-85马刺,1,44,52.20%,12,23,,0,0,100.00%,1,1,7,0,7,9,1,0,5,1,25
47,托尼-帕克,11-12,负,热火120-98马刺,1,25,58.30%,7,12,0.00%,0,1,100.00%,4,4,2,0,2,3,3,0,2,0,18
48,托尼-帕克,11-12,胜,太阳91-102马刺,1,35,40.00%,8,20,0.00%,0,1,33.30%,1,3,4,2,2,9,1,1,2,3,17
49,托尼-帕克,11-12,胜,开拓者83-99马刺,1,34,50.00%,8,16,0.00%,0,1,100.00%,4,4,4,0,4,9,2,0,4,1,20
50,托尼-帕克,11-12,胜,火箭95-101马刺,1,45,54.50%,12,22,,0,0,100.00%,4,4,5,0,5,8,1,0,2,0,28
51,托尼-帕克,11-12,负,雄鹿106-103马刺,1,36,55.60%,10,18,0.00%,0,1,50.00%,2,4,2,0,2,8,0,0,7,2,22
52,托尼-帕克,11-12,负,雷霆108-96马刺,1,25,12.50%,1,8,,0,0,100.00%,2,2,3,1,2,7,1,0,0,2,4
53,托尼-帕克,11-12,胜,掘金117-121马刺,1,32,50.00%,8,16,0.00%,0,1,60.00%,3,5,2,2,0,6,1,0,4,3,19
54,托尼-帕克,11-12,胜,小牛71-93马刺,1,29,41.70%,5,12,,0,0,33.30%,1,3,3,0,3,8,0,0,0,1,11
55,托尼-帕克,11-12,胜,勇士95-101马刺,1,34,43.80%,7,16,,0,0,77.80%,7,9,2,0,2,8,0,0,3,1,21
56,托尼-帕克,11-12,负,森林狼106-96马刺,1,31,27.30%,3,11,,0,0,83.30%,5,6,2,0,2,9,2,0,0,0,11
57,托尼-帕克,11-12,胜,爵士89-104马刺,1,28,30.00%,3,10,,0,0,100.00%,8,8,2,0,2,8,0,0,2,1,14
58,托尼-帕克,11-12,负,火箭105-85马刺,1,27,40.00%,6,15,0.00%,0,1,0.00%,0,1,1,0,1,2,0,0,1,0,12
59,托尼-帕克,11-12,胜,快船90-115马刺,1,26,66.70%,6,9,,0,0,100.00%,2,2,3,0,3,9,0,0,1,2,14
60,托尼-帕克,11-12,胜,灰熊82-95马刺,1,33,37.50%,6,16,0.00%,0,1,75.00%,3,4,4,2,2,7,4,0,2,3,15
