id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,布雷克-格里芬,13-14,胜,掘金105-117快船,1,30,52.90%,9,17,0.00%,0,1,100.00%,6,6,5,0,5,4,2,1,3,1,24
2,布雷克-格里芬,13-14,胜,国王101-117快船,1,36,60.00%,9,15,50.00%,1,2,88.90%,8,9,4,0,4,9,2,1,2,4,27
3,布雷克-格里芬,13-14,负,雷霆107-101快船,1,39,47.80%,11,23,0.00%,0,1,72.70%,8,11,12,5,7,1,0,0,3,4,30
4,布雷克-格里芬,13-14,胜,湖人97-120快船,1,31,50.00%,7,14,,0,0,69.20%,9,13,7,0,7,6,3,0,3,3,23
5,布雷克-格里芬,13-14,负,小牛113-107快船,1,40,39.10%,9,23,,0,0,100.00%,7,7,10,4,6,11,1,1,1,5,25
6,布雷克-格里芬,13-14,胜,太阳108-112快船,1,34,46.70%,7,15,,0,0,90.00%,9,10,6,4,2,3,1,0,3,3,23
7,布雷克-格里芬,13-14,胜,火箭107-118快船,1,6,66.70%,2,3,,0,0,100.00%,3,3,1,0,1,1,0,1,0,1,7
8,布雷克-格里芬,13-14,胜,小牛103-109快船,1,40,57.10%,8,14,,0,0,66.70%,2,3,13,4,9,4,0,2,4,5,18
9,布雷克-格里芬,13-14,负,鹈鹕98-96快船,1,39,46.20%,6,13,,0,0,60.00%,9,15,8,2,6,3,2,2,3,3,21
10,布雷克-格里芬,13-14,胜,雄鹿98-106快船,1,38,52.60%,10,19,,0,0,77.80%,7,9,14,2,12,6,1,3,5,0,27
11,布雷克-格里芬,13-14,胜,活塞103-112快船,1,37,70.60%,12,17,0.00%,0,1,50.00%,1,2,7,1,6,7,1,1,3,2,25
12,布雷克-格里芬,13-14,负,掘金110-100快船,1,42,28.00%,7,25,,0,0,100.00%,12,12,12,8,4,4,2,2,2,3,26
13,布雷克-格里芬,13-14,胜,骑士80-102快船,1,38,50.00%,9,18,,0,0,75.00%,3,4,11,0,11,8,0,1,1,4,21
14,布雷克-格里芬,13-14,胜,爵士87-96快船,1,36,41.20%,7,17,0.00%,0,1,100.00%,6,6,5,1,4,5,2,0,2,2,20
15,布雷克-格里芬,13-14,胜,勇士98-111快船,1,42,46.40%,13,28,,0,0,50.00%,4,8,15,5,10,3,3,0,3,2,30
16,布雷克-格里芬,13-14,胜,太阳105-112快船,1,32,87.50%,14,16,,0,0,90.00%,9,10,6,2,4,3,1,0,6,6,37
17,布雷克-格里芬,13-14,胜,老鹰108-109快船,1,38,57.90%,11,19,,0,0,55.60%,5,9,8,3,5,5,1,0,7,5,27
18,布雷克-格里芬,13-14,胜,湖人94-142快船,1,26,66.70%,8,12,,0,0,66.70%,4,6,11,2,9,7,2,0,5,3,20
19,布雷克-格里芬,13-14,胜,太阳96-104快船,1,37,50.00%,9,18,,0,0,50.00%,4,8,5,2,3,6,1,1,3,3,22
20,布雷克-格里芬,13-14,胜,鹈鹕76-108快船,1,32,47.10%,8,17,,0,0,66.70%,4,6,5,0,5,1,0,1,3,1,20
21,布雷克-格里芬,13-14,胜,火箭93-101快船,1,40,44.00%,11,25,0.00%,0,2,100.00%,1,1,16,6,10,3,2,1,2,2,23
22,布雷克-格里芬,13-14,胜,鹈鹕110-123快船,1,33,50.00%,6,12,0.00%,0,2,71.40%,10,14,4,0,4,3,1,0,4,5,22
23,布雷克-格里芬,13-14,胜,雷霆117-125快船,1,37,40.00%,6,15,100.00%,1,1,70.00%,7,10,7,2,5,6,0,1,4,5,20
24,布雷克-格里芬,13-14,负,灰熊102-96快船,1,40,47.60%,10,21,,0,0,57.10%,8,14,13,5,8,2,0,1,2,4,28
25,布雷克-格里芬,13-14,负,马刺113-103快船,1,38,58.30%,14,24,100.00%,1,1,60.00%,6,10,12,3,9,4,2,0,3,1,35
26,布雷克-格里芬,13-14,胜,开拓者117-122快船,1,39,61.90%,13,21,,0,0,83.30%,10,12,10,2,8,1,0,0,1,3,36
27,布雷克-格里芬,13-14,胜,76人78-123快船,1,25,78.60%,11,14,,0,0,100.00%,4,4,11,0,11,6,1,0,2,3,26
28,布雷克-格里芬,13-14,胜,猛龙105-118快船,1,28,72.20%,13,18,0.00%,0,1,76.90%,10,13,8,1,7,2,2,1,2,5,36
29,布雷克-格里芬,13-14,负,热火116-112快船,1,42,47.10%,16,34,33.30%,1,3,58.80%,10,17,15,9,6,6,0,0,4,5,43
30,布雷克-格里芬,13-14,负,掘金116-115快船,1,38,61.90%,13,21,,0,0,62.50%,10,16,11,6,5,5,1,0,0,4,36
31,布雷克-格里芬,13-14,胜,爵士87-102快船,1,35,47.40%,9,19,,0,0,58.30%,7,12,11,4,7,4,0,0,1,2,25
32,布雷克-格里芬,13-14,负,勇士111-92快船,1,40,52.40%,11,21,,0,0,50.00%,5,10,3,1,2,2,3,0,2,1,27
