id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,克莱-汤普森,18-19,负,灰熊132-117勇士,1,17,66.70%,8,12,60.00%,3,5,,0,0,1,0,1,3,1,1,0,0,19
2,克莱-汤普森,18-19,胜,快船104-131勇士,1,32,45.50%,5,11,40.00%,2,5,,0,0,1,0,1,0,1,0,1,1,12
3,克莱-汤普森,18-19,胜,骑士114-120勇士,1,36,33.30%,5,15,14.30%,1,7,,0,0,4,0,4,3,0,1,1,1,11
4,克莱-汤普森,18-19,胜,湖人90-108勇士,1,29,27.30%,3,11,42.90%,3,7,100.00%,2,2,4,0,4,3,0,1,0,1,11
5,克莱-汤普森,18-19,胜,掘金102-116勇士,1,29,40.00%,6,15,14.30%,1,7,,0,0,4,0,4,1,1,0,2,0,13
6,克莱-汤普森,18-19,胜,黄蜂90-137勇士,1,27,56.30%,9,16,66.70%,6,9,,0,0,1,0,1,0,0,0,2,0,24
7,克莱-汤普森,18-19,负,森林狼131-130勇士,1,41,44.40%,8,18,50.00%,3,6,50.00%,1,2,2,0,2,5,0,0,3,4,20
8,克莱-汤普森,18-19,胜,灰熊103-118勇士,1,35,41.70%,5,12,42.90%,3,7,,0,0,1,1,0,2,0,0,0,4,13
9,克莱-汤普森,18-19,胜,活塞114-121勇士,1,37,58.80%,10,17,66.70%,4,6,,0,0,2,0,2,2,0,0,1,2,24
10,克莱-汤普森,18-19,负,独行侠126-91勇士,1,27,30.80%,4,13,0.00%,0,4,,0,0,2,0,2,0,1,0,0,3,8
11,克莱-汤普森,18-19,胜,步行者89-112勇士,1,29,38.90%,7,18,16.70%,1,6,100.00%,3,3,8,1,7,4,1,1,0,0,18
12,克莱-汤普森,18-19,胜,森林狼107-117勇士,1,38,52.40%,11,21,40.00%,4,10,50.00%,2,4,3,0,3,4,1,1,3,2,28
13,克莱-汤普森,18-19,负,马刺111-105勇士,1,38,27.80%,5,18,44.40%,4,9,,0,0,5,0,5,5,1,1,3,1,14
14,克莱-汤普森,18-19,胜,雷霆88-110勇士,1,34,42.90%,9,21,37.50%,3,8,100.00%,2,2,8,2,6,4,3,1,1,1,23
15,克莱-汤普森,18-19,胜,火箭104-106勇士,1,36,52.20%,12,23,50.00%,5,10,100.00%,1,1,6,1,5,2,0,0,0,3,30
16,克莱-汤普森,18-19,负,太阳115-111勇士,1,36,45.50%,10,22,26.70%,4,15,100.00%,4,4,5,2,3,5,3,1,7,3,28
17,克莱-汤普森,18-19,胜,掘金105-122勇士,1,35,59.10%,13,22,81.80%,9,11,80.00%,4,5,3,1,2,4,2,1,1,3,39
18,克莱-汤普森,18-19,负,魔术103-96勇士,1,36,39.10%,9,23,25.00%,3,12,,0,0,3,1,2,0,0,0,0,1,21
19,克莱-汤普森,18-19,负,热火126-125勇士,1,37,60.90%,14,23,46.70%,7,15,100.00%,1,1,2,0,2,1,3,0,0,1,36
20,克莱-汤普森,18-19,胜,黄蜂110-121勇士,1,37,57.90%,11,19,60.00%,3,5,50.00%,1,2,2,2,0,5,0,0,2,3,26
21,克莱-汤普森,18-19,负,火箭118-112勇士,1,38,41.20%,7,17,42.90%,3,7,100.00%,3,3,4,1,3,6,2,0,0,1,20
22,克莱-汤普森,18-19,胜,国王123-125勇士,1,37,37.50%,6,16,33.30%,3,9,100.00%,3,3,5,1,4,4,1,0,2,2,18
23,克莱-汤普森,18-19,负,开拓者129-107勇士,1,32,12.50%,2,16,28.60%,2,7,100.00%,3,3,4,1,3,8,0,0,1,2,9
24,克莱-汤普森,18-19,胜,爵士108-115勇士,1,32,64.30%,9,14,60.00%,3,5,50.00%,1,2,4,0,4,1,0,2,1,4,22
25,克莱-汤普森,18-19,胜,热火118-120勇士,1,38,52.40%,11,21,46.20%,6,13,100.00%,1,1,3,1,2,2,0,0,0,1,29
26,克莱-汤普森,18-19,胜,太阳107-117勇士,1,36,52.90%,9,17,80.00%,4,5,75.00%,3,4,6,0,6,2,1,3,2,2,25
27,克莱-汤普森,18-19,胜,马刺102-141勇士,1,29,84.60%,11,13,80.00%,4,5,,0,0,1,1,0,6,3,1,1,1,26
28,克莱-汤普森,18-19,胜,湖人101-115勇士,1,36,66.70%,10,15,57.10%,4,7,100.00%,4,4,5,0,5,2,0,0,3,2,28
29,克莱-汤普森,18-19,胜,步行者100-132勇士,1,31,43.80%,7,16,33.30%,2,6,0.00%,0,1,2,0,2,2,1,0,1,2,16
30,克莱-汤普森,18-19,胜,凯尔特111-115勇士,1,35,50.00%,8,16,37.50%,3,8,100.00%,2,2,3,0,3,2,0,0,2,3,21
31,克莱-汤普森,18-19,胜,奇才118-126勇士,1,36,30.80%,4,13,25.00%,1,4,,0,0,1,0,1,5,0,0,0,3,9
32,克莱-汤普森,18-19,胜,湖人111-130勇士,1,27,85.00%,17,20,90.90%,10,11,,0,0,3,0,3,2,0,1,2,2,44
33,克莱-汤普森,18-19,胜,快船94-112勇士,1,34,41.70%,5,12,0.00%,0,4,100.00%,2,2,4,0,4,2,2,1,1,2,12
34,克莱-汤普森,18-19,胜,鹈鹕140-147勇士,1,36,41.20%,7,17,50.00%,4,8,100.00%,1,1,7,0,7,3,1,0,3,5,19
35,克莱-汤普森,18-19,胜,掘金111-142勇士,1,25,68.40%,13,19,62.50%,5,8,,0,0,3,1,2,1,3,0,1,3,31
36,克莱-汤普森,18-19,胜,独行侠114-119勇士,1,34,35.00%,7,20,18.20%,2,11,,0,0,4,1,3,1,0,0,0,2,16
37,克莱-汤普森,18-19,胜,公牛109-146勇士,1,25,55.60%,10,18,63.60%,7,11,75.00%,3,4,2,0,2,1,2,0,0,2,30
38,克莱-汤普森,18-19,胜,尼克斯95-122勇士,1,34,62.10%,18,29,43.80%,7,16,,0,0,2,1,1,0,2,2,1,1,43
39,克莱-汤普森,18-19,胜,国王123-127勇士,1,40,53.30%,8,15,50.00%,3,6,50.00%,1,2,4,2,2,2,1,1,1,2,20
40,克莱-汤普森,18-19,负,火箭135-134勇士,1,43,55.00%,11,20,50.00%,4,8,,0,0,5,0,5,4,3,2,1,3,26
