id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,勒布朗-詹姆斯,15-16,胜,老鹰94-109骑士,1,32,81.30%,13,16,75.00%,3,4,100.00%,5,5,6,1,5,6,2,1,4,2,34
2,勒布朗-詹姆斯,15-16,负,公牛105-102骑士,1,39,76.50%,13,17,80.00%,4,5,75.00%,3,4,7,3,4,3,0,1,4,1,33
3,勒布朗-詹姆斯,15-16,胜,雄鹿80-109骑士,1,28,77.80%,7,9,50.00%,1,2,100.00%,2,2,5,0,5,9,0,1,4,0,17
4,勒布朗-詹姆斯,15-16,胜,黄蜂103-112骑士,1,41,63.60%,14,22,,0,0,100.00%,3,3,8,3,5,12,2,0,5,4,31
5,勒布朗-詹姆斯,15-16,胜,老鹰108-110骑士,1,44,46.20%,12,26,20.00%,1,5,80.00%,4,5,16,3,13,9,3,1,3,4,29
6,勒布朗-詹姆斯,15-16,胜,篮网87-107骑士,1,31,72.70%,8,11,,0,0,80.00%,8,10,4,0,4,11,2,1,6,0,24
7,勒布朗-詹姆斯,15-16,胜,尼克斯93-107骑士,1,36,47.60%,10,21,66.70%,2,3,83.30%,5,6,11,3,8,11,1,2,2,4,27
8,勒布朗-詹姆斯,15-16,负,篮网104-95骑士,1,35,81.30%,13,16,50.00%,1,2,75.00%,3,4,6,1,5,5,1,0,4,2,30
9,勒布朗-詹姆斯,15-16,胜,雄鹿104-113骑士,1,37,40.90%,9,22,25.00%,1,4,70.00%,7,10,6,5,1,8,2,1,2,0,26
10,勒布朗-詹姆斯,15-16,胜,掘金91-124骑士,1,33,63.20%,12,19,50.00%,1,2,72.70%,8,11,11,3,8,11,0,0,3,2,33
11,勒布朗-詹姆斯,15-16,负,热火122-101骑士,1,27,65.00%,13,20,0.00%,0,3,,0,0,3,0,3,3,1,0,3,1,26
12,勒布朗-詹姆斯,15-16,胜,魔术103-109骑士,1,36,40.00%,6,15,0.00%,0,3,100.00%,6,6,7,1,6,8,1,1,4,3,18
