id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,雷-阿伦,11-12,胜,热火107-115凯尔特,0,35,42.90%,3,7,50.00%,2,4,100.00%,1,1,1,0,1,3,0,0,0,0,9
2,雷-阿伦,11-12,胜,76人79-103凯尔特,0,28,44.40%,4,9,33.30%,2,6,,0,0,2,0,2,0,0,0,1,2,10
3,雷-阿伦,11-12,胜,步行者72-86凯尔特,0,33,38.90%,7,18,45.50%,5,11,0.00%,0,1,6,0,6,2,4,0,1,3,19
4,雷-阿伦,11-12,负,公牛93-86凯尔特,0,31,50.00%,5,10,25.00%,1,4,100.00%,3,3,2,0,2,1,1,0,1,3,14
5,雷-阿伦,11-12,负,马刺87-86凯尔特,1,35,33.30%,2,6,50.00%,1,2,,0,0,7,0,7,2,2,0,0,0,5
6,雷-阿伦,11-12,胜,雄鹿91-100凯尔特,1,25,12.50%,1,8,20.00%,1,5,100.00%,3,3,4,0,4,1,2,0,0,2,6
7,雷-阿伦,11-12,胜,老鹰76-79凯尔特,1,37,55.60%,5,9,66.70%,4,6,100.00%,5,5,3,0,3,1,0,0,2,3,19
8,雷-阿伦,11-12,负,掘金98-91凯尔特,1,42,30.00%,3,10,0.00%,0,6,100.00%,1,1,4,0,4,1,3,1,2,2,7
9,雷-阿伦,11-12,负,国王120-95凯尔特,1,33,56.30%,9,16,50.00%,5,10,100.00%,3,3,4,0,4,1,1,0,1,0,26
10,雷-阿伦,11-12,胜,勇士103-105凯尔特,1,32,28.60%,2,7,33.30%,1,3,100.00%,2,2,1,0,1,0,4,0,1,0,7
11,雷-阿伦,11-12,胜,快船85-94凯尔特,1,40,41.70%,5,12,66.70%,2,3,75.00%,3,4,4,2,2,1,1,0,1,2,15
12,雷-阿伦,11-12,负,湖人97-94凯尔特,1,39,42.90%,6,14,37.50%,3,8,100.00%,2,2,4,0,4,6,0,1,0,5,17
13,雷-阿伦,11-12,胜,开拓者86-104凯尔特,1,26,66.70%,8,12,57.10%,4,7,100.00%,2,2,2,0,2,2,0,0,0,2,22
14,雷-阿伦,11-12,负,76人103-71凯尔特,1,28,0.00%,0,5,0.00%,0,2,100.00%,2,2,4,0,4,2,2,1,1,0,2
15,雷-阿伦,11-12,胜,火箭92-97凯尔特,1,41,46.70%,7,15,37.50%,3,8,80.00%,4,5,3,0,3,4,2,0,1,0,21
16,雷-阿伦,11-12,胜,尼克斯111-115凯尔特,1,45,44.40%,4,9,40.00%,2,5,100.00%,2,2,0,0,0,1,4,0,0,1,12
17,雷-阿伦,11-12,胜,雄鹿96-102凯尔特,1,32,50.00%,5,10,50.00%,2,4,75.00%,3,4,2,0,2,1,1,1,0,1,15
18,雷-阿伦,11-12,胜,骑士83-86凯尔特,1,35,61.50%,8,13,50.00%,4,8,100.00%,2,2,1,0,1,2,0,0,1,3,22
19,雷-阿伦,11-12,负,雷霆119-104凯尔特,1,42,50.00%,7,14,60.00%,3,5,100.00%,4,4,2,0,2,7,1,0,3,4,21
20,雷-阿伦,11-12,负,小牛89-73凯尔特,1,37,40.00%,6,15,20.00%,1,5,100.00%,2,2,5,0,5,3,0,0,2,1,15
21,雷-阿伦,11-12,负,活塞96-81凯尔特,1,36,45.50%,5,11,75.00%,3,4,,0,0,6,1,5,4,1,0,4,4,13
22,雷-阿伦,11-12,负,公牛89-80凯尔特,1,37,30.80%,4,13,37.50%,3,8,100.00%,1,1,3,0,3,0,1,0,0,1,12
23,雷-阿伦,11-12,负,活塞98-88凯尔特,1,33,20.00%,1,5,0.00%,0,1,88.90%,8,9,6,0,6,2,2,2,2,2,10
24,雷-阿伦,11-12,胜,公牛91-95凯尔特,1,35,33.30%,3,9,20.00%,1,5,100.00%,4,4,0,0,0,2,1,0,1,1,11
25,雷-阿伦,11-12,负,猛龙86-74凯尔特,1,32,37.50%,3,8,0.00%,0,1,,0,0,2,0,2,3,0,0,2,3,6
26,雷-阿伦,11-12,负,湖人88-87凯尔特,1,40,45.00%,9,20,33.30%,2,6,100.00%,2,2,6,1,5,2,0,1,1,3,22
27,雷-阿伦,11-12,胜,山猫84-94凯尔特,1,32,57.10%,8,14,20.00%,1,5,,0,0,0,0,0,3,1,0,3,4,17
28,雷-阿伦,11-12,胜,灰熊80-98凯尔特,1,29,28.60%,4,14,33.30%,3,9,100.00%,1,1,4,0,4,1,0,0,2,1,12
29,雷-阿伦,11-12,胜,尼克斯89-91凯尔特,1,33,50.00%,5,10,60.00%,3,5,100.00%,1,1,5,1,4,2,0,1,1,4,14
30,雷-阿伦,11-12,胜,猛龙64-100凯尔特,1,23,55.60%,5,9,66.70%,2,3,,0,0,1,0,1,5,1,0,1,2,12
31,雷-阿伦,11-12,胜,骑士90-93凯尔特,1,38,40.00%,4,10,40.00%,2,5,100.00%,2,2,2,0,2,8,2,0,4,3,12
32,雷-阿伦,11-12,负,骑士88-87凯尔特,1,36,64.30%,9,14,66.70%,4,6,,0,0,3,0,3,3,1,0,1,1,22
33,雷-阿伦,11-12,胜,奇才94-100凯尔特,1,11,60.00%,3,5,50.00%,1,2,,0,0,1,0,1,1,0,0,0,0,7
34,雷-阿伦,11-12,负,太阳79-71凯尔特,1,38,50.00%,4,8,66.70%,2,3,100.00%,4,4,6,2,4,5,2,0,5,3,14
35,雷-阿伦,11-12,胜,猛龙73-96凯尔特,1,28,28.60%,2,7,40.00%,2,5,,0,0,3,1,2,1,1,0,0,2,6
36,雷-阿伦,11-12,负,雷霆97-88凯尔特,1,39,28.60%,2,7,50.00%,1,2,100.00%,1,1,2,0,2,2,1,0,3,0,6
37,雷-阿伦,11-12,负,步行者97-83凯尔特,1,34,33.30%,3,9,33.30%,1,3,,0,0,6,0,6,2,1,0,2,2,7
38,雷-阿伦,11-12,负,公牛88-79凯尔特,1,41,46.20%,6,13,33.30%,2,6,100.00%,2,2,3,0,3,3,0,0,1,1,16
39,雷-阿伦,11-12,负,小牛90-85凯尔特,1,33,37.50%,3,8,50.00%,1,2,100.00%,2,2,4,0,4,2,0,0,1,2,9
40,雷-阿伦,11-12,负,步行者87-74凯尔特,1,38,63.60%,7,11,80.00%,4,5,83.30%,5,6,3,1,2,0,0,0,2,1,23
41,雷-阿伦,11-12,胜,奇才92-100凯尔特,1,35,56.30%,9,16,85.70%,6,7,60.00%,3,5,2,0,2,2,1,0,0,2,27
42,雷-阿伦,11-12,胜,奇才86-94凯尔特,1,35,50.00%,5,10,40.00%,2,5,50.00%,1,2,3,1,2,1,1,0,2,1,13
43,雷-阿伦,11-12,胜,活塞85-96凯尔特,1,29,55.60%,5,9,40.00%,2,5,100.00%,5,5,1,1,0,4,1,0,2,0,17
44,雷-阿伦,11-12,负,黄蜂97-78凯尔特,1,30,50.00%,5,10,50.00%,4,8,100.00%,1,1,2,0,2,3,1,0,3,3,15
45,雷-阿伦,11-12,负,热火115-107凯尔特,1,40,66.70%,8,12,75.00%,6,8,100.00%,6,6,3,0,3,4,2,0,3,2,28
46,雷-阿伦,11-12,负,尼克斯106-104凯尔特,1,38,58.30%,7,12,66.70%,2,3,100.00%,4,4,4,3,1,3,0,0,4,1,20
