id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,克里斯-波什,10-11,胜,老鹰90-98热火,1,31,70.00%,7,10,,0,0,100.00%,1,1,9,2,7,2,0,0,3,5,15
2,克里斯-波什,10-11,胜,凯尔特77-100热火,1,32,62.50%,5,8,,0,0,60.00%,3,5,8,5,3,0,1,1,2,4,13
3,克里斯-波什,10-11,胜,山猫103-112热火,1,37,64.30%,9,14,,0,0,90.00%,9,10,10,1,9,2,1,0,3,2,27
4,克里斯-波什,10-11,负,雄鹿90-85热火,1,40,40.00%,6,15,,0,0,75.00%,6,8,7,2,5,1,1,1,2,1,18
5,克里斯-波什,10-11,胜,篮网94-108热火,1,37,66.70%,6,9,,0,0,57.10%,4,7,7,1,6,2,0,1,2,2,16
6,克里斯-波什,10-11,胜,森林狼92-111热火,1,37,52.90%,9,17,,0,0,100.00%,6,6,11,1,10,1,1,0,4,2,24
7,克里斯-波什,10-11,胜,奇才107-123热火,1,41,53.30%,8,15,,0,0,90.90%,10,11,8,2,6,4,0,1,0,1,26
8,克里斯-波什,10-11,负,骑士102-90热火,1,33,35.70%,5,14,,0,0,0.00%,0,2,4,3,1,4,0,1,1,3,10
9,克里斯-波什,10-11,胜,火箭119-125热火,1,38,52.40%,11,21,,0,0,90.00%,9,10,12,8,4,3,0,0,1,3,31
10,克里斯-波什,10-11,胜,76人99-111热火,1,39,53.30%,8,15,,0,0,100.00%,4,4,10,3,7,2,0,0,2,2,20
11,克里斯-波什,10-11,胜,活塞94-100热火,1,39,54.50%,6,11,,0,0,91.70%,11,12,7,2,5,2,0,0,2,2,23
12,克里斯-波什,10-11,胜,掘金98-103热火,1,37,44.40%,4,9,0.00%,0,1,90.90%,10,11,11,2,9,6,0,0,2,3,18
