id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,克莱-汤普森,13-14,胜,掘金112-116勇士,1,8,60.00%,3,5,50.00%,2,4,,0,0,1,0,1,1,0,0,0,0,8
2,克莱-汤普森,13-14,胜,森林狼120-130勇士,1,36,35.00%,7,20,16.70%,2,12,100.00%,4,4,5,1,4,1,0,1,1,4,20
3,克莱-汤普森,13-14,负,开拓者119-117勇士,1,32,52.90%,9,17,60.00%,6,10,50.00%,1,2,2,0,2,2,2,0,1,6,25
4,克莱-汤普森,13-14,胜,湖人95-112勇士,1,37,40.00%,6,15,33.30%,2,6,40.00%,2,5,3,1,2,4,0,1,2,2,16
5,克莱-汤普森,13-14,负,掘金100-99勇士,1,30,42.10%,8,19,50.00%,3,6,100.00%,2,2,2,1,1,1,0,0,2,2,21
6,克莱-汤普森,13-14,胜,爵士102-130勇士,1,31,55.00%,11,20,70.00%,7,10,100.00%,4,4,3,0,3,1,1,0,0,1,33
7,克莱-汤普森,13-14,胜,国王69-102勇士,1,24,66.70%,8,12,66.70%,2,3,100.00%,3,3,2,0,2,1,0,1,1,1,21
8,克莱-汤普森,13-14,负,马刺111-90勇士,1,33,62.50%,5,8,100.00%,3,3,100.00%,2,2,2,0,2,2,0,0,0,2,15
9,克莱-汤普森,13-14,胜,小牛120-122勇士,1,47,45.80%,11,24,44.40%,4,9,100.00%,1,1,5,0,5,5,1,0,2,3,27
10,克莱-汤普森,13-14,负,尼克斯89-84勇士,1,37,33.30%,6,18,27.30%,3,11,,0,0,9,1,8,0,0,0,2,5,15
11,克莱-汤普森,13-14,胜,灰熊93-100勇士,1,36,37.50%,6,16,0.00%,0,3,100.00%,2,2,4,1,3,5,1,0,2,3,14
12,克莱-汤普森,13-14,负,马刺99-90勇士,1,37,43.80%,7,16,33.30%,1,3,50.00%,1,2,2,0,2,3,1,0,3,3,16
13,克莱-汤普森,13-14,胜,雄鹿110-115勇士,1,40,47.80%,11,23,27.30%,3,11,100.00%,4,4,2,0,2,1,0,1,1,5,29
14,克莱-汤普森,13-14,胜,魔术89-103勇士,1,33,50.00%,7,14,80.00%,4,5,100.00%,2,2,3,0,3,2,0,0,1,4,20
15,克莱-汤普森,13-14,胜,开拓者112-113勇士,1,39,52.60%,10,19,42.90%,3,7,66.70%,4,6,4,1,3,0,1,2,2,4,27
16,克莱-汤普森,13-14,负,快船111-98勇士,1,34,52.60%,10,19,66.70%,4,6,50.00%,2,4,1,0,1,1,1,0,3,2,26
17,克莱-汤普森,13-14,胜,小牛85-108勇士,1,24,60.00%,6,10,100.00%,2,2,,0,0,3,0,3,1,1,0,5,4,14
