id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,勒布朗-詹姆斯,13-14,负,老鹰98-85热火,1,37,45.50%,10,22,42.90%,3,7,50.00%,4,8,8,3,5,5,0,1,3,2,27
2,勒布朗-詹姆斯,13-14,胜,步行者86-98热火,1,35,55.00%,11,20,50.00%,2,4,92.30%,12,13,6,1,5,1,1,1,2,1,36
3,勒布朗-詹姆斯,13-14,负,灰熊107-102热火,1,41,60.90%,14,23,60.00%,3,5,85.70%,6,7,6,1,5,5,2,0,5,1,37
4,勒布朗-詹姆斯,13-14,负,篮网88-87热火,1,37,56.30%,9,16,0.00%,0,3,78.60%,11,14,10,1,9,6,2,0,3,0,29
5,勒布朗-詹姆斯,13-14,胜,尼克斯91-102热火,1,43,59.10%,13,22,42.90%,3,7,75.00%,9,12,5,0,5,6,1,0,5,0,38
6,勒布朗-詹姆斯,13-14,负,森林狼122-121热火,1,48,50.00%,12,24,50.00%,2,4,80.00%,8,10,8,2,6,5,4,1,4,5,34
7,勒布朗-詹姆斯,13-14,胜,雄鹿77-96热火,1,29,58.30%,7,12,33.30%,1,3,40.00%,2,5,4,0,4,8,1,1,2,0,17
8,勒布朗-詹姆斯,13-14,胜,猛龙83-93热火,1,39,55.00%,11,20,16.70%,1,6,81.80%,9,11,7,0,7,8,1,0,6,2,32
9,勒布朗-詹姆斯,13-14,胜,雄鹿67-88热火,1,30,50.00%,5,10,33.30%,1,3,50.00%,2,4,7,2,5,2,0,0,4,1,13
10,勒布朗-詹姆斯,13-14,胜,活塞78-110热火,1,30,53.80%,7,13,33.30%,1,3,100.00%,2,2,10,2,8,12,1,0,1,0,17
11,勒布朗-詹姆斯,13-14,负,步行者84-83热火,1,43,57.90%,11,19,33.30%,2,6,93.30%,14,15,8,0,8,5,0,0,6,3,38
12,勒布朗-詹姆斯,13-14,胜,开拓者91-93热火,1,38,56.50%,13,23,0.00%,0,1,66.70%,6,9,6,4,2,5,4,0,5,2,32
13,勒布朗-詹姆斯,13-14,负,鹈鹕105-95热火,1,42,55.60%,10,18,50.00%,2,4,100.00%,3,3,8,1,7,9,0,1,3,1,25
14,勒布朗-詹姆斯,13-14,胜,灰熊86-91热火,1,38,50.00%,7,14,0.00%,0,2,50.00%,1,2,6,1,5,7,2,1,3,0,15
15,勒布朗-詹姆斯,13-14,胜,骑士96-100热火,1,42,73.70%,14,19,75.00%,6,8,69.20%,9,13,6,0,6,4,2,3,0,1,43
16,勒布朗-詹姆斯,13-14,胜,火箭104-113热火,1,43,47.10%,8,17,33.30%,1,3,87.50%,7,8,5,0,5,6,2,0,5,3,24
17,勒布朗-詹姆斯,13-14,负,掘金111-107热火,1,40,47.10%,8,17,0.00%,0,4,71.40%,5,7,6,0,6,6,1,0,4,3,21
18,勒布朗-詹姆斯,13-14,负,篮网96-95热火,1,38,46.20%,6,13,25.00%,1,4,66.70%,6,9,5,0,5,7,3,0,5,1,19
19,勒布朗-詹姆斯,13-14,胜,奇才90-99热火,1,37,66.70%,10,15,75.00%,3,4,,0,0,7,2,5,8,3,0,3,3,23
20,勒布朗-詹姆斯,13-14,负,公牛95-88热火,1,45,34.80%,8,23,33.30%,1,3,,0,0,9,1,8,8,3,1,4,1,17
21,勒布朗-詹姆斯,13-14,负,马刺111-87热火,1,38,33.30%,6,18,0.00%,0,3,77.80%,7,9,8,3,5,7,2,0,5,5,19
22,勒布朗-詹姆斯,13-14,负,火箭106-103热火,1,37,50.00%,9,18,0.00%,0,3,66.70%,4,6,1,1,0,6,3,0,1,1,22
23,勒布朗-詹姆斯,13-14,胜,山猫107-124热火,1,41,66.70%,22,33,80.00%,8,10,75.00%,9,12,7,3,4,4,0,0,2,2,61
24,勒布朗-詹姆斯,13-14,胜,魔术98-112热火,1,31,66.70%,8,12,0.00%,0,2,80.00%,4,5,9,1,8,7,4,0,2,1,20
25,勒布朗-詹姆斯,13-14,胜,尼克斯82-108热火,1,37,68.40%,13,19,50.00%,1,2,66.70%,4,6,4,0,4,4,0,0,1,0,31
26,勒布朗-詹姆斯,13-14,胜,雷霆81-103热火,1,33,68.20%,15,22,20.00%,1,5,40.00%,2,5,7,1,6,3,4,0,8,1,33
27,勒布朗-詹姆斯,13-14,胜,小牛106-117热火,1,38,69.60%,16,23,50.00%,4,8,75.00%,6,8,9,2,7,6,2,0,3,2,42
28,勒布朗-詹姆斯,13-14,胜,勇士110-111热火,1,42,53.80%,14,26,50.00%,4,8,57.10%,4,7,13,1,12,9,2,0,2,1,36
29,勒布朗-詹姆斯,13-14,胜,太阳97-103热火,1,41,54.50%,12,22,40.00%,2,5,78.60%,11,14,9,1,8,3,5,0,4,2,37
30,勒布朗-詹姆斯,13-14,负,爵士94-89热火,1,39,30.80%,4,13,16.70%,1,6,66.70%,4,6,7,0,7,5,0,0,5,2,13
31,勒布朗-詹姆斯,13-14,胜,快船112-116热火,1,41,55.00%,11,20,42.90%,3,7,75.00%,6,8,8,1,7,12,3,1,7,2,31
32,勒布朗-詹姆斯,13-14,胜,活塞96-102热火,1,38,47.40%,9,19,0.00%,0,3,75.00%,6,8,8,1,7,11,2,2,1,1,24
33,勒布朗-詹姆斯,13-14,胜,尼克斯91-106热火,1,39,59.10%,13,22,33.30%,1,3,50.00%,3,6,8,1,7,7,6,0,2,3,30
34,勒布朗-詹姆斯,13-14,负,雷霆112-95热火,1,42,60.00%,12,20,20.00%,1,5,100.00%,9,9,3,1,2,3,0,0,3,1,34
35,勒布朗-詹姆斯,13-14,胜,马刺101-113热火,1,28,53.30%,8,15,33.30%,1,3,100.00%,1,1,7,0,7,6,1,0,4,4,18
36,勒布朗-詹姆斯,13-14,胜,湖人102-109热火,1,37,60.00%,9,15,50.00%,2,4,53.80%,7,13,13,2,11,6,1,0,5,1,27
37,勒布朗-詹姆斯,13-14,胜,凯尔特86-93热火,1,39,52.60%,10,19,0.00%,0,4,81.80%,9,11,8,1,7,4,2,0,3,1,29
