id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,德雷蒙德-格林,14-15,胜,掘金126-133勇士,1,20,40.00%,2,5,0.00%,0,2,100.00%,4,4,3,1,2,3,0,1,1,3,8
2,德雷蒙德-格林,14-15,胜,灰熊107-111勇士,1,27,50.00%,2,4,50.00%,1,2,,0,0,9,0,9,4,1,0,3,2,5
3,德雷蒙德-格林,14-15,胜,森林狼101-110勇士,1,37,55.60%,5,9,33.30%,1,3,100.00%,2,2,14,3,11,5,2,1,1,4,13
4,德雷蒙德-格林,14-15,胜,开拓者105-116勇士,1,36,45.50%,5,11,25.00%,1,4,,0,0,14,4,10,3,1,2,1,3,11
5,德雷蒙德-格林,14-15,负,鹈鹕103-100勇士,1,35,55.60%,10,18,42.90%,3,7,50.00%,1,2,14,3,11,4,1,1,1,4,24
6,德雷蒙德-格林,14-15,负,马刺107-92勇士,1,27,18.20%,2,11,0.00%,0,3,50.00%,2,4,7,3,4,6,1,0,1,1,6
7,德雷蒙德-格林,14-15,胜,小牛110-123勇士,1,30,28.60%,2,7,33.30%,1,3,0.00%,0,2,6,0,6,4,1,0,2,4,5
8,德雷蒙德-格林,14-15,胜,灰熊84-107勇士,1,20,55.60%,5,9,0.00%,0,1,0.00%,0,1,2,0,2,3,1,0,2,3,10
9,德雷蒙德-格林,14-15,胜,开拓者108-122勇士,1,37,60.00%,6,10,25.00%,1,4,50.00%,1,2,11,0,11,8,0,3,2,3,14
10,德雷蒙德-格林,14-15,胜,奇才76-107勇士,1,22,45.50%,5,11,37.50%,3,8,0.00%,0,2,6,0,6,0,1,1,3,2,13
11,德雷蒙德-格林,14-15,胜,爵士91-106勇士,1,32,20.00%,2,10,0.00%,0,3,84.60%,11,13,6,0,6,7,2,0,2,5,15
12,德雷蒙德-格林,14-15,胜,鹈鹕96-112勇士,1,27,50.00%,3,6,0.00%,0,1,,0,0,8,3,5,3,1,1,1,1,6
13,德雷蒙德-格林,14-15,胜,老鹰95-114勇士,1,29,54.50%,6,11,71.40%,5,7,25.00%,1,4,7,1,6,3,1,0,2,3,18
14,德雷蒙德-格林,14-15,胜,湖人105-108勇士,1,34,50.00%,7,14,20.00%,1,5,100.00%,1,1,8,1,7,3,5,1,3,5,16
15,德雷蒙德-格林,14-15,胜,尼克斯94-125勇士,1,25,71.40%,5,7,66.70%,2,3,,0,0,7,0,7,5,5,0,2,2,12
16,德雷蒙德-格林,14-15,负,掘金114-103勇士,1,20,50.00%,5,10,0.00%,0,3,100.00%,2,2,6,0,6,2,0,0,2,3,12
17,德雷蒙德-格林,14-15,胜,活塞96-105勇士,1,31,36.40%,4,11,0.00%,0,3,71.40%,5,7,7,1,6,3,0,0,3,3,13
18,德雷蒙德-格林,14-15,胜,太阳80-98勇士,1,34,23.10%,3,13,33.30%,2,6,75.00%,3,4,10,2,8,0,3,1,3,2,11
19,德雷蒙德-格林,14-15,胜,快船98-106勇士,1,28,53.30%,8,15,42.90%,3,7,100.00%,4,4,3,0,3,6,1,1,0,3,23
20,德雷蒙德-格林,14-15,胜,小牛89-104勇士,1,31,57.10%,8,14,40.00%,2,5,,0,0,9,2,7,4,1,1,0,2,18
21,德雷蒙德-格林,14-15,胜,雄鹿93-102勇士,1,40,64.30%,9,14,44.40%,4,9,16.70%,1,6,12,2,10,5,3,3,1,5,23
22,德雷蒙德-格林,14-15,负,篮网110-108勇士,1,30,20.00%,1,5,0.00%,0,2,50.00%,1,2,11,2,9,4,2,1,3,2,3
23,德雷蒙德-格林,14-15,胜,凯尔特101-106勇士,1,44,30.80%,4,13,33.30%,2,6,66.70%,4,6,11,2,9,4,0,3,1,4,14
24,德雷蒙德-格林,14-15,胜,猛龙89-113勇士,1,28,66.70%,6,9,60.00%,3,5,100.00%,2,2,9,1,8,2,2,3,0,3,17
25,德雷蒙德-格林,14-15,负,骑士110-99勇士,1,38,53.80%,7,13,0.00%,0,4,40.00%,2,5,8,3,5,4,5,0,1,4,16
26,德雷蒙德-格林,14-15,胜,奇才107-114勇士,1,30,55.60%,5,9,75.00%,3,4,,0,0,6,0,6,5,0,1,2,4,13
27,德雷蒙德-格林,14-15,负,步行者104-98勇士,1,34,16.70%,1,6,25.00%,1,4,75.00%,3,4,4,0,4,2,0,3,2,6,6
28,德雷蒙德-格林,14-15,胜,马刺99-110勇士,1,33,36.40%,4,11,50.00%,3,6,0.00%,0,1,6,0,6,4,3,0,1,4,11
29,德雷蒙德-格林,14-15,胜,森林狼91-94勇士,1,36,16.70%,1,6,0.00%,0,2,50.00%,1,2,13,2,11,5,2,1,0,2,3
30,德雷蒙德-格林,14-15,胜,76人84-89勇士,1,27,33.30%,2,6,0.00%,0,1,,0,0,3,1,2,2,1,1,1,3,4
31,德雷蒙德-格林,14-15,胜,尼克斯92-106勇士,1,34,66.70%,8,12,60.00%,3,5,100.00%,1,1,13,3,10,3,1,2,2,1,20
32,德雷蒙德-格林,14-15,负,老鹰124-116勇士,1,35,42.90%,6,14,0.00%,0,2,0.00%,0,2,20,10,10,6,1,0,2,5,12
33,德雷蒙德-格林,14-15,胜,小牛114-128勇士,1,40,16.70%,1,6,0.00%,0,4,,0,0,10,3,7,6,1,3,1,5,2
34,德雷蒙德-格林,14-15,胜,国王96-121勇士,1,25,50.00%,3,6,100.00%,1,1,50.00%,1,2,6,1,5,4,4,1,1,0,8
35,德雷蒙德-格林,14-15,胜,太阳87-106勇士,1,37,22.20%,2,9,40.00%,2,5,75.00%,3,4,11,3,8,4,1,2,3,4,9
36,德雷蒙德-格林,14-15,负,爵士110-100勇士,1,24,33.30%,2,6,0.00%,0,2,75.00%,3,4,5,1,4,1,2,1,2,4,7
37,德雷蒙德-格林,14-15,负,公牛113-111勇士,1,39,28.60%,4,14,16.70%,1,6,50.00%,1,2,9,4,5,6,1,2,2,2,10
38,德雷蒙德-格林,14-15,胜,凯尔特111-114勇士,1,32,41.70%,5,12,16.70%,1,6,100.00%,3,3,9,0,9,2,3,1,1,5,14
39,德雷蒙德-格林,14-15,胜,国王101-126勇士,1,27,57.10%,4,7,50.00%,3,6,,0,0,8,1,7,2,2,0,1,4,11
40,德雷蒙德-格林,14-15,胜,火箭113-126勇士,1,33,58.30%,7,12,60.00%,3,5,50.00%,1,2,6,1,5,2,1,1,1,5,18
41,德雷蒙德-格林,14-15,胜,掘金79-122勇士,1,23,50.00%,2,4,66.70%,2,3,,0,0,8,1,7,2,0,0,0,3,6
42,德雷蒙德-格林,14-15,胜,火箭106-131勇士,1,21,50.00%,3,6,25.00%,1,4,66.70%,4,6,4,0,4,2,3,1,1,3,11
43,德雷蒙德-格林,14-15,负,雷霆127-115勇士,1,30,33.30%,2,6,0.00%,0,1,33.30%,1,3,9,4,5,2,4,1,1,3,5
44,德雷蒙德-格林,14-15,胜,热火89-104勇士,1,25,28.60%,2,7,0.00%,0,2,66.70%,2,3,3,0,3,3,0,0,2,5,6
45,德雷蒙德-格林,14-15,胜,爵士105-116勇士,1,24,66.70%,6,9,75.00%,3,4,,0,0,1,0,1,3,1,1,1,0,15
46,德雷蒙德-格林,14-15,胜,骑士94-112勇士,1,31,38.50%,5,13,0.00%,0,6,,0,0,11,1,10,8,1,3,1,2,10
47,德雷蒙德-格林,14-15,胜,步行者102-117勇士,1,30,25.00%,2,8,20.00%,1,5,50.00%,2,4,9,3,6,3,3,2,1,5,7
48,德雷蒙德-格林,14-15,胜,雷霆91-117勇士,1,29,40.00%,4,10,42.90%,3,7,0.00%,0,4,13,2,11,5,1,3,1,3,11
49,德雷蒙德-格林,14-15,胜,猛龙105-126勇士,1,40,50.00%,6,12,33.30%,2,6,100.00%,2,2,11,3,8,13,2,2,2,4,16
50,德雷蒙德-格林,14-15,胜,76人86-126勇士,1,29,42.90%,3,7,50.00%,1,2,100.00%,3,3,10,2,8,3,4,3,2,3,10
51,德雷蒙德-格林,14-15,胜,森林狼97-110勇士,1,32,40.00%,2,5,0.00%,0,1,,0,0,8,1,7,6,6,3,2,3,4
52,德雷蒙德-格林,14-15,负,快船100-86勇士,1,34,40.00%,4,10,40.00%,2,5,,0,0,10,3,7,3,2,2,0,3,10
53,德雷蒙德-格林,14-15,负,湖人115-105勇士,1,23,16.70%,1,6,,0,0,,0,0,3,0,3,2,0,0,1,2,2
54,德雷蒙德-格林,14-15,胜,国王108-128勇士,1,26,40.00%,2,5,0.00%,0,2,66.70%,2,3,8,0,8,4,3,2,1,2,6
