id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,德维恩-韦德,10-11,胜,老鹰90-98热火,1,37,60.00%,9,15,0.00%,0,2,100.00%,3,3,5,1,4,6,1,3,3,1,21
2,德维恩-韦德,10-11,胜,凯尔特77-100热火,1,37,33.30%,4,12,0.00%,0,1,100.00%,6,6,5,1,4,8,1,1,3,3,14
3,德维恩-韦德,10-11,胜,山猫103-112热火,1,33,54.50%,6,11,0.00%,0,1,93.80%,15,16,3,0,3,4,3,1,4,2,27
4,德维恩-韦德,10-11,胜,篮网94-108热火,1,27,53.80%,7,13,50.00%,1,2,75.00%,3,4,3,0,3,5,0,0,2,1,18
5,德维恩-韦德,10-11,胜,森林狼92-111热火,1,34,66.70%,14,21,0.00%,0,3,80.00%,4,5,5,2,3,2,2,2,4,2,32
6,德维恩-韦德,10-11,胜,奇才107-123热火,1,39,64.70%,11,17,33.30%,1,3,83.30%,10,12,3,1,2,9,0,2,2,3,33
7,德维恩-韦德,10-11,负,骑士102-90热火,1,43,40.00%,8,20,50.00%,2,4,75.00%,6,8,4,3,1,6,3,2,3,3,24
8,德维恩-韦德,10-11,胜,火箭119-125热火,1,37,40.00%,10,25,20.00%,1,5,90.00%,9,10,11,4,7,5,0,2,3,4,30
9,德维恩-韦德,10-11,胜,76人99-111热火,1,41,57.70%,15,26,33.30%,1,3,72.70%,8,11,11,4,7,8,3,5,2,3,39
10,德维恩-韦德,10-11,胜,活塞94-100热火,1,40,53.80%,7,13,,0,0,83.30%,10,12,4,2,2,4,3,0,0,3,24
11,德维恩-韦德,10-11,胜,掘金98-103热火,1,39,50.00%,10,20,33.30%,1,3,84.60%,11,13,2,1,1,2,1,3,2,3,32
12,德维恩-韦德,10-11,胜,老鹰85-106热火,1,27,55.60%,5,9,75.00%,3,4,50.00%,1,2,2,0,2,5,1,0,2,3,14
13,德维恩-韦德,10-11,负,雷霆96-85热火,1,40,33.30%,7,21,20.00%,1,5,66.70%,6,9,6,2,4,2,1,1,2,4,21
14,德维恩-韦德,10-11,胜,马刺80-110热火,1,39,47.80%,11,23,0.00%,0,1,100.00%,7,7,9,3,6,4,2,2,3,3,29
15,德维恩-韦德,10-11,胜,灰熊85-118热火,1,34,60.00%,9,15,50.00%,1,2,100.00%,9,9,5,0,5,9,3,5,3,3,28
