id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,蒂姆-邓肯,04-05,负,森林狼95-73马刺,1,23,12.50%,1,8,,0,0,50.00%,1,2,6,1,5,3,0,2,2,1,3
2,蒂姆-邓肯,04-05,负,灰熊94-92马刺,1,28,53.80%,7,13,,0,0,100.00%,3,3,6,1,5,2,0,4,0,5,17
3,蒂姆-邓肯,04-05,胜,灰熊75-97马刺,1,23,27.30%,3,11,,0,0,100.00%,5,5,8,2,6,1,1,1,0,3,11
4,蒂姆-邓肯,04-05,负,爵士93-91马刺,1,20,85.70%,6,7,,0,0,62.50%,5,8,7,3,4,1,0,1,1,2,17
5,蒂姆-邓肯,04-05,负,活塞110-101马刺,1,2,50.00%,1,2,,0,0,,0,0,1,1,0,0,0,0,0,0,2
6,蒂姆-邓肯,04-05,胜,山猫76-93马刺,1,30,45.00%,9,20,,0,0,50.00%,1,2,6,2,4,3,3,3,1,2,19
7,蒂姆-邓肯,04-05,胜,森林狼73-89马刺,1,35,47.60%,10,21,,0,0,62.50%,5,8,14,5,9,6,1,5,1,2,25
8,蒂姆-邓肯,04-05,胜,黄蜂89-112马刺,1,26,54.50%,6,11,,0,0,85.70%,6,7,13,5,8,3,0,1,2,0,18
9,蒂姆-邓肯,04-05,胜,篮网74-90马刺,1,30,57.10%,8,14,,0,0,50.00%,3,6,8,2,6,4,0,4,2,2,19
10,蒂姆-邓肯,04-05,胜,爵士94-101马刺,1,23,50.00%,4,8,,0,0,100.00%,4,4,4,1,3,4,0,3,1,2,12
11,蒂姆-邓肯,04-05,胜,公牛99-102马刺,1,38,60.00%,12,20,,0,0,100.00%,7,7,13,3,10,2,1,1,3,1,31
12,蒂姆-邓肯,04-05,胜,猛龙86-92马刺,1,35,50.00%,6,12,,0,0,25.00%,1,4,11,3,8,4,0,3,2,2,13
13,蒂姆-邓肯,04-05,胜,骑士92-94马刺,1,32,52.90%,9,17,,0,0,50.00%,2,4,11,2,9,3,0,1,4,4,20
14,蒂姆-邓肯,04-05,负,灰熊84-82马刺,1,42,50.00%,8,16,,0,0,64.70%,11,17,19,5,14,1,0,4,5,4,27
15,蒂姆-邓肯,04-05,胜,火箭81-99马刺,1,37,47.60%,10,21,100.00%,1,1,100.00%,9,9,11,2,9,3,2,2,1,3,30
