id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,托尼-帕克,14-15,负,鹈鹕108-103马刺,1,35,64.70%,11,17,,0,0,50.00%,1,2,1,0,1,6,0,0,3,4,23
2,托尼-帕克,14-15,胜,太阳91-107马刺,1,26,50.00%,5,10,0.00%,0,1,,0,0,0,0,0,5,1,0,1,1,10
3,托尼-帕克,14-15,胜,火箭103-104马刺,1,28,14.30%,1,7,,0,0,,0,0,2,0,2,3,0,0,0,1,2
4,托尼-帕克,14-15,胜,火箭98-110马刺,1,26,72.20%,13,18,,0,0,33.30%,1,3,1,0,1,4,0,0,2,1,27
5,托尼-帕克,14-15,胜,雷霆88-113马刺,1,16,20.00%,1,5,0.00%,0,1,0.00%,0,1,0,0,0,2,0,0,1,0,2
6,托尼-帕克,14-15,胜,勇士92-107马刺,1,23,44.40%,4,9,0.00%,0,1,,0,0,1,0,1,5,0,0,3,2,8
7,托尼-帕克,14-15,胜,掘金93-123马刺,1,25,50.00%,2,4,,0,0,,0,0,0,0,0,9,1,0,1,1,4
8,托尼-帕克,14-15,胜,魔术91-103马刺,1,22,28.60%,2,7,100.00%,1,1,100.00%,2,2,0,0,0,4,0,0,0,1,7
9,托尼-帕克,14-15,胜,热火81-95马刺,1,26,58.30%,7,12,,0,0,100.00%,2,2,2,0,2,5,1,0,4,2,16
10,托尼-帕克,14-15,胜,灰熊89-103马刺,1,35,43.80%,7,16,0.00%,0,2,60.00%,3,5,1,0,1,6,1,0,1,3,17
11,托尼-帕克,14-15,胜,小牛76-94马刺,1,28,42.90%,6,14,,0,0,,0,0,6,1,5,4,0,0,1,4,12
12,托尼-帕克,14-15,胜,雷霆91-130马刺,1,28,71.40%,10,14,100.00%,1,1,,0,0,6,0,6,6,3,0,0,0,21
13,托尼-帕克,14-15,负,小牛101-94马刺,1,26,27.30%,3,11,25.00%,1,4,50.00%,1,2,1,1,0,3,2,0,4,2,8
14,托尼-帕克,14-15,胜,老鹰95-114马刺,1,30,50.00%,3,6,,0,0,100.00%,2,2,1,0,1,5,0,0,2,1,8
15,托尼-帕克,14-15,胜,凯尔特89-101马刺,1,27,62.50%,5,8,,0,0,83.30%,5,6,0,0,0,7,0,0,6,2,15
16,托尼-帕克,14-15,胜,雄鹿103-114马刺,1,27,85.70%,6,7,100.00%,1,1,100.00%,2,2,2,0,2,2,0,0,0,2,15
17,托尼-帕克,14-15,负,尼克斯104-100马刺,1,38,45.00%,9,20,0.00%,0,2,75.00%,3,4,6,1,5,6,1,0,3,2,21
18,托尼-帕克,14-15,胜,森林狼97-123马刺,1,25,50.00%,5,10,0.00%,0,2,100.00%,1,1,0,0,0,8,1,0,0,0,11
19,托尼-帕克,14-15,负,骑士128-125马刺,1,43,65.20%,15,23,0.00%,0,1,33.30%,1,3,5,0,5,6,1,0,4,3,31
20,托尼-帕克,14-15,胜,猛龙107-117马刺,1,37,45.00%,9,20,33.30%,1,3,66.70%,4,6,2,0,2,9,1,0,1,2,23
21,托尼-帕克,14-15,胜,公牛105-116马刺,1,30,68.40%,13,19,100.00%,1,1,62.50%,5,8,4,1,3,2,2,0,1,2,32
22,托尼-帕克,14-15,胜,掘金111-120马刺,1,36,66.70%,10,15,,0,0,80.00%,4,5,3,0,3,7,2,0,1,2,24
23,托尼-帕克,14-15,胜,国王85-112马刺,1,25,57.10%,8,14,0.00%,0,1,100.00%,3,3,1,0,1,3,2,0,1,1,19
24,托尼-帕克,14-15,胜,太阳74-101马刺,1,23,23.10%,3,13,0.00%,0,2,,0,0,0,0,0,2,0,0,0,0,6
25,托尼-帕克,14-15,胜,国王96-107马刺,1,30,43.80%,7,16,50.00%,1,2,100.00%,4,4,5,1,4,4,0,0,0,0,19
26,托尼-帕克,14-15,负,开拓者111-95马刺,1,27,12.50%,1,8,,0,0,,0,0,2,0,2,4,1,0,4,4,2
27,托尼-帕克,14-15,负,爵士90-81马刺,1,21,22.20%,2,9,50.00%,1,2,,0,0,1,0,1,4,0,0,4,4,5
28,托尼-帕克,14-15,负,勇士110-99马刺,1,21,0.00%,0,4,0.00%,0,2,100.00%,2,2,1,0,1,6,2,0,2,2,2
29,托尼-帕克,14-15,负,快船119-115马刺,1,35,47.10%,8,17,50.00%,1,2,100.00%,4,4,3,0,3,13,2,0,0,4,21
30,托尼-帕克,14-15,胜,活塞87-104马刺,1,32,60.00%,6,10,,0,0,100.00%,5,5,3,1,2,6,0,0,5,0,17
31,托尼-帕克,14-15,胜,步行者93-95马刺,1,30,41.20%,7,17,0.00%,0,1,100.00%,5,5,1,0,1,6,0,0,2,1,19
