id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,斯蒂芬-库里,13-14,胜,森林狼120-130勇士,1,42,47.60%,10,21,53.80%,7,13,100.00%,5,5,5,1,4,15,3,0,5,4,32
2,斯蒂芬-库里,13-14,负,开拓者119-117勇士,1,45,55.20%,16,29,50.00%,7,14,100.00%,8,8,1,1,0,5,4,0,4,3,47
3,斯蒂芬-库里,13-14,胜,湖人95-112勇士,1,35,60.00%,12,20,80.00%,4,5,100.00%,2,2,10,0,10,12,2,0,6,3,30
4,斯蒂芬-库里,13-14,负,掘金100-99勇士,1,34,42.10%,8,19,28.60%,2,7,100.00%,6,6,7,0,7,6,4,0,2,1,24
5,斯蒂芬-库里,13-14,胜,爵士102-130勇士,1,29,66.70%,12,18,50.00%,5,10,100.00%,2,2,1,0,1,16,3,0,5,2,31
6,斯蒂芬-库里,13-14,胜,国王69-102勇士,1,29,41.70%,5,12,40.00%,2,5,100.00%,1,1,2,1,1,5,1,0,1,2,13
7,斯蒂芬-库里,13-14,负,马刺111-90勇士,1,31,33.30%,5,15,25.00%,1,4,,0,0,0,0,0,10,1,0,4,2,11
8,斯蒂芬-库里,13-14,胜,小牛120-122勇士,1,43,58.80%,10,17,37.50%,3,8,,0,0,3,1,2,10,2,0,1,2,23
9,斯蒂芬-库里,13-14,负,尼克斯89-84勇士,1,41,47.60%,10,21,50.00%,6,12,75.00%,6,8,4,1,3,1,1,0,2,2,32
10,斯蒂芬-库里,13-14,胜,灰熊93-100勇士,1,38,59.10%,13,22,62.50%,5,8,66.70%,2,3,5,1,4,8,1,2,3,1,33
11,斯蒂芬-库里,13-14,负,马刺99-90勇士,1,39,38.50%,5,13,25.00%,1,4,100.00%,9,9,6,0,6,6,1,0,6,0,20
12,斯蒂芬-库里,13-14,胜,雄鹿110-115勇士,1,38,64.30%,9,14,60.00%,3,5,100.00%,10,10,3,1,2,10,1,0,4,2,31
13,斯蒂芬-库里,13-14,胜,魔术89-103勇士,1,32,69.20%,9,13,50.00%,3,6,100.00%,2,2,3,1,2,5,0,0,3,1,23
14,斯蒂芬-库里,13-14,胜,开拓者112-113勇士,1,40,45.80%,11,24,50.00%,6,12,100.00%,9,9,4,0,4,5,1,0,5,4,37
15,斯蒂芬-库里,13-14,负,骑士103-94勇士,1,36,47.10%,8,17,50.00%,5,10,85.70%,6,7,4,0,4,8,3,0,4,1,27
16,斯蒂芬-库里,13-14,负,快船111-98勇士,1,29,45.50%,5,11,40.00%,2,5,100.00%,1,1,5,1,4,11,1,0,4,3,13
17,斯蒂芬-库里,13-14,胜,小牛85-108勇士,1,22,33.30%,4,12,20.00%,1,5,100.00%,1,1,2,0,2,4,3,0,3,1,10
18,斯蒂芬-库里,13-14,胜,太阳107-113勇士,1,30,43.80%,7,16,20.00%,1,5,100.00%,3,3,2,0,2,9,0,0,1,1,18
19,斯蒂芬-库里,13-14,胜,老鹰97-111勇士,1,30,50.00%,5,10,25.00%,1,4,100.00%,2,2,3,0,3,7,1,0,0,1,13
20,斯蒂芬-库里,13-14,胜,凯尔特88-108勇士,1,22,60.00%,6,10,25.00%,1,4,100.00%,1,1,3,0,3,4,1,0,0,3,14
21,斯蒂芬-库里,13-14,胜,步行者96-98勇士,1,32,38.90%,7,18,40.00%,2,5,100.00%,3,3,8,1,7,6,2,0,4,5,19
22,斯蒂芬-库里,13-14,负,猛龙104-98勇士,1,43,48.10%,13,27,36.40%,4,11,66.70%,4,6,4,1,3,7,1,0,6,3,34
23,斯蒂芬-库里,13-14,胜,尼克斯103-126勇士,1,30,47.40%,9,19,45.50%,5,11,100.00%,4,4,11,2,9,11,0,1,4,2,27
24,斯蒂芬-库里,13-14,负,公牛103-83勇士,1,28,20.00%,2,10,20.00%,1,5,,0,0,3,0,3,5,0,0,5,0,5
25,斯蒂芬-库里,13-14,胜,活塞96-104勇士,1,36,40.00%,6,15,33.30%,3,9,80.00%,4,5,8,3,5,9,0,0,4,0,19
26,斯蒂芬-库里,13-14,胜,篮网86-93勇士,1,32,53.80%,7,13,75.00%,3,4,,0,0,5,0,5,8,2,0,2,2,17
27,斯蒂芬-库里,13-14,胜,火箭99-102勇士,1,38,53.30%,8,15,62.50%,5,8,100.00%,4,4,2,0,2,6,2,0,2,5,25
28,斯蒂芬-库里,13-14,胜,国王92-101勇士,1,36,35.70%,5,14,25.00%,1,4,66.70%,2,3,1,0,1,8,1,0,0,2,13
29,斯蒂芬-库里,13-14,负,热火111-110勇士,1,39,57.10%,8,14,100.00%,4,4,100.00%,9,9,5,1,4,7,1,0,5,3,29
30,斯蒂芬-库里,13-14,胜,76人80-123勇士,1,27,63.60%,7,11,66.70%,6,9,100.00%,3,3,5,2,3,8,1,0,7,3,23
31,斯蒂芬-库里,13-14,负,太阳122-109勇士,1,41,50.00%,10,20,30.00%,3,10,83.30%,5,6,2,1,1,9,0,0,2,2,28
32,斯蒂芬-库里,13-14,胜,公牛87-102勇士,1,43,68.40%,13,19,66.70%,4,6,100.00%,4,4,3,0,3,9,1,0,2,3,34
33,斯蒂芬-库里,13-14,负,山猫91-75勇士,1,38,44.40%,8,18,14.30%,1,7,,0,0,3,1,2,11,0,0,2,2,17
34,斯蒂芬-库里,13-14,胜,爵士90-95勇士,1,38,53.80%,14,26,61.50%,8,13,88.90%,8,9,2,0,2,4,0,0,2,0,44
35,斯蒂芬-库里,13-14,胜,快船92-111勇士,1,34,80.00%,8,10,100.00%,4,4,100.00%,2,2,4,0,4,7,1,1,3,3,22
36,斯蒂芬-库里,13-14,负,奇才88-85勇士,1,38,34.80%,8,23,28.60%,2,7,83.30%,5,6,2,0,2,4,4,0,6,5,23
37,斯蒂芬-库里,13-14,胜,开拓者88-103勇士,1,35,56.50%,13,23,62.50%,5,8,70.00%,7,10,7,1,6,8,2,0,2,1,38
38,斯蒂芬-库里,13-14,负,森林狼121-120勇士,1,37,57.10%,12,21,60.00%,6,10,100.00%,3,3,3,1,2,15,1,0,5,3,33
