id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
50,布雷克-格里芬,14-15,胜,魔术86-114快船,1,29,56.30%,9,16,,0,0,75.00%,3,4,8,1,7,6,2,1,4,1,21
51,布雷克-格里芬,14-15,胜,森林狼101-127快船,1,25,57.10%,8,14,,0,0,87.50%,7,8,8,1,7,3,0,1,1,2,23
52,布雷克-格里芬,14-15,胜,爵士96-112快船,1,34,72.20%,13,18,100.00%,1,1,50.00%,1,2,6,2,4,3,0,0,1,3,28
53,布雷克-格里芬,14-15,胜,火箭85-102快船,1,31,55.00%,11,20,,0,0,100.00%,8,8,10,2,8,1,0,0,2,3,30
54,布雷克-格里芬,14-15,胜,活塞98-104快船,1,33,35.30%,6,17,,0,0,100.00%,3,3,7,3,4,7,1,0,2,2,15
55,布雷克-格里芬,14-15,胜,黄蜂92-113快船,1,38,43.50%,10,23,,0,0,66.70%,2,3,16,5,11,9,0,0,2,3,22
56,布雷克-格里芬,14-15,负,灰熊107-91快船,1,33,29.40%,5,17,,0,0,50.00%,2,4,4,1,3,3,1,0,4,3,12
57,布雷克-格里芬,14-15,胜,热火93-110快船,1,30,66.70%,12,18,50.00%,1,2,33.30%,1,3,7,2,5,4,3,0,0,3,26
58,布雷克-格里芬,14-15,胜,魔术90-114快船,1,30,44.40%,8,18,,0,0,66.70%,4,6,4,0,4,2,0,0,1,1,20
59,布雷克-格里芬,14-15,负,公牛105-89快船,1,37,46.70%,7,15,0.00%,0,1,50.00%,5,10,10,4,6,4,0,0,5,3,19
60,布雷克-格里芬,14-15,胜,太阳107-120快船,1,32,58.30%,7,12,,0,0,62.50%,5,8,8,0,8,4,1,1,4,5,19
61,布雷克-格里芬,14-15,负,马刺89-85快船,1,37,52.90%,9,17,,0,0,71.40%,5,7,10,3,7,6,1,0,3,3,23
62,布雷克-格里芬,14-15,胜,开拓者102-106快船,1,35,33.30%,8,24,,0,0,87.50%,7,8,6,2,4,3,0,0,1,3,23
63,布雷克-格里芬,14-15,负,勇士121-104快船,1,31,46.70%,7,15,,0,0,0.00%,0,1,1,0,1,1,0,0,2,2,14
64,布雷克-格里芬,14-15,胜,爵士101-107快船,1,38,66.70%,14,21,,0,0,75.00%,3,4,9,1,8,4,0,2,1,3,31
65,布雷克-格里芬,14-15,负,国王98-92快船,1,38,30.00%,6,20,0.00%,0,1,62.50%,5,8,8,5,3,4,0,1,2,4,17
66,布雷克-格里芬,14-15,胜,湖人111-118快船,1,39,56.50%,13,23,100.00%,2,2,91.70%,11,12,7,1,6,4,0,0,5,4,39
67,布雷克-格里芬,14-15,胜,雷霆90-93快船,1,38,44.40%,8,18,,0,0,70.00%,7,10,7,5,2,3,1,0,3,6,23
