id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,克里斯-波什,13-14,负,老鹰98-85热火,1,28,62.50%,5,8,25.00%,1,4,,0,0,4,0,4,2,3,0,5,2,11
2,克里斯-波什,13-14,胜,步行者86-98热火,1,37,44.40%,4,9,0.00%,0,2,100.00%,2,2,5,1,4,0,0,2,0,1,10
3,克里斯-波什,13-14,负,灰熊107-102热火,1,35,42.90%,6,14,33.30%,1,3,,0,0,6,1,5,0,2,2,4,5,13
4,克里斯-波什,13-14,负,篮网88-87热火,1,36,38.50%,5,13,0.00%,0,4,66.70%,2,3,6,2,4,1,0,2,2,3,12
5,克里斯-波什,13-14,胜,尼克斯91-102热火,1,32,71.40%,5,7,33.30%,1,3,75.00%,3,4,7,2,5,0,0,0,3,2,14
6,克里斯-波什,13-14,负,森林狼122-121热火,1,45,42.10%,8,19,42.90%,3,7,83.30%,5,6,9,4,5,1,2,2,5,3,24
7,克里斯-波什,13-14,胜,雄鹿77-96热火,1,26,53.80%,7,13,25.00%,1,4,,0,0,0,0,0,2,1,1,2,1,15
8,克里斯-波什,13-14,胜,猛龙83-93热火,1,34,50.00%,8,16,0.00%,0,4,66.70%,2,3,4,1,3,2,1,0,1,0,18
9,克里斯-波什,13-14,胜,雄鹿67-88热火,1,26,40.00%,4,10,0.00%,0,2,100.00%,6,6,5,3,2,3,1,2,1,1,14
10,克里斯-波什,13-14,胜,活塞78-110热火,1,26,60.00%,6,10,66.70%,2,3,100.00%,1,1,9,1,8,3,0,2,0,4,15
11,克里斯-波什,13-14,负,步行者84-83热火,1,26,27.30%,3,11,33.30%,2,6,,0,0,4,0,4,1,3,2,1,5,8
12,克里斯-波什,13-14,胜,开拓者91-93热火,1,32,50.00%,5,10,66.70%,2,3,50.00%,3,6,8,0,8,0,4,1,0,2,15
13,克里斯-波什,13-14,负,鹈鹕105-95热火,1,34,50.00%,5,10,0.00%,0,3,100.00%,2,2,6,0,6,3,1,1,2,2,12
14,克里斯-波什,13-14,胜,灰熊86-91热火,1,35,26.70%,4,15,16.70%,1,6,100.00%,2,2,5,1,4,0,1,1,4,3,11
15,克里斯-波什,13-14,负,凯尔特101-96热火,1,36,27.30%,3,11,0.00%,0,4,,0,0,11,0,11,1,2,2,0,1,6
16,克里斯-波什,13-14,胜,骑士96-100热火,1,39,50.00%,8,16,40.00%,2,5,75.00%,3,4,6,0,6,1,0,1,2,1,21
17,克里斯-波什,13-14,胜,火箭104-113热火,1,34,58.30%,7,12,33.30%,2,6,100.00%,2,2,8,1,7,0,2,1,1,1,18
18,克里斯-波什,13-14,负,掘金111-107热火,1,36,33.30%,4,12,0.00%,0,4,75.00%,3,4,8,3,5,1,3,0,4,3,11
19,克里斯-波什,13-14,负,篮网96-95热火,1,35,64.30%,9,14,50.00%,2,4,80.00%,4,5,7,1,6,1,0,0,2,3,24
20,克里斯-波什,13-14,胜,奇才90-99热火,1,34,71.40%,10,14,66.70%,2,3,,0,0,7,1,6,1,2,1,0,2,22
21,克里斯-波什,13-14,负,公牛95-88热火,1,38,60.00%,6,10,60.00%,3,5,,0,0,5,0,5,1,1,0,0,5,15
22,克里斯-波什,13-14,负,马刺111-87热火,1,35,62.50%,10,16,50.00%,1,2,100.00%,3,3,7,2,5,1,2,0,3,0,24
23,克里斯-波什,13-14,负,火箭106-103热火,1,27,20.00%,1,5,0.00%,0,2,75.00%,3,4,5,0,5,0,2,0,1,3,5
24,克里斯-波什,13-14,胜,山猫107-124热火,1,30,42.90%,6,14,33.30%,1,3,100.00%,2,2,7,1,6,0,1,1,0,0,15
25,克里斯-波什,13-14,胜,魔术98-112热火,1,18,62.50%,5,8,66.70%,2,3,100.00%,5,5,3,0,3,0,0,1,1,4,17
26,克里斯-波什,13-14,胜,尼克斯82-108热火,1,24,50.00%,3,6,0.00%,0,1,,0,0,7,1,6,0,0,1,0,2,6
27,克里斯-波什,13-14,胜,公牛79-93热火,1,35,43.50%,10,23,44.40%,4,9,100.00%,4,4,10,3,7,0,0,1,0,0,28
28,克里斯-波什,13-14,胜,雷霆81-103热火,1,39,66.70%,6,9,50.00%,1,2,91.70%,11,12,8,0,8,3,3,1,3,3,24
29,克里斯-波什,13-14,胜,小牛106-117热火,1,33,66.70%,8,12,50.00%,2,4,66.70%,4,6,5,0,5,1,3,2,3,5,22
30,克里斯-波什,13-14,胜,勇士110-111热火,1,37,57.10%,8,14,0.00%,0,1,100.00%,3,3,5,1,4,2,0,2,4,2,19
31,克里斯-波什,13-14,胜,太阳97-103热火,1,38,72.70%,8,11,100.00%,2,2,75.00%,3,4,8,2,6,1,0,0,2,2,21
32,克里斯-波什,13-14,负,爵士94-89热火,1,35,25.00%,3,12,0.00%,0,3,87.50%,7,8,7,2,5,1,0,1,0,0,13
33,克里斯-波什,13-14,胜,快船112-116热火,1,33,40.00%,6,15,33.30%,2,6,50.00%,1,2,8,1,7,4,2,0,0,5,15
34,克里斯-波什,13-14,胜,活塞96-102热火,1,35,62.50%,5,8,50.00%,1,2,85.70%,6,7,7,3,4,1,1,0,3,3,17
35,克里斯-波什,13-14,胜,尼克斯91-106热火,1,37,18.20%,2,11,0.00%,0,3,,0,0,10,0,10,0,1,1,0,1,4
36,克里斯-波什,13-14,负,雷霆112-95热火,1,36,50.00%,7,14,25.00%,1,4,75.00%,3,4,9,1,8,1,0,0,2,1,18
37,克里斯-波什,13-14,胜,马刺101-113热火,1,26,90.00%,9,10,50.00%,1,2,100.00%,5,5,5,1,4,3,1,0,1,1,24
38,克里斯-波什,13-14,胜,湖人102-109热火,1,34,68.20%,15,22,33.30%,1,3,,0,0,6,2,4,0,0,1,0,1,31
39,克里斯-波什,13-14,胜,凯尔特86-93热火,1,34,70.00%,7,10,66.70%,2,3,,0,0,6,0,6,0,0,1,2,1,16
40,克里斯-波什,13-14,负,老鹰121-114热火,1,34,38.90%,7,18,33.30%,2,6,83.30%,5,6,7,0,7,2,0,0,4,5,21
41,克里斯-波什,13-14,胜,山猫96-104热火,1,37,62.50%,10,16,50.00%,3,6,66.70%,2,3,7,2,5,0,0,0,3,3,25
42,克里斯-波什,13-14,胜,76人86-101热火,1,33,61.10%,11,18,,0,0,75.00%,3,4,6,3,3,4,2,5,3,2,25
43,克里斯-波什,13-14,负,奇才114-97热火,1,36,52.60%,10,19,50.00%,3,6,100.00%,3,3,7,3,4,2,1,0,0,2,26
44,克里斯-波什,13-14,负,篮网104-95热火,1,44,44.40%,4,9,0.00%,0,2,100.00%,2,2,10,4,6,2,1,1,2,3,10
45,克里斯-波什,13-14,负,尼克斯102-92热火,1,37,30.00%,3,10,0.00%,0,1,,0,0,9,1,8,4,0,0,2,0,6
46,克里斯-波什,13-14,胜,鹈鹕88-107热火,1,34,42.90%,3,7,50.00%,1,2,100.00%,5,5,9,2,7,3,0,0,0,2,12
47,克里斯-波什,13-14,胜,猛龙97-102热火,1,33,22.20%,2,9,0.00%,0,2,100.00%,4,4,11,3,8,1,0,0,1,3,8
48,克里斯-波什,13-14,胜,魔术94-110热火,1,31,100.00%,9,9,,0,0,66.70%,2,3,6,0,6,0,1,1,0,1,20
49,克里斯-波什,13-14,负,勇士123-114热火,1,34,37.50%,6,16,50.00%,1,2,85.70%,6,7,4,0,4,0,1,0,1,1,19
50,克里斯-波什,13-14,胜,掘金94-97热火,1,37,66.70%,8,12,,0,0,25.00%,1,4,5,1,4,0,2,1,2,3,17
51,克里斯-波什,13-14,胜,开拓者107-108热火,1,39,57.70%,15,26,100.00%,3,3,100.00%,4,4,10,4,6,1,2,0,2,4,37
52,克里斯-波什,13-14,负,国王108-103热火,1,35,53.30%,8,15,0.00%,0,2,100.00%,2,2,7,1,6,1,0,3,4,1,18
53,克里斯-波什,13-14,胜,湖人95-101热火,1,31,50.00%,9,18,0.00%,0,2,83.30%,5,6,11,4,7,2,1,0,0,3,23
54,克里斯-波什,13-14,胜,老鹰119-121热火,1,30,50.00%,5,10,,0,0,100.00%,1,1,4,2,2,0,2,4,2,2,11
55,克里斯-波什,13-14,胜,国王103-122热火,1,25,68.80%,11,16,,0,0,100.00%,3,3,8,2,6,1,1,0,3,1,25
56,克里斯-波什,13-14,胜,步行者94-97热火,1,31,50.00%,5,10,33.30%,1,3,66.70%,4,6,8,0,8,2,0,0,2,3,15
57,克里斯-波什,13-14,胜,爵士94-117热火,1,30,61.50%,8,13,0.00%,0,1,80.00%,4,5,6,2,4,1,2,2,0,0,20
58,克里斯-波什,13-14,胜,骑士107-114热火,1,30,58.80%,10,17,,0,0,66.70%,2,3,12,2,10,1,0,1,0,4,22
59,克里斯-波什,13-14,负,步行者90-84热火,1,32,50.00%,6,12,0.00%,0,3,,0,0,3,1,2,1,2,1,2,3,12
60,克里斯-波什,13-14,胜,活塞95-110热火,1,31,41.70%,5,12,0.00%,0,4,100.00%,6,6,9,1,8,3,2,0,2,2,16
61,克里斯-波什,13-14,胜,森林狼82-103热火,1,24,50.00%,4,8,0.00%,0,1,,0,0,9,0,9,1,1,2,0,2,8
62,克里斯-波什,13-14,负,公牛107-87热火,1,27,36.40%,4,11,,0,0,50.00%,2,4,2,0,2,1,0,2,1,2,10
63,克里斯-波什,13-14,负,活塞107-97热火,1,32,45.50%,5,11,0.00%,0,2,66.70%,4,6,6,2,4,0,1,0,2,5,14
64,克里斯-波什,13-14,胜,山猫98-99热火,1,35,61.50%,8,13,75.00%,3,4,75.00%,3,4,9,1,8,0,1,0,1,2,22
65,克里斯-波什,13-14,胜,猛龙83-90热火,1,20,33.30%,2,6,,0,0,,0,0,5,0,5,1,1,0,1,6,4
66,克里斯-波什,13-14,胜,骑士84-95热火,1,30,33.30%,3,9,0.00%,0,3,,0,0,7,0,7,2,2,2,2,3,6
67,克里斯-波什,13-14,胜,太阳92-107热火,1,27,22.20%,2,9,,0,0,75.00%,3,4,4,0,4,0,1,0,2,4,7
68,克里斯-波什,13-14,胜,魔术99-101热火,1,31,46.20%,6,13,0.00%,0,1,100.00%,3,3,6,0,6,0,1,2,2,4,15
69,克里斯-波什,13-14,胜,魔术92-120热火,1,24,70.00%,7,10,50.00%,1,2,75.00%,3,4,5,2,3,0,2,1,2,2,18
70,克里斯-波什,13-14,胜,老鹰88-104热火,1,25,88.90%,8,9,100.00%,1,1,66.70%,2,3,5,1,4,0,1,1,0,0,19
71,克里斯-波什,13-14,胜,山猫81-97热火,1,16,75.00%,3,4,50.00%,1,2,,0,0,3,0,3,0,0,0,2,5,7
72,克里斯-波什,13-14,胜,小牛104-110热火,1,30,36.40%,4,11,0.00%,0,1,100.00%,6,6,4,1,3,0,1,2,0,4,14
73,克里斯-波什,13-14,胜,雄鹿95-118热火,1,24,33.30%,3,9,50.00%,1,2,75.00%,3,4,5,1,4,3,1,2,1,3,10
74,克里斯-波什,13-14,负,凯尔特111-110热火,1,31,58.30%,7,12,0.00%,0,2,75.00%,6,8,7,1,6,1,1,2,0,1,20
75,克里斯-波什,13-14,胜,快船97-102热火,1,29,50.00%,4,8,50.00%,1,2,50.00%,3,6,6,2,4,1,0,1,0,4,12
76,克里斯-波什,13-14,胜,奇才93-103热火,1,31,66.70%,8,12,66.70%,2,3,75.00%,6,8,7,3,4,2,0,2,2,1,24
77,克里斯-波什,13-14,负,篮网101-100热火,1,34,50.00%,4,8,50.00%,1,2,100.00%,8,8,4,0,4,1,0,1,3,5,17
78,克里斯-波什,13-14,负,76人114-110热火,1,34,61.50%,8,13,66.70%,2,3,100.00%,4,4,10,3,7,1,1,0,4,4,22
79,克里斯-波什,13-14,胜,公牛95-107热火,1,31,54.50%,6,11,50.00%,1,2,75.00%,3,4,6,1,5,0,0,3,1,3,16
