id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,凯文-加内特,09-10,负,公牛101-93凯尔特,1,28,41.70%,5,12,,0,0,80.00%,4,5,9,2,7,2,2,0,1,2,14
2,凯文-加内特,09-10,负,奇才106-96凯尔特,1,25,25.00%,3,12,,0,0,100.00%,2,2,4,1,3,2,0,0,1,3,8
3,凯文-加内特,09-10,胜,猛龙104-115凯尔特,1,28,58.30%,7,12,,0,0,83.30%,5,6,1,0,1,2,1,1,1,1,19
4,凯文-加内特,09-10,负,尼克斯104-101凯尔特,1,30,58.30%,7,12,,0,0,,0,0,4,1,3,4,0,1,1,4,14
5,凯文-加内特,09-10,胜,骑士113-117凯尔特,1,35,35.70%,5,14,,0,0,90.00%,9,10,8,2,6,3,1,1,1,4,19
6,凯文-加内特,09-10,负,火箭119-114凯尔特,1,33,33.30%,4,12,,0,0,100.00%,4,4,3,0,3,3,0,1,1,6,12
7,凯文-加内特,09-10,负,雷霆109-104凯尔特,1,31,69.20%,9,13,,0,0,,0,0,9,2,7,4,0,1,1,1,18
8,凯文-加内特,09-10,负,马刺94-73凯尔特,1,35,40.00%,6,15,,0,0,,0,0,10,2,8,0,1,0,1,0,12
9,凯文-加内特,09-10,胜,国王86-94凯尔特,1,26,57.10%,8,14,,0,0,100.00%,2,2,13,2,11,0,1,4,0,3,18
10,凯文-加内特,09-10,胜,掘金99-113凯尔特,1,33,40.00%,8,20,,0,0,80.00%,4,5,10,4,6,5,1,0,0,3,20
11,凯文-加内特,09-10,负,爵士110-97凯尔特,1,26,55.60%,5,9,,0,0,,0,0,3,1,2,0,0,1,0,3,10
12,凯文-加内特,09-10,胜,小牛93-102凯尔特,1,33,33.30%,3,9,,0,0,100.00%,2,2,9,1,8,1,5,0,3,3,8
13,凯文-加内特,09-10,胜,火箭87-94凯尔特,1,31,43.80%,7,16,0.00%,0,1,50.00%,1,2,8,0,8,3,0,0,1,5,15
14,凯文-加内特,09-10,胜,尼克斯97-109凯尔特,1,24,81.80%,9,11,,0,0,100.00%,4,4,4,0,4,4,1,0,4,1,22
15,凯文-加内特,09-10,胜,活塞93-119凯尔特,1,23,66.70%,6,9,,0,0,100.00%,2,2,8,3,5,4,0,0,1,1,14
16,凯文-加内特,09-10,负,骑士104-93凯尔特,1,28,45.50%,5,11,,0,0,100.00%,8,8,7,2,5,1,1,1,3,5,18
17,凯文-加内特,09-10,胜,步行者103-122凯尔特,1,23,60.00%,3,5,,0,0,75.00%,3,4,6,0,6,3,1,0,0,2,9
18,凯文-加内特,09-10,负,灰熊111-91凯尔特,1,26,33.30%,3,9,,0,0,,0,0,7,1,6,2,1,1,0,1,6
19,凯文-加内特,09-10,负,雄鹿86-84凯尔特,1,31,53.80%,7,13,,0,0,,0,0,10,0,10,1,2,0,2,2,14
20,凯文-加内特,09-10,胜,奇才83-86凯尔特,1,31,0.00%,0,7,,0,0,80.00%,8,10,10,0,10,3,1,0,4,0,8
21,凯文-加内特,09-10,胜,76人86-96凯尔特,1,32,72.70%,8,11,,0,0,100.00%,6,6,8,2,6,4,3,0,3,2,22
22,凯文-加内特,09-10,胜,山猫80-104凯尔特,1,25,55.60%,5,9,,0,0,100.00%,2,2,5,0,5,4,2,4,0,0,12
23,凯文-加内特,09-10,胜,活塞100-105凯尔特,1,32,50.00%,4,8,,0,0,75.00%,6,8,9,1,8,3,2,0,0,3,14
24,凯文-加内特,09-10,负,篮网104-96凯尔特,1,28,75.00%,12,16,,0,0,100.00%,2,2,9,1,8,1,2,1,0,1,26
25,凯文-加内特,09-10,负,骑士108-88凯尔特,1,29,40.00%,4,10,,0,0,100.00%,2,2,10,3,7,5,1,0,4,2,10
26,凯文-加内特,09-10,胜,尼克斯106-110凯尔特,1,31,54.50%,6,11,,0,0,66.70%,4,6,8,1,7,6,0,1,0,2,16
27,凯文-加内特,09-10,负,掘金114-105凯尔特,1,31,53.80%,7,13,,0,0,50.00%,1,2,5,0,5,3,1,2,2,2,15
28,凯文-加内特,09-10,胜,开拓者76-96凯尔特,1,22,77.80%,7,9,100.00%,1,1,50.00%,1,2,7,0,7,1,0,3,3,2,16
29,凯文-加内特,09-10,胜,湖人86-87凯尔特,1,26,37.50%,6,16,,0,0,100.00%,1,1,8,0,8,2,0,2,2,4,13
30,凯文-加内特,09-10,胜,国王92-95凯尔特,1,31,57.10%,4,7,,0,0,50.00%,1,2,9,0,9,2,1,1,0,3,9
31,凯文-加内特,09-10,负,黄蜂93-85凯尔特,1,26,22.20%,2,9,0.00%,0,1,60.00%,3,5,7,0,7,1,1,1,0,3,7
32,凯文-加内特,09-10,负,魔术96-89凯尔特,1,31,38.50%,5,13,,0,0,100.00%,3,3,9,3,6,4,1,0,4,2,13
33,凯文-加内特,09-10,胜,篮网87-96凯尔特,1,26,62.50%,5,8,0.00%,0,1,,0,0,7,0,7,3,2,0,0,1,10
34,凯文-加内特,09-10,胜,热火102-107凯尔特,1,31,60.00%,6,10,,0,0,66.70%,2,3,6,2,4,9,0,0,1,4,14
