id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,保罗-加索尔,09-10,负,快船107-91湖人,1,28,50.00%,7,14,,0,0,66.70%,4,6,17,7,10,2,1,1,1,1,18
2,保罗-加索尔,09-10,胜,国王100-106湖人,1,32,80.00%,12,15,,0,0,80.00%,4,5,8,2,6,3,0,1,5,3,28
3,保罗-加索尔,09-10,负,开拓者91-88湖人,1,40,69.20%,9,13,0.00%,0,1,83.30%,5,6,12,5,7,4,1,3,0,3,23
4,保罗-加索尔,09-10,胜,森林狼88-97湖人,1,34,64.70%,11,17,,0,0,87.50%,7,8,15,7,8,4,0,4,4,3,29
5,保罗-加索尔,09-10,负,掘金98-96湖人,1,44,47.10%,8,17,,0,0,90.90%,10,11,13,6,7,5,0,3,3,3,26
6,保罗-加索尔,09-10,负,马刺100-81湖人,1,43,65.00%,13,20,,0,0,75.00%,6,8,7,2,5,6,2,3,3,4,32
7,保罗-加索尔,09-10,胜,爵士92-106湖人,1,42,50.00%,4,8,,0,0,60.00%,6,10,16,2,14,9,1,1,2,0,14
8,保罗-加索尔,09-10,负,老鹰109-92湖人,1,41,50.00%,5,10,,0,0,75.00%,6,8,11,2,9,1,0,0,4,3,16
9,保罗-加索尔,09-10,负,黄蜂108-100湖人,1,40,52.40%,11,21,,0,0,100.00%,4,4,22,10,12,2,0,2,1,4,26
10,保罗-加索尔,09-10,胜,火箭101-109湖人,1,40,64.70%,11,17,,0,0,88.90%,8,9,8,1,7,2,0,4,3,1,30
11,保罗-加索尔,09-10,负,雷霆91-75湖人,1,27,30.00%,3,10,,0,0,75.00%,3,4,5,3,2,0,1,1,2,1,9
12,保罗-加索尔,09-10,胜,马刺83-92湖人,1,43,36.40%,4,11,,0,0,50.00%,2,4,12,3,9,2,1,2,5,3,10
13,保罗-加索尔,09-10,胜,奇才92-99湖人,1,38,57.10%,8,14,,0,0,85.70%,12,14,12,3,9,3,0,1,4,4,28
