id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,布雷克-格里芬,15-16,胜,灰熊84-110快船,1,23,50.00%,5,10,,0,0,66.70%,2,3,7,0,7,4,3,0,2,3,12
2,布雷克-格里芬,15-16,胜,小牛91-98快船,1,33,38.90%,7,18,,0,0,60.00%,3,5,11,2,9,7,2,0,4,5,17
3,布雷克-格里芬,15-16,胜,湖人81-91快船,1,25,50.00%,5,10,,0,0,75.00%,3,4,8,0,8,3,1,0,1,0,13
4,布雷克-格里芬,15-16,胜,湖人81-103快船,1,17,20.00%,1,5,0.00%,0,1,100.00%,2,2,3,0,3,3,1,0,4,0,4
5,布雷克-格里芬,15-16,胜,奇才109-114快船,1,25,28.60%,2,7,,0,0,100.00%,2,2,5,0,5,4,0,0,1,2,6
6,布雷克-格里芬,15-16,胜,湖人84-94快船,1,36,37.50%,6,16,0.00%,0,1,50.00%,1,2,12,3,9,7,1,1,6,4,13
7,布雷克-格里芬,15-16,负,雷霆100-99快船,1,36,33.30%,7,21,0.00%,0,1,50.00%,1,2,7,0,7,5,0,0,1,3,15
8,布雷克-格里芬,15-16,负,火箭107-97快船,1,36,69.20%,9,13,,0,0,80.00%,4,5,8,0,8,6,1,0,2,5,22
9,布雷克-格里芬,15-16,负,马刺115-107快船,1,40,52.60%,10,19,100.00%,2,2,75.00%,3,4,5,0,5,5,1,0,1,3,25
10,布雷克-格里芬,15-16,胜,雄鹿90-103快船,1,34,38.50%,5,13,,0,0,71.40%,5,7,8,1,7,5,0,1,0,0,15
11,布雷克-格里芬,15-16,胜,活塞103-105快船,1,43,50.00%,15,30,,0,0,66.70%,4,6,5,0,5,7,0,0,2,2,34
12,布雷克-格里芬,15-16,胜,篮网100-105快船,1,35,52.60%,10,19,0.00%,0,1,50.00%,1,2,9,1,8,4,1,0,3,0,21
13,布雷克-格里芬,15-16,负,公牛83-80快船,1,25,50.00%,7,14,0.00%,0,1,100.00%,4,4,11,1,10,2,0,2,2,3,18
14,布雷克-格里芬,15-16,胜,雄鹿95-109快船,1,40,44.40%,8,18,,0,0,62.50%,5,8,14,2,12,4,2,1,3,2,21
15,布雷克-格里芬,15-16,胜,森林狼106-110快船,1,37,41.20%,7,17,0.00%,0,1,100.00%,2,2,11,3,8,5,1,0,3,4,16
16,布雷克-格里芬,15-16,胜,魔术101-103快船,1,39,50.00%,11,22,,0,0,75.00%,6,8,13,2,11,7,0,0,4,0,28
17,布雷克-格里芬,15-16,负,步行者103-91快船,1,36,33.30%,6,18,,0,0,50.00%,7,14,4,1,3,6,0,0,4,4,19
18,布雷克-格里芬,15-16,胜,开拓者87-102快船,1,32,42.10%,8,19,,0,0,70.00%,7,10,8,1,7,6,1,1,2,4,23
19,布雷克-格里芬,15-16,胜,森林狼99-107快船,1,37,56.30%,9,16,100.00%,1,1,77.80%,7,9,8,0,8,8,0,2,3,3,26
20,布雷克-格里芬,15-16,胜,鹈鹕90-111快船,1,29,46.70%,7,15,,0,0,85.70%,6,7,6,1,5,6,1,0,2,3,20
21,布雷克-格里芬,15-16,负,爵士102-91快船,1,39,78.30%,18,23,,0,0,80.00%,4,5,12,1,11,3,0,2,3,2,40
22,布雷克-格里芬,15-16,胜,掘金94-111快船,1,33,35.00%,7,20,100.00%,1,1,75.00%,3,4,10,4,6,4,1,1,1,2,18
23,布雷克-格里芬,15-16,负,猛龙91-80快船,1,29,40.00%,4,10,33.30%,1,3,,0,0,6,2,4,4,2,0,6,4,9
24,布雷克-格里芬,15-16,负,开拓者102-91快船,1,34,50.00%,10,20,0.00%,0,1,50.00%,1,2,7,1,6,7,0,0,3,5,21
25,布雷克-格里芬,15-16,负,勇士124-117快船,1,37,55.00%,11,20,100.00%,1,1,66.70%,4,6,6,2,4,5,1,1,3,2,27
26,布雷克-格里芬,15-16,胜,活塞96-101快船,1,42,56.00%,14,25,,0,0,60.00%,6,10,8,4,4,9,2,1,2,4,34
27,布雷克-格里芬,15-16,负,太阳118-104快船,1,16,50.00%,5,10,,0,0,50.00%,1,2,3,1,2,4,1,0,0,0,11
28,布雷克-格里芬,15-16,负,小牛118-108快船,1,34,42.10%,8,19,,0,0,71.40%,5,7,9,5,4,3,1,0,2,3,21
29,布雷克-格里芬,15-16,胜,灰熊92-94快船,1,38,47.40%,9,19,,0,0,100.00%,6,6,12,2,10,2,1,1,2,5,24
30,布雷克-格里芬,15-16,负,火箭109-105快船,1,38,63.60%,14,22,0.00%,0,1,87.50%,7,8,11,3,8,5,0,0,1,4,35
31,布雷克-格里芬,15-16,负,勇士112-108快船,1,38,47.60%,10,21,0.00%,0,2,100.00%,3,3,10,2,8,6,0,1,2,4,23
32,布雷克-格里芬,15-16,胜,太阳96-102快船,1,34,53.30%,8,15,,0,0,85.70%,6,7,10,1,9,2,0,1,0,2,22
33,布雷克-格里芬,15-16,胜,国王109-114快船,1,36,59.10%,13,22,,0,0,73.30%,11,15,9,1,8,6,2,0,3,4,37
34,布雷克-格里芬,15-16,胜,小牛88-104快船,1,27,64.70%,11,17,,0,0,66.70%,4,6,10,2,8,2,1,1,3,1,26
35,布雷克-格里芬,15-16,胜,国王104-111快船,1,38,70.00%,14,20,,0,0,71.40%,5,7,8,2,6,4,0,0,2,3,33
