id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,德维恩-韦德,11-12,负,奇才86-84热火,1,3,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0
2,德维恩-韦德,11-12,胜,公牛72-83热火,1,33,43.80%,7,16,,0,0,66.70%,4,6,3,1,2,5,3,0,1,3,18
3,德维恩-韦德,11-12,胜,尼克斯85-93热火,1,38,55.60%,10,18,0.00%,0,2,100.00%,8,8,9,2,7,4,0,1,6,3,28
4,德维恩-韦德,11-12,负,公牛96-86热火,1,41,47.60%,10,21,,0,0,50.00%,1,2,5,0,5,4,2,2,2,3,21
5,德维恩-韦德,11-12,负,凯尔特115-107热火,1,39,42.90%,9,21,0.00%,0,2,50.00%,2,4,2,2,0,5,3,1,2,3,20
6,德维恩-韦德,11-12,负,灰熊97-82热火,1,36,44.40%,8,18,100.00%,1,1,75.00%,3,4,7,4,3,2,2,0,3,2,20
7,德维恩-韦德,11-12,胜,雷霆93-98热火,1,38,38.90%,7,18,0.00%,0,2,83.30%,5,6,3,1,2,2,3,2,5,1,19
8,德维恩-韦德,11-12,负,凯尔特91-72热火,1,36,35.30%,6,17,0.00%,0,3,60.00%,3,5,8,3,5,3,1,3,2,4,15
9,德维恩-韦德,11-12,胜,猛龙101-113热火,1,36,63.20%,12,19,50.00%,1,2,71.40%,5,7,6,4,2,6,3,1,0,1,30
10,德维恩-韦德,11-12,胜,小牛85-106热火,1,32,45.50%,5,11,,0,0,66.70%,6,9,3,1,2,5,1,0,2,2,16
11,德维恩-韦德,11-12,负,步行者105-90热火,1,35,43.80%,7,16,50.00%,4,8,75.00%,6,8,5,1,4,6,0,4,1,2,24
12,德维恩-韦德,11-12,负,雷霆103-87热火,1,38,60.00%,6,10,75.00%,3,4,100.00%,7,7,4,0,4,4,3,2,6,2,22
