id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,凯里-欧文,15-16,胜,老鹰94-109骑士,1,40,50.00%,14,28,50.00%,4,8,100.00%,3,3,4,2,2,5,2,1,6,2,35
2,凯里-欧文,15-16,负,公牛105-102骑士,1,39,29.40%,5,17,50.00%,1,2,,0,0,4,2,2,8,2,0,4,2,11
3,凯里-欧文,15-16,负,步行者123-109骑士,1,30,61.10%,11,18,20.00%,1,5,75.00%,3,4,2,0,2,6,3,1,4,2,26
4,凯里-欧文,15-16,胜,雄鹿80-109骑士,1,27,55.60%,5,9,75.00%,3,4,66.70%,2,3,3,0,3,6,0,0,3,2,15
5,凯里-欧文,15-16,胜,老鹰108-110骑士,1,42,21.70%,5,23,28.60%,2,7,80.00%,8,10,6,2,4,7,2,2,1,2,20
6,凯里-欧文,15-16,胜,篮网87-107骑士,1,24,28.60%,4,14,0.00%,0,5,100.00%,2,2,2,0,2,3,1,1,1,2,10
7,凯里-欧文,15-16,负,火箭106-100骑士,1,37,39.10%,9,23,45.50%,5,11,88.90%,8,9,2,0,2,8,1,1,5,3,31
8,凯里-欧文,15-16,负,篮网104-95骑士,1,36,27.30%,6,22,12.50%,1,8,,0,0,5,1,4,4,0,0,0,3,13
9,凯里-欧文,15-16,胜,雄鹿104-113骑士,1,38,50.00%,5,10,25.00%,1,4,100.00%,5,5,8,1,7,8,1,0,2,2,16
10,凯里-欧文,15-16,胜,掘金91-124骑士,1,24,33.30%,4,12,0.00%,0,1,,0,0,2,1,1,3,0,0,2,1,8
11,凯里-欧文,15-16,负,热火122-101骑士,1,27,62.50%,5,8,50.00%,1,2,100.00%,3,3,0,0,0,4,3,0,4,0,14
12,凯里-欧文,15-16,胜,魔术103-109骑士,1,40,52.90%,9,17,66.70%,2,3,100.00%,6,6,1,0,1,5,0,0,5,1,26
13,凯里-欧文,15-16,胜,小牛98-99骑士,1,39,46.40%,13,28,30.00%,3,10,100.00%,4,4,5,1,4,1,1,1,4,2,33
14,凯里-欧文,15-16,负,爵士94-85骑士,1,34,30.40%,7,23,10.00%,1,10,,0,0,4,2,2,3,2,1,0,2,15
15,凯里-欧文,15-16,胜,快船90-114骑士,1,31,41.20%,7,17,28.60%,2,7,100.00%,1,1,2,0,2,5,1,0,2,3,17
16,凯里-欧文,15-16,胜,湖人108-120骑士,1,37,55.00%,11,20,28.60%,2,7,100.00%,2,2,2,1,1,9,0,1,2,2,26
17,凯里-欧文,15-16,胜,国王111-120骑士,1,39,50.00%,11,22,30.00%,3,10,83.30%,5,6,1,0,1,4,1,0,2,0,30
18,凯里-欧文,15-16,负,灰熊106-103骑士,1,37,56.30%,9,16,42.90%,3,7,85.70%,6,7,2,0,2,5,4,1,7,4,27
19,凯里-欧文,15-16,胜,凯尔特103-120骑士,1,30,53.80%,7,13,50.00%,3,6,75.00%,3,4,3,0,3,4,0,2,3,5,20
20,凯里-欧文,15-16,胜,奇才83-108骑士,1,32,44.40%,8,18,50.00%,3,6,100.00%,2,2,5,1,4,8,1,0,1,1,21
21,凯里-欧文,15-16,胜,步行者96-100骑士,1,35,38.50%,5,13,50.00%,1,2,100.00%,11,11,3,1,2,6,1,0,4,3,22
22,凯里-欧文,15-16,负,奇才113-99骑士,1,32,45.00%,9,20,50.00%,4,8,100.00%,6,6,1,0,1,6,0,0,4,4,28
23,凯里-欧文,15-16,负,猛龙99-97骑士,1,31,36.40%,4,11,0.00%,0,2,100.00%,2,2,1,1,0,1,1,0,2,2,10
24,凯里-欧文,15-16,胜,黄蜂103-114骑士,1,32,58.80%,10,17,25.00%,1,4,50.00%,2,4,6,3,3,5,1,1,1,2,23
25,凯里-欧文,15-16,负,活塞96-88骑士,1,38,52.40%,11,21,42.90%,3,7,83.30%,5,6,1,0,1,5,2,0,2,5,30
26,凯里-欧文,15-16,胜,雷霆92-115骑士,1,9,20.00%,1,5,0.00%,0,1,,0,0,1,0,1,1,0,0,0,1,2
27,凯里-欧文,15-16,胜,公牛95-106骑士,1,31,33.30%,6,18,33.30%,1,3,100.00%,6,6,1,1,0,4,2,0,2,3,19
28,凯里-欧文,15-16,胜,湖人111-120骑士,1,36,62.50%,15,24,50.00%,3,6,50.00%,2,4,3,1,2,7,2,0,1,5,35
29,凯里-欧文,15-16,胜,国王100-120骑士,1,35,61.90%,13,21,62.50%,5,8,100.00%,1,1,3,2,1,12,0,1,2,5,32
30,凯里-欧文,15-16,胜,鹈鹕84-99骑士,1,37,52.40%,11,21,33.30%,3,9,100.00%,4,4,4,0,4,3,2,0,3,1,29
31,凯里-欧文,15-16,负,凯尔特104-103骑士,1,37,46.70%,7,15,0.00%,0,2,83.30%,5,6,3,0,3,6,0,0,2,3,19
32,凯里-欧文,15-16,负,黄蜂106-97骑士,1,37,58.80%,10,17,25.00%,1,4,100.00%,5,5,1,0,1,5,1,0,1,4,26
33,凯里-欧文,15-16,胜,步行者106-111骑士,1,41,50.00%,10,20,25.00%,1,4,100.00%,4,4,3,0,3,7,0,0,3,2,25
34,凯里-欧文,15-16,胜,马刺103-117骑士,1,36,52.90%,9,17,0.00%,0,2,75.00%,3,4,1,1,0,6,2,0,1,2,21
35,凯里-欧文,15-16,胜,活塞106-114骑士,1,32,57.90%,11,19,0.00%,0,3,85.70%,6,7,4,0,4,2,1,0,1,2,28
36,凯里-欧文,15-16,胜,太阳93-115骑士,1,22,36.40%,4,11,0.00%,0,3,,0,0,4,1,3,3,3,0,3,0,8
37,凯里-欧文,15-16,胜,森林狼107-114骑士,1,28,38.90%,7,18,25.00%,1,4,100.00%,2,2,9,3,6,4,0,0,4,1,17
38,凯里-欧文,15-16,负,公牛96-83骑士,1,31,31.30%,5,16,0.00%,0,2,100.00%,1,1,3,2,1,3,2,1,0,1,11
39,凯里-欧文,15-16,胜,快船102-115骑士,1,29,44.40%,8,18,50.00%,2,4,100.00%,3,3,2,1,1,4,1,0,1,3,21
40,凯里-欧文,15-16,胜,篮网78-91骑士,1,21,57.10%,4,7,50.00%,1,2,,0,0,1,0,1,5,0,0,2,0,9
41,凯里-欧文,15-16,负,勇士132-98骑士,1,23,27.30%,3,11,33.30%,1,3,100.00%,1,1,5,2,3,3,0,0,2,0,8
42,凯里-欧文,15-16,胜,火箭77-91骑士,1,30,52.90%,9,17,20.00%,1,5,80.00%,4,5,4,0,4,1,0,1,1,2,23
43,凯里-欧文,15-16,负,马刺99-95骑士,1,32,35.30%,6,17,40.00%,2,5,100.00%,2,2,2,0,2,4,1,0,3,1,16
44,凯里-欧文,15-16,胜,小牛107-110骑士,1,39,40.00%,8,20,37.50%,3,8,75.00%,3,4,2,0,2,9,1,0,3,2,22
45,凯里-欧文,15-16,胜,76人85-95骑士,1,31,20.00%,3,15,16.70%,1,6,100.00%,1,1,5,0,5,2,2,1,2,2,8
46,凯里-欧文,15-16,胜,森林狼99-125骑士,1,27,41.70%,5,12,33.30%,1,3,100.00%,2,2,2,2,0,2,0,0,4,3,13
47,凯里-欧文,15-16,胜,奇才115-121骑士,1,34,63.60%,14,22,25.00%,1,4,60.00%,3,5,5,2,3,3,2,1,4,1,32
48,凯里-欧文,15-16,胜,猛龙100-122骑士,1,29,62.50%,10,16,40.00%,2,5,100.00%,3,3,6,2,4,8,0,0,1,1,25
49,凯里-欧文,15-16,胜,魔术79-104骑士,1,21,33.30%,4,12,0.00%,0,4,71.40%,5,7,2,1,1,5,0,0,1,1,13
50,凯里-欧文,15-16,胜,太阳97-101骑士,1,24,43.80%,7,16,28.60%,2,7,100.00%,6,6,1,0,1,2,1,0,1,0,22
51,凯里-欧文,15-16,负,勇士89-83骑士,1,26,26.70%,4,15,0.00%,0,6,100.00%,5,5,3,3,0,2,1,0,2,1,13
52,凯里-欧文,15-16,胜,尼克斯84-91骑士,1,19,14.30%,1,7,0.00%,0,1,100.00%,3,3,1,1,0,4,0,0,2,2,5
53,凯里-欧文,15-16,胜,76人86-108骑士,1,17,41.70%,5,12,100.00%,2,2,,0,0,1,0,1,4,2,0,1,1,12
