id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,凯文-加内特,10-11,负,热火100-77凯尔特,1,34,60.00%,9,15,100.00%,1,1,50.00%,2,4,4,0,4,2,2,0,2,2,21
2,凯文-加内特,10-11,胜,奇才88-104凯尔特,1,33,75.00%,6,8,,0,0,100.00%,3,3,11,1,10,3,0,1,1,3,15
3,凯文-加内特,10-11,负,公牛97-81凯尔特,1,30,33.30%,3,9,,0,0,100.00%,4,4,10,0,10,2,2,0,1,0,10
4,凯文-加内特,10-11,胜,76人82-99凯尔特,1,24,60.00%,6,10,,0,0,100.00%,2,2,3,2,1,3,1,1,1,1,14
5,凯文-加内特,10-11,胜,活塞90-101凯尔特,1,28,71.40%,10,14,,0,0,100.00%,3,3,8,2,6,0,1,1,3,0,23
6,凯文-加内特,10-11,负,老鹰88-83凯尔特,1,27,55.60%,5,9,,0,0,,0,0,10,1,9,5,0,0,0,2,10
7,凯文-加内特,10-11,胜,马刺97-107凯尔特,1,28,75.00%,9,12,,0,0,100.00%,2,2,9,0,9,0,0,1,3,3,20
8,凯文-加内特,10-11,负,步行者107-100凯尔特,1,25,50.00%,2,4,,0,0,50.00%,2,4,6,0,6,0,0,1,2,4,6
9,凯文-加内特,10-11,胜,森林狼82-85凯尔特,1,33,45.50%,5,11,,0,0,75.00%,3,4,13,4,9,5,2,0,2,2,13
10,凯文-加内特,10-11,负,山猫83-81凯尔特,1,32,66.70%,6,9,0.00%,0,1,,0,0,9,1,8,1,0,2,3,4,12
11,凯文-加内特,10-11,负,灰熊90-87凯尔特,1,35,33.30%,3,9,,0,0,100.00%,4,4,6,0,6,4,1,0,2,1,10
12,凯文-加内特,10-11,胜,尼克斯86-96凯尔特,1,33,66.70%,10,15,,0,0,100.00%,4,4,11,0,11,1,4,0,1,2,24
13,凯文-加内特,10-11,胜,黄蜂85-89凯尔特,1,36,46.20%,6,13,,0,0,,0,0,9,1,8,3,0,1,1,4,12
14,凯文-加内特,10-11,负,火箭93-77凯尔特,1,22,50.00%,5,10,,0,0,50.00%,1,2,5,1,4,2,2,2,3,4,11
15,凯文-加内特,10-11,胜,步行者80-92凯尔特,1,25,42.90%,3,7,,0,0,100.00%,4,4,4,0,4,1,0,1,1,2,10
16,凯文-加内特,10-11,负,篮网88-79凯尔特,1,31,64.30%,9,14,,0,0,,0,0,8,0,8,1,1,0,2,2,18
17,凯文-加内特,10-11,胜,雄鹿56-87凯尔特,1,25,57.10%,4,7,,0,0,,0,0,8,1,7,1,0,0,4,1,8
