id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,科比-布莱恩特,08-09,胜,爵士112-125湖人,1,26,45.50%,5,11,50.00%,1,2,71.40%,5,7,1,1,0,5,2,0,1,3,16
2,科比-布莱恩特,08-09,胜,灰熊75-92湖人,1,29,77.80%,7,9,0.00%,0,2,100.00%,2,2,7,2,5,4,2,1,1,2,16
3,科比-布莱恩特,08-09,负,开拓者106-98湖人,1,36,37.50%,9,24,50.00%,3,6,91.70%,11,12,5,0,5,2,0,0,3,5,32
4,科比-布莱恩特,08-09,胜,掘金102-116湖人,1,35,57.90%,11,19,40.00%,2,5,90.00%,9,10,3,1,2,2,1,0,2,0,33
5,科比-布莱恩特,08-09,胜,国王104-122湖人,1,31,50.00%,8,16,20.00%,1,5,62.50%,5,8,5,0,5,4,2,0,0,2,22
6,科比-布莱恩特,08-09,胜,快船85-88湖人,1,34,33.30%,5,15,50.00%,3,6,62.50%,5,8,4,1,3,5,1,1,2,3,18
7,科比-布莱恩特,08-09,胜,火箭81-93湖人,1,39,63.60%,7,11,66.70%,4,6,100.00%,2,2,1,0,1,7,2,0,3,0,20
8,科比-布莱恩特,08-09,胜,雄鹿98-104湖人,1,39,52.60%,10,19,50.00%,1,2,100.00%,9,9,8,1,7,4,3,0,4,1,30
9,科比-布莱恩特,08-09,负,山猫94-84湖人,1,36,39.30%,11,28,40.00%,2,5,33.30%,1,3,2,0,2,2,3,0,1,3,25
10,科比-布莱恩特,08-09,负,老鹰86-76湖人,1,37,36.80%,7,19,16.70%,1,6,50.00%,2,4,8,2,6,4,1,0,4,3,17
11,科比-布莱恩特,08-09,胜,篮网95-103湖人,1,41,26.30%,5,19,50.00%,3,6,100.00%,1,1,1,1,0,9,3,1,3,3,14
12,科比-布莱恩特,08-09,胜,活塞77-92湖人,1,38,55.60%,10,18,33.30%,1,3,90.00%,9,10,8,2,6,7,2,0,1,3,30
13,科比-布莱恩特,08-09,胜,雷霆89-107湖人,1,29,33.30%,6,18,25.00%,1,4,100.00%,6,6,3,0,3,5,4,2,0,3,19
14,科比-布莱恩特,08-09,胜,公牛109-117湖人,1,37,40.00%,10,25,33.30%,2,6,60.00%,6,10,3,1,2,7,5,1,3,2,28
15,科比-布莱恩特,08-09,胜,勇士106-114湖人,1,39,36.00%,9,25,33.30%,2,6,100.00%,1,1,6,3,3,2,2,0,5,1,21
16,科比-布莱恩特,08-09,负,76人94-93湖人,1,33,33.30%,5,15,25.00%,1,4,,0,0,5,0,5,5,2,0,5,4,11
17,科比-布莱恩特,08-09,胜,小牛100-107湖人,1,41,55.00%,11,20,50.00%,3,6,100.00%,3,3,8,0,8,5,1,1,1,4,28
18,科比-布莱恩特,08-09,胜,马刺95-102湖人,1,38,42.90%,9,21,50.00%,1,2,100.00%,4,4,4,0,4,6,0,1,2,3,23
19,科比-布莱恩特,08-09,胜,火箭96-102湖人,1,40,60.90%,14,23,66.70%,2,3,70.00%,7,10,5,1,4,6,4,2,4,2,37
20,科比-布莱恩特,08-09,负,开拓者111-94湖人,1,39,37.90%,11,29,22.20%,2,9,100.00%,2,2,3,0,3,3,1,1,1,5,26
21,科比-布莱恩特,08-09,胜,森林狼90-110湖人,1,28,47.10%,8,17,33.30%,2,6,100.00%,5,5,2,0,2,4,1,0,1,1,23
22,科比-布莱恩特,08-09,胜,灰熊89-99湖人,1,30,52.20%,12,23,20.00%,1,5,100.00%,6,6,2,0,2,2,1,0,0,3,31
23,科比-布莱恩特,08-09,负,太阳118-111湖人,1,39,47.40%,18,38,33.30%,3,9,100.00%,10,10,11,4,7,2,1,1,1,5,49
24,科比-布莱恩特,08-09,负,掘金90-79湖人,1,40,32.30%,10,31,0.00%,0,6,75.00%,9,12,8,5,3,2,0,1,2,3,29
25,科比-布莱恩特,08-09,胜,太阳106-132湖人,1,27,76.90%,10,13,50.00%,1,2,50.00%,1,2,4,1,3,8,3,0,1,3,22
26,科比-布莱恩特,08-09,胜,雷霆93-107湖人,1,34,61.90%,13,21,0.00%,0,3,76.90%,10,13,4,0,4,5,1,0,4,0,36
27,科比-布莱恩特,08-09,胜,森林狼108-111湖人,1,37,52.40%,11,21,0.00%,0,2,85.70%,6,7,6,0,6,7,1,0,6,2,28
28,科比-布莱恩特,08-09,胜,黄蜂111-115湖人,1,45,43.30%,13,30,50.00%,1,2,100.00%,12,12,5,1,4,5,1,1,2,2,39
29,科比-布莱恩特,08-09,胜,勇士121-129湖人,1,36,40.90%,9,22,66.70%,2,3,83.30%,10,12,3,1,2,9,3,2,2,2,30
30,科比-布莱恩特,08-09,胜,老鹰83-96湖人,1,29,33.30%,4,12,50.00%,2,4,,0,0,4,2,2,2,0,2,4,0,10
31,科比-布莱恩特,08-09,负,爵士113-109湖人,1,36,42.40%,14,33,14.30%,1,7,100.00%,8,8,4,2,2,4,4,0,4,3,37
32,科比-布莱恩特,08-09,胜,雷霆98-105湖人,1,36,50.00%,13,26,0.00%,0,3,100.00%,8,8,7,3,4,1,0,0,3,1,34
33,科比-布莱恩特,08-09,胜,骑士91-101湖人,1,35,47.10%,8,17,0.00%,0,2,100.00%,3,3,3,0,3,2,1,0,2,2,19
34,科比-布莱恩特,08-09,胜,凯尔特109-110湖人,1,45,34.50%,10,29,50.00%,4,8,50.00%,2,4,10,2,8,5,1,2,3,2,26
35,科比-布莱恩特,08-09,胜,猛龙107-115湖人,1,38,46.40%,13,28,50.00%,4,8,75.00%,6,8,9,1,8,5,2,0,0,0,36
36,科比-布莱恩特,08-09,胜,尼克斯117-126湖人,1,37,61.30%,19,31,50.00%,3,6,100.00%,20,20,0,0,0,3,0,1,2,1,61
37,科比-布莱恩特,08-09,胜,灰熊98-115湖人,1,35,50.00%,10,20,0.00%,0,1,71.40%,5,7,1,0,1,7,3,0,1,1,25
38,科比-布莱恩特,08-09,胜,森林狼119-132湖人,1,35,52.20%,12,23,14.30%,1,7,83.30%,5,6,8,2,6,5,0,0,2,3,30
39,科比-布莱恩特,08-09,负,山猫117-110湖人,1,45,53.60%,15,28,33.30%,1,3,87.50%,7,8,8,2,6,5,1,0,2,6,38
40,科比-布莱恩特,08-09,胜,马刺85-99湖人,1,32,47.10%,8,17,66.70%,2,3,100.00%,4,4,4,0,4,3,1,1,1,2,22
41,科比-布莱恩特,08-09,胜,奇才97-117湖人,1,28,36.40%,4,11,33.30%,1,3,100.00%,2,2,4,0,4,5,0,0,0,2,11
42,科比-布莱恩特,08-09,胜,快船97-108湖人,1,41,33.30%,5,15,28.60%,2,7,100.00%,6,6,10,2,8,12,1,0,4,3,18
43,科比-布莱恩特,08-09,胜,骑士88-105湖人,1,41,40.90%,9,22,20.00%,1,5,33.30%,1,3,6,1,5,12,1,1,5,1,20
44,科比-布莱恩特,08-09,负,魔术109-103湖人,1,41,38.50%,10,26,20.00%,1,5,87.50%,7,8,13,2,11,11,2,0,6,3,28
45,科比-布莱恩特,08-09,负,马刺112-111湖人,1,42,57.90%,11,19,66.70%,2,3,83.30%,5,6,7,1,6,10,0,1,4,1,29
46,科比-布莱恩特,08-09,胜,火箭100-105湖人,1,42,40.60%,13,32,25.00%,1,4,66.70%,6,9,7,1,6,4,0,0,2,1,33
47,科比-布莱恩特,08-09,胜,热火105-108湖人,1,37,35.70%,5,14,50.00%,2,4,100.00%,7,7,2,0,2,7,0,0,4,3,19
48,科比-布莱恩特,08-09,胜,步行者119-121湖人,1,42,50.00%,10,20,25.00%,1,4,88.20%,15,17,7,1,6,13,1,0,5,3,36
49,科比-布莱恩特,08-09,胜,勇士106-114湖人,1,39,45.00%,9,20,40.00%,2,5,100.00%,1,1,5,1,4,5,2,0,3,3,21
50,科比-布莱恩特,08-09,负,黄蜂116-105湖人,1,42,63.60%,14,22,85.70%,6,7,83.30%,5,6,4,0,4,7,0,1,4,1,39
51,科比-布莱恩特,08-09,胜,开拓者86-100湖人,1,33,57.90%,11,19,0.00%,0,2,80.00%,4,5,2,0,2,3,1,0,4,1,26
52,科比-布莱恩特,08-09,胜,爵士100-113湖人,1,38,56.50%,13,23,66.70%,2,3,85.70%,12,14,7,3,4,4,2,1,2,3,40
53,科比-布莱恩特,08-09,胜,勇士113-130湖人,1,32,60.00%,9,15,50.00%,3,6,100.00%,10,10,3,1,2,4,4,0,2,2,31
54,科比-布莱恩特,08-09,胜,凯尔特83-92湖人,1,43,56.50%,13,23,33.30%,1,3,,0,0,9,2,7,5,1,0,4,2,27
55,科比-布莱恩特,08-09,胜,黄蜂87-100湖人,1,37,38.90%,7,18,0.00%,0,1,80.00%,12,15,6,0,6,4,0,0,0,2,26
56,科比-布莱恩特,08-09,胜,灰熊96-105湖人,1,38,60.90%,14,23,50.00%,3,6,62.50%,5,8,4,0,4,3,2,0,5,1,36
57,科比-布莱恩特,08-09,负,魔术106-103湖人,1,43,45.20%,14,31,66.70%,2,3,100.00%,11,11,8,2,6,3,0,0,1,3,41
58,科比-布莱恩特,08-09,负,热火89-87湖人,1,36,50.00%,12,24,33.30%,1,3,75.00%,3,4,3,1,2,3,0,0,5,3,28
59,科比-布莱恩特,08-09,胜,尼克斯114-116湖人,1,41,54.50%,12,22,33.30%,1,3,75.00%,3,4,7,1,6,6,4,0,1,0,28
60,科比-布莱恩特,08-09,胜,森林狼86-98湖人,1,37,37.50%,9,24,33.30%,2,6,100.00%,6,6,3,0,3,5,2,0,2,2,26
61,科比-布莱恩特,08-09,胜,国王103-112湖人,1,39,52.40%,11,21,50.00%,2,4,80.00%,8,10,7,2,5,3,0,1,4,2,32
62,科比-布莱恩特,08-09,胜,太阳110-115湖人,1,34,37.50%,6,16,40.00%,2,5,100.00%,4,4,7,0,7,3,1,0,5,2,18
63,科比-布莱恩特,08-09,负,国王113-101湖人,1,38,36.00%,9,25,37.50%,3,8,100.00%,7,7,4,2,2,3,0,0,2,2,28
64,科比-布莱恩特,08-09,胜,雄鹿92-105湖人,1,31,46.20%,6,13,0.00%,0,1,88.90%,8,9,5,2,3,8,2,0,4,2,20
65,科比-布莱恩特,08-09,胜,奇才104-106湖人,1,35,29.40%,5,17,0.00%,0,1,92.90%,13,14,7,2,5,7,0,0,2,2,23
66,科比-布莱恩特,08-09,胜,76人102-114湖人,1,37,60.00%,12,20,33.30%,1,3,100.00%,7,7,6,0,6,4,2,0,4,4,32
67,科比-布莱恩特,08-09,负,步行者118-117湖人,1,37,47.60%,10,21,0.00%,0,5,80.00%,8,10,7,2,5,2,1,0,1,2,28
68,科比-布莱恩特,08-09,胜,猛龙99-112湖人,1,30,64.30%,9,14,0.00%,0,2,100.00%,5,5,5,1,4,7,1,0,3,2,23
69,科比-布莱恩特,08-09,胜,小牛107-114湖人,1,40,53.80%,14,26,25.00%,1,4,100.00%,6,6,6,2,4,5,1,1,3,2,35
70,科比-布莱恩特,08-09,胜,篮网93-120湖人,1,28,29.40%,5,17,0.00%,0,2,100.00%,2,2,6,0,6,4,1,0,0,2,12
71,科比-布莱恩特,08-09,胜,国王108-118湖人,1,34,50.00%,10,20,0.00%,0,1,100.00%,4,4,4,1,3,6,3,1,3,2,24
72,科比-布莱恩特,08-09,胜,掘金90-104湖人,1,30,66.70%,12,18,33.30%,1,3,80.00%,4,5,4,2,2,2,2,0,1,3,29
73,科比-布莱恩特,08-09,胜,太阳92-105湖人,1,33,34.80%,8,23,20.00%,1,5,77.80%,7,9,5,1,4,3,0,1,2,0,24
74,科比-布莱恩特,08-09,胜,公牛109-116湖人,1,31,50.00%,9,18,50.00%,3,6,,0,0,5,1,4,6,3,2,1,3,21
75,科比-布莱恩特,08-09,负,活塞106-95湖人,1,39,40.00%,12,30,28.60%,2,7,75.00%,3,4,5,0,5,6,4,1,3,5,29
76,科比-布莱恩特,08-09,胜,黄蜂86-93湖人,1,38,33.30%,5,15,100.00%,1,1,100.00%,9,9,4,0,4,6,0,0,2,4,20
77,科比-布莱恩特,08-09,胜,小牛99-106湖人,1,36,50.00%,10,20,0.00%,0,2,87.50%,7,8,4,1,3,1,1,0,1,1,27
78,科比-布莱恩特,08-09,胜,火箭82-111湖人,1,33,58.80%,10,17,50.00%,1,2,50.00%,2,4,3,2,1,3,2,2,4,3,23
79,科比-布莱恩特,08-09,胜,快船88-106湖人,1,36,38.10%,8,21,0.00%,0,2,78.60%,11,14,2,1,1,3,2,2,2,3,27
80,科比-布莱恩特,08-09,胜,掘金97-104湖人,1,33,45.80%,11,24,50.00%,1,2,83.30%,10,12,4,3,1,3,2,0,1,4,33
81,科比-布莱恩特,08-09,胜,快船79-117湖人,1,31,41.70%,5,12,0.00%,0,2,85.70%,6,7,8,2,6,3,2,0,5,2,16
82,科比-布莱恩特,08-09,胜,开拓者76-96湖人,1,33,52.90%,9,17,100.00%,1,1,80.00%,4,5,11,2,9,5,1,0,5,3,23
