id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,勒布朗-詹姆斯,14-15,胜,活塞97-109骑士,1,32,41.20%,7,17,75.00%,3,4,66.70%,4,6,10,3,7,11,2,1,1,0,21
2,勒布朗-詹姆斯,14-15,负,凯尔特99-90骑士,1,26,35.70%,5,14,0.00%,0,5,44.40%,4,9,3,0,3,7,1,0,3,1,14
3,勒布朗-詹姆斯,14-15,胜,雄鹿99-104骑士,1,40,53.30%,8,15,40.00%,2,5,75.00%,3,4,9,2,7,8,1,1,2,2,21
4,勒布朗-詹姆斯,14-15,胜,公牛94-99骑士,1,37,47.10%,8,17,33.30%,1,3,50.00%,3,6,10,2,8,12,3,1,3,4,20
5,勒布朗-詹姆斯,14-15,胜,热火88-114骑士,1,35,56.30%,9,16,50.00%,1,2,80.00%,4,5,8,1,7,7,1,3,3,3,23
6,勒布朗-詹姆斯,14-15,胜,76人86-87骑士,1,38,33.30%,8,24,25.00%,1,4,50.00%,3,6,11,2,9,6,0,1,5,0,20
7,勒布朗-詹姆斯,14-15,负,篮网106-98骑士,1,38,53.30%,8,15,40.00%,2,5,75.00%,6,8,5,0,5,9,5,1,3,4,24
8,勒布朗-詹姆斯,14-15,胜,灰熊89-111骑士,1,31,46.70%,7,15,60.00%,3,5,75.00%,3,4,8,0,8,5,0,0,1,2,20
9,勒布朗-詹姆斯,14-15,胜,雄鹿90-108骑士,1,39,58.80%,10,17,25.00%,1,4,100.00%,7,7,10,2,8,6,5,1,5,1,28
10,勒布朗-詹姆斯,14-15,胜,步行者92-95骑士,1,39,50.00%,13,26,33.30%,2,6,50.00%,1,2,7,0,7,5,0,0,3,0,29
11,勒布朗-詹姆斯,14-15,胜,篮网92-117骑士,1,35,38.50%,5,13,50.00%,2,4,66.70%,4,6,3,1,2,7,1,0,2,1,16
12,勒布朗-詹姆斯,14-15,负,热火106-92骑士,1,35,42.10%,8,19,50.00%,4,8,75.00%,6,8,2,1,1,4,0,0,4,2,26
13,勒布朗-詹姆斯,14-15,胜,魔术108-123骑士,1,35,64.30%,9,14,0.00%,0,3,75.00%,3,4,8,1,7,13,3,1,1,3,21
14,勒布朗-詹姆斯,14-15,胜,马刺125-128骑士,1,44,50.00%,10,20,50.00%,3,6,80.00%,8,10,5,0,5,7,2,1,3,2,31
15,勒布朗-詹姆斯,14-15,胜,小牛94-127骑士,1,29,71.40%,10,14,66.70%,4,6,60.00%,3,5,7,0,7,8,1,1,2,3,27
16,勒布朗-詹姆斯,14-15,胜,太阳79-89骑士,1,36,37.50%,6,16,40.00%,2,5,50.00%,3,6,6,0,6,8,1,0,4,3,17
17,勒布朗-詹姆斯,14-15,负,老鹰106-97骑士,1,40,38.50%,5,13,25.00%,1,4,87.50%,7,8,6,1,5,8,2,1,9,3,18
18,勒布朗-詹姆斯,14-15,胜,猛龙112-120骑士,1,37,56.30%,9,16,50.00%,3,6,61.50%,8,13,6,1,5,14,0,0,3,2,29
19,勒布朗-詹姆斯,14-15,胜,凯尔特79-110骑士,1,26,52.20%,12,23,0.00%,0,1,100.00%,3,3,3,1,2,5,3,1,1,0,27
20,勒布朗-詹姆斯,14-15,负,火箭105-103骑士,1,42,42.90%,15,35,33.30%,4,12,27.30%,3,11,8,2,6,4,3,3,4,4,37
21,勒布朗-詹姆斯,14-15,胜,勇士99-110骑士,1,36,60.00%,15,25,44.40%,4,9,72.70%,8,11,11,1,10,5,3,1,6,5,42
22,勒布朗-詹姆斯,14-15,胜,活塞93-102骑士,1,39,42.90%,6,14,20.00%,1,5,60.00%,6,10,7,0,7,11,3,1,9,3,19
23,勒布朗-詹姆斯,14-15,胜,尼克斯83-101骑士,1,28,41.20%,7,17,16.70%,1,6,60.00%,3,5,7,0,7,7,2,0,4,2,18
24,勒布朗-詹姆斯,14-15,胜,奇才89-127骑士,1,25,57.10%,12,21,60.00%,3,5,33.30%,1,3,5,0,5,6,1,0,2,3,28
25,勒布朗-詹姆斯,14-15,负,公牛113-98骑士,1,34,46.20%,12,26,22.20%,2,9,83.30%,5,6,5,0,5,4,0,0,8,3,31
26,勒布朗-詹姆斯,14-15,胜,热火93-113骑士,1,31,37.50%,6,16,0.00%,0,4,85.70%,6,7,9,0,9,7,1,0,5,2,18
27,勒布朗-詹姆斯,14-15,胜,湖人105-120骑士,1,30,50.00%,8,16,28.60%,2,7,80.00%,4,5,10,2,8,8,1,0,6,2,22
28,勒布朗-詹姆斯,14-15,负,步行者103-99骑士,1,39,47.60%,10,21,0.00%,0,4,62.50%,5,8,6,0,6,5,2,1,7,3,25
29,勒布朗-詹姆斯,14-15,胜,快船94-105骑士,1,28,57.10%,8,14,50.00%,1,2,85.70%,6,7,3,0,3,9,1,0,2,0,23
30,勒布朗-詹姆斯,14-15,胜,76人84-97骑士,1,36,35.30%,6,17,25.00%,1,4,83.30%,5,6,3,0,3,11,2,0,6,2,18
31,勒布朗-詹姆斯,14-15,胜,森林狼90-106骑士,1,40,56.00%,14,25,37.50%,3,8,62.50%,5,8,6,3,3,5,0,1,2,1,36
32,勒布朗-詹姆斯,14-15,胜,国王90-101骑士,1,33,43.80%,7,16,25.00%,1,4,66.70%,4,6,3,0,3,7,4,2,6,1,19
33,勒布朗-詹姆斯,14-15,胜,活塞95-103骑士,1,36,45.80%,11,24,0.00%,0,4,90.90%,10,11,6,0,6,7,1,0,4,3,32
34,勒布朗-詹姆斯,14-15,胜,雷霆98-108骑士,1,39,44.00%,11,25,33.30%,2,6,76.90%,10,13,7,0,7,5,1,2,2,1,34
35,勒布朗-詹姆斯,14-15,胜,黄蜂90-129骑士,1,27,60.00%,9,15,50.00%,2,4,83.30%,5,6,6,1,5,9,4,1,2,1,25
36,勒布朗-詹姆斯,14-15,胜,爵士92-106骑士,1,36,50.00%,8,16,0.00%,0,2,71.40%,10,14,7,2,5,9,4,0,7,0,26
37,勒布朗-詹姆斯,14-15,胜,公牛94-108骑士,1,36,52.20%,12,23,0.00%,0,3,66.70%,2,3,5,1,4,4,0,0,6,4,26
38,勒布朗-詹姆斯,14-15,胜,快船121-126骑士,1,42,47.80%,11,23,37.50%,3,8,58.30%,7,12,11,0,11,7,3,0,9,4,32
39,勒布朗-詹姆斯,14-15,胜,湖人102-109骑士,1,38,52.20%,12,23,44.40%,4,9,61.50%,8,13,4,1,3,5,2,0,1,2,36
40,勒布朗-詹姆斯,14-15,负,太阳107-100骑士,1,37,61.10%,11,18,37.50%,3,8,61.50%,8,13,7,1,6,5,1,0,5,3,33
41,勒布朗-詹姆斯,14-15,负,活塞103-80骑士,1,32,26.30%,5,19,33.30%,2,6,100.00%,5,5,10,1,9,7,1,0,7,3,17
42,勒布朗-詹姆斯,14-15,胜,魔术89-98骑士,1,37,50.00%,10,20,0.00%,0,5,81.80%,9,11,5,0,5,8,2,2,4,1,29
43,勒布朗-詹姆斯,14-15,负,热火101-91骑士,1,40,56.30%,9,16,25.00%,2,8,55.60%,10,18,4,0,4,8,0,0,4,1,30
44,勒布朗-詹姆斯,14-15,胜,森林狼104-125骑士,1,35,50.00%,8,16,57.10%,4,7,80.00%,4,5,4,0,4,3,1,3,2,3,24
45,勒布朗-詹姆斯,14-15,胜,灰熊91-105骑士,1,38,60.00%,9,15,60.00%,3,5,66.70%,4,6,1,0,1,11,0,1,5,1,25
46,勒布朗-詹姆斯,14-15,胜,篮网91-95骑士,1,40,38.90%,7,18,50.00%,2,4,75.00%,6,8,4,1,3,9,2,0,4,4,22
47,勒布朗-詹姆斯,14-15,负,老鹰127-98骑士,1,29,50.00%,8,16,0.00%,0,2,71.40%,5,7,3,0,3,2,2,0,2,0,21
48,勒布朗-詹姆斯,14-15,胜,黄蜂88-97骑士,1,40,57.90%,11,19,66.70%,2,3,75.00%,3,4,7,0,7,14,1,3,5,2,27
49,勒布朗-詹姆斯,14-15,负,鹈鹕119-114骑士,1,38,70.80%,17,24,100.00%,2,2,62.50%,5,8,5,0,5,5,0,1,2,1,41
50,勒布朗-詹姆斯,14-15,胜,猛龙101-105骑士,1,42,57.10%,12,21,40.00%,2,5,100.00%,9,9,2,1,1,4,2,2,2,1,35
51,勒布朗-詹姆斯,14-15,胜,篮网88-110骑士,1,34,47.10%,8,17,33.30%,1,3,50.00%,1,2,4,0,4,7,3,0,3,2,18
52,勒布朗-詹姆斯,14-15,胜,猛龙91-105骑士,1,42,50.00%,9,18,50.00%,2,4,66.70%,4,6,7,0,7,13,3,1,4,2,24
53,勒布朗-詹姆斯,14-15,胜,尼克斯87-90骑士,1,40,41.20%,7,17,16.70%,1,6,57.10%,4,7,5,1,4,12,2,0,4,2,19
54,勒布朗-詹姆斯,14-15,胜,雄鹿108-111骑士,1,41,40.00%,6,15,0.00%,0,4,66.70%,14,21,5,1,4,10,0,0,7,1,26
