id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,德雷蒙德-格林,12-13,负,雷霆116-97勇士,0,15,50.00%,1,2,0.00%,0,1,50.00%,1,2,4,0,4,0,0,0,1,4,3
2,德雷蒙德-格林,12-13,胜,森林狼89-105勇士,0,8,0.00%,0,3,,0,0,,0,0,2,0,2,1,0,0,0,0,0
3,德雷蒙德-格林,12-13,负,爵士97-90勇士,0,3,50.00%,1,2,,0,0,,0,0,3,2,1,0,0,0,0,2,2
4,德雷蒙德-格林,12-13,胜,太阳107-111勇士,0,5,,0,0,,0,0,,0,0,0,0,0,0,0,0,1,0,0
5,德雷蒙德-格林,12-13,胜,黄蜂88-98勇士,0,16,33.30%,1,3,50.00%,1,2,50.00%,1,2,3,0,3,1,1,1,1,1,4
6,德雷蒙德-格林,12-13,胜,开拓者98-125勇士,0,18,0.00%,0,3,,0,0,,0,0,2,0,2,1,1,2,0,2,0
7,德雷蒙德-格林,12-13,负,国王105-98勇士,0,4,100.00%,2,2,,0,0,,0,0,0,0,0,1,0,0,0,0,4
8,德雷蒙德-格林,12-13,胜,湖人103-109勇士,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0
9,德雷蒙德-格林,12-13,胜,奇才92-101勇士,0,6,0.00%,0,1,,0,0,,0,0,2,0,2,0,0,0,0,1,0
10,德雷蒙德-格林,12-13,负,马刺104-93勇士,0,14,66.70%,2,3,0.00%,0,1,,0,0,1,0,1,1,0,2,0,2,4
11,德雷蒙德-格林,12-13,胜,黄蜂72-93勇士,0,13,0.00%,0,1,,0,0,,0,0,2,0,2,2,1,1,0,1,0
12,德雷蒙德-格林,12-13,胜,火箭78-108勇士,0,7,33.30%,1,3,0.00%,0,2,,0,0,2,1,1,0,2,0,0,2,2
13,德雷蒙德-格林,12-13,负,公牛113-95勇士,0,16,0.00%,0,4,0.00%,0,1,,0,0,5,0,5,3,0,0,0,3,0
14,德雷蒙德-格林,12-13,胜,活塞97-105勇士,0,5,,0,0,,0,0,,0,0,1,0,1,0,0,0,1,1,0
15,德雷蒙德-格林,12-13,胜,尼克斯63-92勇士,0,13,0.00%,0,1,,0,0,50.00%,1,2,5,0,5,0,0,1,0,1,1
16,德雷蒙德-格林,12-13,负,雄鹿103-93勇士,0,25,57.10%,4,7,50.00%,1,2,,0,0,5,2,3,0,0,0,2,6,9
17,德雷蒙德-格林,12-13,负,火箭94-88勇士,0,10,25.00%,1,4,0.00%,0,1,,0,0,5,1,4,0,0,0,0,3,2
18,德雷蒙德-格林,12-13,胜,国王83-87勇士,0,6,0.00%,0,2,0.00%,0,1,100.00%,2,2,1,0,1,1,0,0,0,0,2
19,德雷蒙德-格林,12-13,胜,猛龙118-125勇士,0,11,0.00%,0,2,0.00%,0,1,,0,0,1,0,1,0,0,0,0,4,0
20,德雷蒙德-格林,12-13,负,76人104-97勇士,0,8,0.00%,0,2,,0,0,,0,0,0,0,0,0,0,0,0,1,0
21,德雷蒙德-格林,12-13,负,凯尔特94-86勇士,0,8,0.00%,0,1,,0,0,100.00%,2,2,1,0,1,0,0,0,0,1,2
22,德雷蒙德-格林,12-13,负,尼克斯109-105勇士,1,27,50.00%,2,4,0.00%,0,1,,0,0,5,0,5,1,1,1,1,5,4
23,德雷蒙德-格林,12-13,负,步行者108-97勇士,0,11,25.00%,1,4,0.00%,0,1,,0,0,4,3,1,0,0,0,1,1,2
24,德雷蒙德-格林,12-13,胜,森林狼99-100勇士,0,11,0.00%,0,3,0.00%,0,1,,0,0,6,2,4,0,0,0,1,1,0
25,德雷蒙德-格林,12-13,胜,马刺101-107勇士,0,13,20.00%,1,5,100.00%,1,1,,0,0,8,2,6,0,0,1,1,0,3
26,德雷蒙德-格林,12-13,胜,太阳98-108勇士,0,5,0.00%,0,2,,0,0,,0,0,0,0,0,0,1,0,0,0,0
27,德雷蒙德-格林,12-13,负,爵士115-101勇士,0,15,16.70%,1,6,0.00%,0,1,,0,0,2,1,1,1,0,0,0,2,2
28,德雷蒙德-格林,12-13,负,火箭116-107勇士,0,18,75.00%,3,4,50.00%,1,2,50.00%,2,4,4,1,3,2,2,1,1,0,9
29,德雷蒙德-格林,12-13,负,小牛116-91勇士,0,23,37.50%,3,8,,0,0,100.00%,2,2,9,3,6,1,1,0,0,3,8
30,德雷蒙德-格林,12-13,负,灰熊99-93勇士,0,16,50.00%,2,4,,0,0,,0,0,6,1,5,1,0,1,2,3,4
31,德雷蒙德-格林,12-13,负,雷霆119-98勇士,0,17,0.00%,0,2,,0,0,,0,0,6,1,5,1,1,0,0,1,0
32,德雷蒙德-格林,12-13,负,火箭140-109勇士,0,16,42.90%,3,7,0.00%,0,1,66.70%,2,3,2,0,2,0,0,2,0,4,8
33,德雷蒙德-格林,12-13,胜,太阳93-113勇士,0,12,0.00%,0,3,0.00%,0,1,,0,0,2,1,1,1,1,0,1,2,0
34,德雷蒙德-格林,12-13,胜,小牛97-100勇士,0,15,20.00%,1,5,25.00%,1,4,100.00%,2,2,5,1,4,2,0,0,3,4,5
35,德雷蒙德-格林,12-13,胜,骑士95-108勇士,0,25,42.90%,3,7,33.30%,1,3,,0,0,7,1,6,2,1,0,2,5,7
36,德雷蒙德-格林,12-13,胜,猛龙102-114勇士,0,11,,0,0,,0,0,,0,0,2,0,2,1,0,1,2,2,0
