id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,凯文-杜兰特,17-18,负,爵士119-79勇士,1,29,41.70%,5,12,0.00%,0,3,100.00%,3,3,4,0,4,1,0,0,2,2,13
2,凯文-杜兰特,17-18,胜,太阳100-117勇士,1,31,54.50%,6,11,50.00%,2,4,75.00%,3,4,4,0,4,9,1,0,2,1,17
3,凯文-杜兰特,17-18,负,鹈鹕126-120勇士,1,36,61.50%,16,26,50.00%,4,8,71.40%,5,7,10,0,10,5,0,0,4,2,41
4,凯文-杜兰特,17-18,负,步行者126-106勇士,1,33,34.80%,8,23,20.00%,2,10,100.00%,9,9,5,0,5,7,3,1,4,3,27
5,凯文-杜兰特,17-18,胜,雷霆107-111勇士,1,36,36.00%,9,25,22.20%,2,9,100.00%,14,14,10,0,10,4,1,1,3,2,34
6,凯文-杜兰特,17-18,胜,太阳107-117勇士,1,35,63.20%,12,19,50.00%,3,6,100.00%,2,2,11,0,11,8,0,2,1,1,29
7,凯文-杜兰特,17-18,胜,国王96-112勇士,1,31,50.00%,8,16,40.00%,2,5,81.80%,9,11,10,1,9,5,0,1,1,1,27
8,凯文-杜兰特,17-18,负,雄鹿116-107勇士,1,17,40.00%,4,10,33.30%,1,3,100.00%,1,1,3,0,3,6,0,0,4,0,10
9,凯文-杜兰特,17-18,胜,湖人106-117勇士,1,35,52.60%,10,19,14.30%,1,7,100.00%,5,5,5,0,5,6,2,1,5,1,26
10,凯文-杜兰特,17-18,负,森林狼109-103勇士,1,39,34.40%,11,32,41.70%,5,12,100.00%,12,12,12,3,9,4,0,3,2,3,39
11,凯文-杜兰特,17-18,负,开拓者125-108勇士,1,37,57.10%,12,21,50.00%,6,12,100.00%,10,10,6,1,5,6,0,2,5,1,40
12,凯文-杜兰特,17-18,胜,马刺107-110勇士,1,39,53.80%,14,26,57.10%,4,7,71.40%,5,7,11,1,10,4,0,4,3,1,37
13,凯文-杜兰特,17-18,胜,篮网101-114勇士,1,35,43.80%,7,16,100.00%,2,2,75.00%,3,4,6,0,6,3,0,1,3,3,19
14,凯文-杜兰特,17-18,胜,老鹰109-114勇士,1,35,63.20%,12,19,0.00%,0,2,66.70%,4,6,3,0,3,5,1,2,4,2,28
15,凯文-杜兰特,17-18,胜,奇才101-109勇士,1,37,60.00%,12,20,50.00%,3,6,83.30%,5,6,6,0,6,4,0,0,3,3,32
16,凯文-杜兰特,17-18,胜,尼克斯111-125勇士,1,28,60.00%,6,10,66.70%,2,3,100.00%,8,8,9,0,9,4,1,1,2,1,22
17,凯文-杜兰特,17-18,胜,雷霆80-112勇士,1,32,50.00%,10,20,66.70%,4,6,100.00%,4,4,5,0,5,2,1,1,2,0,28
18,凯文-杜兰特,17-18,胜,快船127-134勇士,1,38,46.70%,7,15,50.00%,2,4,80.00%,8,10,3,0,3,8,0,2,2,2,24
19,凯文-杜兰特,17-18,负,开拓者123-117勇士,1,37,63.00%,17,27,42.90%,6,14,100.00%,10,10,7,0,7,6,0,2,4,1,50
20,凯文-杜兰特,17-18,胜,太阳83-129勇士,1,30,88.90%,8,9,100.00%,1,1,0.00%,0,2,7,0,7,6,0,2,4,2,17
21,凯文-杜兰特,17-18,胜,马刺105-122勇士,1,29,33.30%,3,9,0.00%,0,1,100.00%,4,4,6,1,5,6,0,2,1,1,10
22,凯文-杜兰特,17-18,胜,独行侠103-121勇士,1,30,61.50%,8,13,66.70%,4,6,100.00%,4,4,9,0,9,4,1,2,1,1,24
23,凯文-杜兰特,17-18,负,雷霆125-105勇士,1,30,57.10%,8,14,37.50%,3,8,93.30%,14,15,6,1,5,1,1,1,5,1,33
24,凯文-杜兰特,17-18,负,掘金115-108勇士,1,42,75.00%,12,16,0.00%,0,2,77.80%,7,9,6,0,6,7,0,2,1,1,31
25,凯文-杜兰特,17-18,胜,国王104-119勇士,1,37,70.60%,12,17,85.70%,6,7,100.00%,3,3,4,0,4,6,0,0,5,2,33
26,凯文-杜兰特,17-18,负,爵士129-99勇士,1,30,38.50%,5,13,0.00%,0,5,87.50%,7,8,2,0,2,3,1,0,0,0,17
27,凯文-杜兰特,17-18,胜,凯尔特105-109勇士,1,36,38.90%,7,18,20.00%,1,5,71.40%,5,7,9,1,8,2,1,1,2,3,20
28,凯文-杜兰特,17-18,胜,森林狼113-126勇士,1,37,52.60%,10,19,66.70%,6,9,100.00%,2,2,10,0,10,11,2,3,4,2,28
29,凯文-杜兰特,17-18,胜,尼克斯112-123勇士,1,32,40.00%,4,10,40.00%,2,5,100.00%,4,4,4,1,3,14,2,2,5,3,14
