id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,蒂姆-邓肯,11-12,胜,开拓者89-124马刺,1,26,61.50%,8,13,,0,0,50.00%,2,4,8,0,8,2,1,4,1,1,18
2,蒂姆-邓肯,11-12,胜,湖人97-121马刺,1,26,66.70%,10,15,,0,0,100.00%,1,1,8,2,6,3,3,2,2,2,21
3,蒂姆-邓肯,11-12,胜,湖人91-112马刺,1,35,64.30%,9,14,,0,0,100.00%,1,1,8,1,7,3,2,0,0,1,19
4,蒂姆-邓肯,11-12,胜,勇士99-120马刺,1,11,62.50%,5,8,,0,0,75.00%,3,4,2,2,0,0,1,1,0,0,13
5,蒂姆-邓肯,11-12,胜,太阳91-105马刺,1,24,64.30%,9,14,,0,0,100.00%,1,1,11,1,10,1,0,0,2,1,19
6,蒂姆-邓肯,11-12,胜,灰熊97-107马刺,1,35,66.70%,10,15,,0,0,72.70%,8,11,12,4,8,0,0,2,1,2,28
7,蒂姆-邓肯,11-12,负,湖人98-84马刺,1,24,50.00%,7,14,,0,0,0.00%,0,2,2,0,2,0,0,3,2,1,14
8,蒂姆-邓肯,11-12,胜,爵士104-114马刺,1,31,50.00%,5,10,,0,0,60.00%,3,5,16,3,13,3,0,3,4,3,13
9,蒂姆-邓肯,11-12,胜,黄蜂103-128马刺,1,20,88.90%,8,9,,0,0,75.00%,3,4,6,2,4,2,2,2,4,2,19
10,蒂姆-邓肯,11-12,胜,凯尔特86-87马刺,1,34,33.30%,4,12,,0,0,50.00%,2,4,16,4,12,1,1,3,2,1,10
11,蒂姆-邓肯,11-12,胜,骑士90-125马刺,1,23,33.30%,2,6,,0,0,75.00%,3,4,8,1,7,1,1,2,3,1,7
12,蒂姆-邓肯,11-12,胜,步行者103-112马刺,1,32,43.80%,7,16,,0,0,100.00%,9,9,11,2,9,2,0,2,1,2,23
13,蒂姆-邓肯,11-12,胜,国王112-117马刺,1,30,50.00%,9,18,,0,0,,0,0,8,3,5,2,0,0,3,4,18
14,蒂姆-邓肯,11-12,胜,太阳100-107马刺,1,32,68.80%,11,16,,0,0,100.00%,4,4,11,3,8,2,1,0,1,1,26
15,蒂姆-邓肯,11-12,胜,黄蜂86-89马刺,1,31,36.40%,4,11,,0,0,100.00%,5,5,7,3,4,1,0,2,1,2,13
16,蒂姆-邓肯,11-12,胜,小牛87-104马刺,1,33,33.30%,6,18,,0,0,75.00%,3,4,12,4,8,3,0,0,3,1,15
17,蒂姆-邓肯,11-12,胜,森林狼100-116马刺,1,24,47.40%,9,19,,0,0,50.00%,3,6,15,6,9,4,1,1,1,3,21
18,蒂姆-邓肯,11-12,负,小牛106-99马刺,1,29,58.30%,7,12,,0,0,60.00%,3,5,4,0,4,1,0,3,1,3,17
19,蒂姆-邓肯,11-12,胜,雷霆105-114马刺,1,33,38.50%,5,13,,0,0,54.50%,6,11,19,4,15,1,0,5,2,0,16
20,蒂姆-邓肯,11-12,胜,魔术111-122马刺,1,31,58.30%,7,12,,0,0,70.00%,7,10,13,4,9,2,0,0,0,1,21
21,蒂姆-邓肯,11-12,胜,奇才97-112马刺,1,28,53.80%,7,13,,0,0,,0,0,9,1,8,3,0,1,0,1,14
22,蒂姆-邓肯,11-12,负,快船120-108马刺,1,29,53.80%,7,13,,0,0,27.30%,3,11,4,2,2,1,0,0,0,1,17
23,蒂姆-邓肯,11-12,胜,尼克斯105-118马刺,1,30,54.50%,6,11,,0,0,71.40%,5,7,8,1,7,3,1,1,2,1,17
24,蒂姆-邓肯,11-12,负,掘金99-94马刺,1,24,53.80%,7,13,,0,0,0.00%,0,2,9,1,8,0,0,2,2,2,14
25,蒂姆-邓肯,11-12,胜,山猫72-102马刺,1,23,35.30%,6,17,,0,0,66.70%,2,3,8,1,7,3,0,2,1,1,14
26,蒂姆-邓肯,11-12,负,公牛96-89马刺,1,33,38.10%,8,21,0.00%,0,2,100.00%,2,2,10,0,10,0,2,2,1,0,18
27,蒂姆-邓肯,11-12,胜,掘金99-114马刺,1,29,46.20%,6,13,,0,0,66.70%,6,9,9,2,7,3,0,3,2,3,18
28,蒂姆-邓肯,11-12,胜,爵士102-106马刺,1,38,50.00%,7,14,,0,0,100.00%,6,6,7,0,7,3,1,1,1,3,20
29,蒂姆-邓肯,11-12,胜,快船100-103马刺,1,41,35.70%,5,14,,0,0,25.00%,1,4,17,6,11,3,0,2,0,2,11
30,蒂姆-邓肯,11-12,胜,猛龙106-113马刺,1,19,37.50%,3,8,,0,0,100.00%,2,2,3,1,2,2,0,0,1,0,8
31,蒂姆-邓肯,11-12,胜,活塞95-99马刺,1,33,41.20%,7,17,,0,0,100.00%,4,4,13,5,8,3,2,3,3,3,18
32,蒂姆-邓肯,11-12,胜,篮网89-103马刺,1,24,54.50%,6,11,,0,0,50.00%,1,2,10,1,9,5,1,2,2,2,13
33,蒂姆-邓肯,11-12,胜,76人90-100马刺,1,30,37.50%,6,16,0.00%,0,1,66.70%,4,6,11,3,8,1,1,2,0,3,16
34,蒂姆-邓肯,11-12,胜,灰熊84-89马刺,1,32,64.30%,9,14,,0,0,100.00%,1,1,17,3,14,3,2,5,3,3,19
35,蒂姆-邓肯,11-12,胜,雷霆96-107马刺,1,30,31.30%,5,16,,0,0,100.00%,3,3,15,3,12,3,1,2,2,2,13
36,蒂姆-邓肯,11-12,胜,黄蜂81-93马刺,1,22,75.00%,6,8,,0,0,100.00%,7,7,9,4,5,1,2,1,1,2,19
37,蒂姆-邓肯,11-12,胜,火箭91-99马刺,1,31,75.00%,9,12,,0,0,70.00%,7,10,7,1,6,0,1,1,3,0,25
38,蒂姆-邓肯,11-12,胜,灰熊73-83马刺,1,32,41.70%,5,12,,0,0,100.00%,4,4,6,0,6,4,0,2,3,4,14
39,蒂姆-邓肯,11-12,负,小牛101-100马刺,1,23,50.00%,5,10,,0,0,50.00%,2,4,6,2,4,2,0,0,1,1,12
40,蒂姆-邓肯,11-12,负,森林狼87-79马刺,1,33,16.70%,2,12,,0,0,83.30%,5,6,10,1,9,4,0,4,2,1,9
41,蒂姆-邓肯,11-12,胜,老鹰83-105马刺,1,22,42.90%,3,7,,0,0,0.00%,0,1,11,2,9,2,0,0,1,0,6
42,蒂姆-邓肯,11-12,胜,黄蜂102-104马刺,1,34,57.90%,11,19,,0,0,75.00%,6,8,7,1,6,2,1,0,1,2,28
43,蒂姆-邓肯,11-12,负,国王88-86马刺,1,25,50.00%,4,8,,0,0,100.00%,2,2,10,3,7,3,0,1,1,1,10
44,蒂姆-邓肯,11-12,胜,魔术83-85马刺,1,36,46.20%,6,13,,0,0,62.50%,5,8,10,1,9,2,0,1,2,4,17
45,蒂姆-邓肯,11-12,负,热火120-98马刺,1,27,40.00%,4,10,,0,0,,0,0,7,2,5,3,1,0,2,2,8
46,蒂姆-邓肯,11-12,胜,太阳91-102马刺,1,31,71.40%,10,14,0.00%,0,1,66.70%,4,6,11,0,11,4,1,2,2,3,24
47,蒂姆-邓肯,11-12,胜,开拓者83-99马刺,1,21,42.90%,3,7,,0,0,50.00%,1,2,9,2,7,1,1,1,5,3,7
48,蒂姆-邓肯,11-12,胜,火箭95-101马刺,1,38,41.20%,7,17,,0,0,50.00%,3,6,11,5,6,5,3,2,4,0,17
49,蒂姆-邓肯,11-12,负,雄鹿106-103马刺,1,36,75.00%,9,12,,0,0,66.70%,2,3,8,0,8,7,1,3,3,3,20
50,蒂姆-邓肯,11-12,负,雷霆108-96马刺,1,23,38.50%,5,13,,0,0,50.00%,1,2,7,2,5,2,0,0,2,2,11
51,蒂姆-邓肯,11-12,胜,掘金117-121马刺,1,20,50.00%,4,8,,0,0,100.00%,2,2,2,0,2,5,0,0,2,0,10
52,蒂姆-邓肯,11-12,胜,小牛71-93马刺,1,25,30.80%,4,13,,0,0,33.30%,2,6,5,1,4,1,0,0,0,2,10
53,蒂姆-邓肯,11-12,胜,勇士95-101马刺,1,31,66.70%,6,9,,0,0,75.00%,3,4,11,1,10,1,3,3,1,1,15
54,蒂姆-邓肯,11-12,负,森林狼106-96马刺,1,28,58.30%,7,12,,0,0,100.00%,2,2,2,0,2,5,0,1,1,1,16
55,蒂姆-邓肯,11-12,胜,爵士89-104马刺,1,27,30.80%,4,13,,0,0,80.00%,4,5,9,0,9,2,0,1,1,1,12
56,蒂姆-邓肯,11-12,负,火箭105-85马刺,1,16,12.50%,1,8,,0,0,100.00%,2,2,1,1,0,1,0,1,0,0,4
57,蒂姆-邓肯,11-12,胜,快船90-115马刺,1,26,38.50%,5,13,,0,0,,0,0,8,0,8,2,0,0,1,2,10
58,蒂姆-邓肯,11-12,胜,灰熊82-95马刺,1,21,57.10%,4,7,,0,0,100.00%,2,2,6,2,4,3,0,1,4,4,10
