id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,保罗-皮尔斯,08-09,胜,76人98-100凯尔特,1,31,75.00%,12,16,77.80%,7,9,,0,0,0,0,0,3,2,1,3,3,31
2,保罗-皮尔斯,08-09,负,骑士107-76凯尔特,1,29,23.50%,4,17,16.70%,1,6,71.40%,5,7,2,0,2,3,1,0,0,3,14
3,保罗-皮尔斯,08-09,胜,热火98-105凯尔特,1,37,62.50%,10,16,80.00%,4,5,100.00%,4,4,8,1,7,0,0,0,1,1,28
4,保罗-皮尔斯,08-09,胜,篮网104-106凯尔特,1,30,40.00%,4,10,0.00%,0,3,66.70%,2,3,1,0,1,4,2,1,4,3,10
5,保罗-皮尔斯,08-09,胜,老鹰92-104凯尔特,1,31,50.00%,7,14,40.00%,2,5,100.00%,5,5,6,0,6,5,1,0,0,2,21
6,保罗-皮尔斯,08-09,胜,山猫109-111凯尔特,1,47,50.00%,10,20,16.70%,1,6,91.70%,11,12,6,1,5,4,2,2,3,3,32
7,保罗-皮尔斯,08-09,胜,雷霆84-103凯尔特,1,38,44.40%,8,18,20.00%,1,5,83.30%,10,12,3,1,2,3,1,0,3,3,27
8,保罗-皮尔斯,08-09,胜,老鹰93-99凯尔特,1,37,40.00%,6,15,25.00%,1,4,80.00%,8,10,4,1,3,5,1,1,2,3,21
9,保罗-皮尔斯,08-09,负,魔术84-82凯尔特,1,44,43.50%,10,23,25.00%,1,4,83.30%,5,6,7,1,6,2,1,1,4,2,26
10,保罗-皮尔斯,08-09,胜,快船77-90凯尔特,1,31,42.90%,3,7,50.00%,1,2,50.00%,2,4,4,0,4,3,1,0,4,0,9
11,保罗-皮尔斯,08-09,胜,灰熊87-105凯尔特,1,30,33.30%,2,6,0.00%,0,2,50.00%,2,4,6,0,6,3,1,0,3,1,6
12,保罗-皮尔斯,08-09,胜,马刺77-80凯尔特,1,39,18.80%,3,16,100.00%,1,1,100.00%,2,2,12,1,11,2,0,0,1,4,9
13,保罗-皮尔斯,08-09,胜,热火108-112凯尔特,1,47,60.90%,14,23,60.00%,3,5,62.50%,5,8,11,0,11,5,0,0,2,2,36
14,保罗-皮尔斯,08-09,负,公牛127-121凯尔特,1,39,54.20%,13,24,75.00%,3,4,100.00%,8,8,7,1,6,1,1,0,3,5,37
15,保罗-皮尔斯,08-09,负,雄鹿86-77凯尔特,1,39,26.70%,4,15,0.00%,0,1,58.30%,7,12,11,1,10,0,1,0,7,2,15
16,保罗-皮尔斯,08-09,胜,灰熊92-102凯尔特,1,32,50.00%,6,12,20.00%,1,5,100.00%,4,4,3,0,3,5,2,0,2,2,17
17,保罗-皮尔斯,08-09,负,热火107-99凯尔特,1,41,50.00%,5,10,100.00%,1,1,71.40%,5,7,5,1,4,3,1,0,4,3,16
18,保罗-皮尔斯,08-09,负,魔术86-79凯尔特,1,45,33.30%,5,15,0.00%,0,3,60.00%,6,10,8,0,8,3,0,0,6,3,16
19,保罗-皮尔斯,08-09,胜,骑士94-105凯尔特,1,45,50.00%,11,22,50.00%,3,6,80.00%,4,5,4,0,4,8,0,0,2,2,29
20,保罗-皮尔斯,08-09,胜,篮网111-115凯尔特,1,37,85.70%,12,14,100.00%,2,2,71.40%,5,7,1,0,1,5,1,0,3,4,31
21,保罗-皮尔斯,08-09,负,活塞105-95凯尔特,1,48,55.00%,11,20,0.00%,0,3,66.70%,4,6,6,0,6,3,1,1,3,2,26
22,保罗-皮尔斯,08-09,胜,步行者99-104凯尔特,1,39,46.20%,6,13,50.00%,2,4,100.00%,2,2,2,0,2,2,0,1,1,2,16
23,保罗-皮尔斯,08-09,负,快船93-91凯尔特,1,39,36.80%,7,19,20.00%,1,5,83.30%,5,6,3,0,3,4,0,1,3,1,20
24,保罗-皮尔斯,08-09,胜,掘金76-114凯尔特,1,33,44.40%,8,18,57.10%,4,7,100.00%,2,2,6,3,3,4,0,1,1,2,22
25,保罗-皮尔斯,08-09,胜,太阳108-128凯尔特,1,44,47.10%,8,17,0.00%,0,1,100.00%,10,10,6,1,5,3,0,0,5,3,26
26,保罗-皮尔斯,08-09,负,爵士90-85凯尔特,1,45,36.80%,7,19,50.00%,1,2,55.60%,5,9,9,0,9,2,3,0,5,2,20
27,保罗-皮尔斯,08-09,胜,小牛92-99凯尔特,1,44,45.00%,9,20,0.00%,0,2,92.90%,13,14,5,0,5,3,0,0,2,4,31
