id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,托尼-帕克,15-16,胜,雷霆98-102马刺,1,37,57.10%,8,14,,0,0,80.00%,4,5,1,0,1,3,3,0,1,2,20
2,托尼-帕克,15-16,负,勇士92-86马刺,1,29,28.60%,2,7,,0,0,,0,0,2,0,2,4,1,0,1,4,4
3,托尼-帕克,15-16,负,勇士112-101马刺,1,27,40.00%,4,10,,0,0,50.00%,2,4,2,0,2,3,0,0,2,1,10
4,托尼-帕克,15-16,胜,爵士86-88马刺,1,27,30.80%,4,13,100.00%,1,1,100.00%,2,2,3,0,3,4,1,0,1,0,11
5,托尼-帕克,15-16,胜,猛龙95-102马刺,1,28,33.30%,2,6,0.00%,0,1,66.70%,4,6,0,0,0,4,0,0,4,0,8
6,托尼-帕克,15-16,胜,鹈鹕92-100马刺,1,27,33.30%,2,6,,0,0,0.00%,0,2,2,0,2,6,0,0,3,1,4
7,托尼-帕克,15-16,胜,灰熊104-110马刺,1,33,45.50%,5,11,0.00%,0,1,100.00%,4,4,3,0,3,5,1,1,5,1,14
8,托尼-帕克,15-16,胜,热火88-112马刺,1,24,40.00%,2,5,,0,0,50.00%,1,2,3,0,3,5,0,0,0,1,5
9,托尼-帕克,15-16,负,黄蜂91-88马刺,1,36,53.30%,8,15,50.00%,1,2,100.00%,2,2,5,2,3,7,1,2,3,3,19
10,托尼-帕克,15-16,胜,勇士79-87马刺,1,29,25.00%,2,8,50.00%,2,4,,0,0,3,0,3,6,0,0,2,4,6
11,托尼-帕克,15-16,胜,开拓者110-118马刺,1,27,53.80%,7,13,,0,0,100.00%,4,4,1,0,1,16,2,0,2,1,18
12,托尼-帕克,15-16,胜,快船87-108马刺,1,24,20.00%,1,5,0.00%,0,1,,0,0,2,0,2,5,0,0,2,3,2
13,托尼-帕克,15-16,胜,雷霆85-93马刺,1,28,0.00%,0,4,0.00%,0,1,66.70%,4,6,2,1,1,4,0,0,2,0,4
14,托尼-帕克,15-16,胜,公牛101-109马刺,1,32,62.50%,10,16,0.00%,0,1,0.00%,0,1,4,0,4,12,1,0,2,1,20
15,托尼-帕克,15-16,负,步行者99-91马刺,1,25,25.00%,2,8,,0,0,100.00%,2,2,1,0,1,5,0,0,2,0,6
16,托尼-帕克,15-16,胜,国王94-104马刺,1,32,16.70%,1,6,0.00%,0,1,,0,0,2,0,2,7,0,1,2,0,2
17,托尼-帕克,15-16,胜,鹈鹕86-94马刺,1,24,33.30%,1,3,0.00%,0,1,,0,0,3,0,3,5,1,0,1,2,2
18,托尼-帕克,15-16,胜,活塞81-97马刺,1,27,57.10%,4,7,0.00%,0,2,100.00%,2,2,3,0,3,4,0,0,3,2,10
19,托尼-帕克,15-16,胜,火箭94-104马刺,1,33,50.00%,5,10,100.00%,2,2,75.00%,3,4,1,0,1,4,0,0,2,3,15
20,托尼-帕克,15-16,胜,爵士78-96马刺,1,31,41.70%,5,12,100.00%,2,2,100.00%,4,4,3,1,2,6,0,0,1,1,16
21,托尼-帕克,15-16,胜,国王92-108马刺,1,31,64.70%,11,17,33.30%,1,3,,0,0,3,0,3,6,0,0,4,0,23
22,托尼-帕克,15-16,胜,太阳111-118马刺,1,27,44.40%,8,18,50.00%,1,2,62.50%,5,8,2,0,2,4,0,0,0,4,22
