id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,勒布朗-詹姆斯,11-12,胜,火箭88-97热火,1,36,52.40%,11,21,33.30%,1,3,90.00%,9,10,8,1,7,5,1,2,5,1,32
2,勒布朗-詹姆斯,11-12,胜,公牛72-83热火,1,35,44.40%,8,18,50.00%,1,2,83.30%,10,12,11,0,11,6,0,1,1,3,27
3,勒布朗-詹姆斯,11-12,胜,猛龙72-96热火,1,30,80.00%,12,15,100.00%,1,1,75.00%,3,4,5,0,5,4,2,0,5,0,28
4,勒布朗-詹姆斯,11-12,胜,篮网98-101热火,1,35,57.90%,11,19,50.00%,1,2,93.30%,14,15,6,1,5,7,2,1,4,2,37
5,勒布朗-詹姆斯,11-12,胜,尼克斯85-93热火,1,40,45.80%,11,24,16.70%,1,6,66.70%,6,9,10,2,8,3,2,0,6,4,29
6,勒布朗-詹姆斯,11-12,胜,山猫82-105热火,1,29,43.80%,7,16,0.00%,0,1,71.40%,5,7,9,1,8,5,2,1,2,1,19
7,勒布朗-詹姆斯,11-12,负,公牛96-86热火,1,47,45.80%,11,24,50.00%,3,6,71.40%,5,7,6,1,5,5,1,1,4,1,30
8,勒布朗-詹姆斯,11-12,负,凯尔特115-107热火,1,41,47.80%,11,23,33.30%,1,3,92.90%,13,14,7,5,2,7,1,1,2,3,36
9,勒布朗-詹姆斯,11-12,胜,活塞75-98热火,1,32,54.50%,12,22,33.30%,1,3,20.00%,1,5,4,3,1,2,0,1,1,1,26
10,勒布朗-詹姆斯,11-12,负,灰熊97-82热火,1,38,42.10%,8,19,33.30%,2,6,75.00%,3,4,6,2,4,6,2,0,3,0,21
11,勒布朗-詹姆斯,11-12,胜,雷霆93-98热火,1,42,50.00%,10,20,42.90%,3,7,84.60%,11,13,7,1,6,10,4,1,2,2,34
12,勒布朗-詹姆斯,11-12,胜,76人93-99热火,1,38,60.00%,15,25,50.00%,1,2,76.90%,10,13,6,3,3,4,3,1,4,0,41
13,勒布朗-詹姆斯,11-12,负,凯尔特91-72热火,1,35,55.00%,11,20,,0,0,50.00%,1,2,4,2,2,0,0,1,2,1,23
