id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,克里斯-保罗,14-15,胜,太阳101-112快船,1,29,47.10%,8,17,54.50%,6,11,,0,0,1,0,1,6,2,1,1,3,22
2,克里斯-保罗,14-15,胜,掘金103-110快船,1,37,54.50%,6,11,50.00%,1,2,100.00%,4,4,7,1,6,9,2,0,1,2,17
3,克里斯-保罗,14-15,胜,灰熊86-94快船,1,35,46.20%,6,13,25.00%,1,4,100.00%,2,2,5,0,5,14,1,1,2,2,15
4,克里斯-保罗,14-15,胜,湖人100-105快船,1,35,45.50%,5,11,0.00%,0,2,100.00%,9,9,5,0,5,10,2,0,0,2,19
5,克里斯-保罗,14-15,胜,湖人78-106快船,1,30,42.90%,3,7,33.30%,1,3,,0,0,4,0,4,15,2,0,1,1,7
6,克里斯-保罗,14-15,胜,掘金92-107快船,1,32,60.00%,6,10,100.00%,4,4,87.50%,7,8,5,1,4,9,2,0,1,4,23
7,克里斯-保罗,14-15,胜,开拓者122-126快船,1,39,61.90%,13,21,55.60%,5,9,100.00%,10,10,5,1,4,17,4,0,1,2,41
8,克里斯-保罗,14-15,负,勇士110-106快船,1,39,41.20%,7,17,16.70%,1,6,100.00%,12,12,2,1,1,9,1,0,2,4,27
9,克里斯-保罗,14-15,胜,凯尔特106-119快船,1,35,55.60%,5,9,75.00%,3,4,100.00%,8,8,3,1,2,10,2,1,4,1,21
10,克里斯-保罗,14-15,胜,76人98-119快船,1,30,60.00%,9,15,60.00%,3,5,100.00%,4,4,3,0,3,7,1,0,3,3,25
11,克里斯-保罗,14-15,胜,尼克斯80-111快船,1,28,62.50%,5,8,50.00%,1,2,,0,0,3,2,1,16,4,0,5,1,11
12,克里斯-保罗,14-15,胜,鹈鹕100-107快船,1,38,42.10%,8,19,0.00%,0,4,87.50%,7,8,7,1,6,11,4,0,2,1,23
13,克里斯-保罗,14-15,胜,奇才99-113快船,1,37,57.10%,12,21,33.30%,1,3,83.30%,5,6,6,0,6,15,1,0,1,3,30
14,克里斯-保罗,14-15,胜,国王105-116快船,1,39,65.00%,13,20,40.00%,4,10,,0,0,3,0,3,11,1,0,2,4,30
15,克里斯-保罗,14-15,胜,黄蜂92-99快船,1,35,37.50%,6,16,57.10%,4,7,83.30%,5,6,3,0,3,8,2,0,2,2,21
16,克里斯-保罗,14-15,负,火箭100-98快船,1,37,33.30%,7,21,33.30%,1,3,100.00%,8,8,3,0,3,5,2,0,3,4,23
17,克里斯-保罗,14-15,负,小牛129-99快船,1,33,62.50%,5,8,50.00%,1,2,,0,0,1,0,1,7,5,0,4,2,11
18,克里斯-保罗,14-15,胜,雷霆108-120快船,1,37,57.90%,11,19,62.50%,5,8,85.70%,6,7,4,0,4,9,2,0,5,3,33
19,克里斯-保罗,14-15,胜,森林狼76-89快船,1,30,16.70%,1,6,0.00%,0,1,,0,0,4,0,4,15,1,0,4,3,2
20,克里斯-保罗,14-15,负,勇士106-98快船,1,31,41.20%,7,17,0.00%,0,4,,0,0,5,3,2,11,2,0,5,4,14
21,克里斯-保罗,14-15,负,开拓者98-93快船,1,42,48.30%,14,29,33.30%,2,6,100.00%,6,6,6,0,6,12,1,0,5,5,36
22,克里斯-保罗,14-15,胜,森林狼105-110快船,1,37,60.00%,12,20,50.00%,2,4,,0,0,4,0,4,14,3,0,1,1,26
23,克里斯-保罗,14-15,胜,公牛86-96快船,1,38,63.20%,12,19,0.00%,0,4,66.70%,4,6,5,1,4,12,0,1,1,2,28
24,克里斯-保罗,14-15,胜,灰熊79-97快船,1,40,50.00%,7,14,25.00%,1,4,100.00%,4,4,4,1,3,13,2,0,1,4,19
25,克里斯-保罗,14-15,负,火箭110-105快船,1,39,44.40%,8,18,50.00%,2,4,100.00%,4,4,3,1,2,14,0,0,2,4,22
26,克里斯-保罗,14-15,负,灰熊90-87快船,1,39,59.10%,13,22,66.70%,2,3,100.00%,2,2,4,0,4,10,2,2,4,0,30
27,克里斯-保罗,14-15,胜,国王99-126快船,1,27,50.00%,5,10,0.00%,0,1,,0,0,3,0,3,9,0,0,3,3,10
28,克里斯-保罗,14-15,胜,马刺115-119快船,1,40,56.30%,9,16,50.00%,2,4,66.70%,2,3,5,0,5,16,1,0,4,5,22
29,克里斯-保罗,14-15,胜,火箭95-110快船,1,37,28.60%,4,14,20.00%,1,5,75.00%,3,4,6,0,6,12,2,0,5,4,12
30,克里斯-保罗,14-15,胜,小牛98-115快船,1,40,46.70%,7,15,33.30%,1,3,100.00%,10,10,6,0,6,13,2,0,3,3,25
31,克里斯-保罗,14-15,负,雷霆131-108快船,1,36,53.80%,7,13,0.00%,0,4,100.00%,4,4,6,2,4,13,3,0,1,3,18
32,克里斯-保罗,14-15,负,猛龙123-107快船,1,40,50.00%,8,16,40.00%,2,5,100.00%,4,4,6,0,6,9,2,0,3,2,22
33,克里斯-保罗,14-15,负,骑士105-94快船,1,27,28.60%,4,14,25.00%,1,4,50.00%,1,2,2,0,2,9,1,0,0,3,10
34,克里斯-保罗,14-15,负,篮网102-100快船,1,38,44.40%,8,18,40.00%,2,5,50.00%,2,4,8,0,8,8,3,0,3,4,20
35,克里斯-保罗,14-15,胜,马刺85-105快船,1,31,56.30%,9,16,66.70%,2,3,,0,0,3,1,2,6,1,0,5,3,20
36,克里斯-保罗,14-15,负,鹈鹕108-103快船,1,38,50.00%,10,20,33.30%,3,9,50.00%,1,2,8,0,8,7,3,0,1,2,24
37,克里斯-保罗,14-15,胜,爵士89-94快船,1,35,50.00%,8,16,16.70%,1,6,80.00%,4,5,5,1,4,6,1,0,2,2,21
38,克里斯-保罗,14-15,胜,掘金98-102快船,1,35,63.60%,7,11,33.30%,1,3,,0,0,5,0,5,8,1,0,3,1,15
39,克里斯-保罗,14-15,胜,太阳100-120快船,1,36,63.60%,7,11,60.00%,3,5,85.70%,6,7,8,0,8,12,2,0,4,2,23
40,克里斯-保罗,14-15,胜,篮网84-123快船,1,24,40.00%,2,5,33.30%,1,3,100.00%,1,1,5,1,4,17,3,0,2,0,6
41,克里斯-保罗,14-15,胜,凯尔特93-102快船,1,34,33.30%,3,9,100.00%,2,2,50.00%,1,2,6,0,6,6,1,0,3,1,9
42,克里斯-保罗,14-15,胜,国王108-117快船,1,33,30.80%,4,13,0.00%,0,2,100.00%,4,4,4,2,2,9,1,0,1,1,12
43,克里斯-保罗,14-15,负,骑士126-121快船,1,41,26.70%,4,15,14.30%,1,7,85.70%,6,7,8,4,4,14,3,0,5,3,15
44,克里斯-保罗,14-15,胜,开拓者94-100快船,1,41,35.30%,6,17,33.30%,1,3,100.00%,10,10,6,0,6,10,2,0,3,4,23
45,克里斯-保罗,14-15,负,热火104-90快船,1,36,52.90%,9,17,37.50%,3,8,100.00%,2,2,3,0,3,9,0,0,2,4,23
46,克里斯-保罗,14-15,胜,小牛100-120快船,1,30,45.50%,5,11,50.00%,2,4,100.00%,5,5,2,0,2,13,1,0,0,0,17
47,克里斯-保罗,14-15,胜,湖人89-114快船,1,31,60.00%,9,15,66.70%,4,6,100.00%,2,2,2,0,2,11,3,0,1,2,24
48,克里斯-保罗,14-15,负,老鹰107-98快船,1,33,44.40%,4,9,0.00%,0,2,100.00%,2,2,6,0,6,10,0,0,3,6,10
49,克里斯-保罗,14-15,胜,76人91-127快船,1,30,63.60%,7,11,60.00%,3,5,100.00%,7,7,8,2,6,12,2,0,1,4,24
50,克里斯-保罗,14-15,胜,尼克斯78-99快船,1,28,18.20%,2,11,25.00%,1,4,,0,0,3,1,2,8,0,0,3,1,5
51,克里斯-保罗,14-15,胜,爵士97-101快船,1,36,50.00%,7,14,60.00%,3,5,75.00%,3,4,5,1,4,8,4,0,2,2,20
52,克里斯-保罗,14-15,负,猛龙110-98快船,1,34,25.00%,3,12,33.30%,1,3,75.00%,3,4,3,0,3,8,1,0,1,3,10
53,克里斯-保罗,14-15,胜,勇士86-100快船,1,38,38.90%,7,18,25.00%,1,4,87.50%,7,8,7,3,4,4,3,0,1,2,22
54,克里斯-保罗,14-15,负,老鹰107-104快船,1,39,38.90%,7,18,42.90%,3,7,100.00%,2,2,6,2,4,7,5,0,3,2,19
55,克里斯-保罗,14-15,负,马刺125-118快船,1,34,47.10%,8,17,50.00%,3,6,85.70%,6,7,4,1,3,9,2,2,3,1,25
56,克里斯-保罗,14-15,胜,雄鹿102-106快船,1,36,37.50%,6,16,66.70%,4,6,91.70%,11,12,3,1,2,9,2,1,2,3,27
57,克里斯-保罗,14-15,负,掘金109-106快船,1,39,47.10%,8,17,25.00%,1,4,,0,0,5,3,2,15,3,0,4,2,17
58,克里斯-保罗,14-15,胜,步行者100-102快船,1,38,50.00%,7,14,33.30%,1,3,83.30%,5,6,6,0,6,9,5,0,1,2,20
59,克里斯-保罗,14-15,胜,活塞91-113快船,1,24,57.10%,4,7,66.70%,2,3,100.00%,1,1,2,0,2,8,0,0,1,0,11
60,克里斯-保罗,14-15,负,雄鹿111-106快船,1,36,33.30%,5,15,0.00%,0,4,,0,0,5,2,3,7,1,0,6,6,10
61,克里斯-保罗,14-15,负,奇才104-96快船,1,35,50.00%,7,14,25.00%,1,4,100.00%,4,4,7,2,5,6,0,0,6,1,19
62,克里斯-保罗,14-15,胜,步行者96-103快船,1,37,43.80%,7,16,0.00%,0,2,100.00%,3,3,8,1,7,15,3,0,4,4,17
63,克里斯-保罗,14-15,胜,太阳120-121快船,1,43,34.80%,8,23,11.10%,1,9,75.00%,3,4,7,1,6,10,1,0,3,4,20
64,克里斯-保罗,14-15,胜,鹈鹕100-120快船,1,30,53.80%,7,13,66.70%,4,6,,0,0,6,0,6,16,0,0,2,2,18
65,克里斯-保罗,14-15,胜,魔术86-114快船,1,29,70.00%,7,10,60.00%,3,5,100.00%,2,2,5,0,5,10,1,0,1,0,19
66,克里斯-保罗,14-15,胜,森林狼101-127快船,1,25,42.90%,3,7,0.00%,0,2,100.00%,6,6,3,1,2,8,1,0,2,2,12
67,克里斯-保罗,14-15,胜,爵士96-112快船,1,34,53.80%,7,13,33.30%,1,3,100.00%,2,2,3,1,2,10,2,0,2,0,17
68,克里斯-保罗,14-15,胜,火箭85-102快船,1,33,42.90%,3,7,50.00%,1,2,100.00%,3,3,1,0,1,7,5,0,0,2,10
69,克里斯-保罗,14-15,胜,活塞98-104快船,1,36,75.00%,9,12,75.00%,3,4,100.00%,2,2,2,1,1,7,1,0,3,3,23
70,克里斯-保罗,14-15,胜,黄蜂92-113快船,1,38,62.50%,10,16,40.00%,2,5,,0,0,5,0,5,15,0,1,1,3,22
71,克里斯-保罗,14-15,负,灰熊107-91快船,1,34,53.80%,7,13,50.00%,1,2,100.00%,7,7,5,0,5,5,4,0,2,3,22
72,克里斯-保罗,14-15,胜,热火93-110快船,1,33,61.50%,8,13,60.00%,3,5,87.50%,7,8,2,0,2,12,1,0,1,0,26
73,克里斯-保罗,14-15,胜,魔术90-114快船,1,30,61.50%,8,13,0.00%,0,2,,0,0,4,1,3,9,2,0,2,1,16
74,克里斯-保罗,14-15,负,公牛105-89快船,1,37,45.50%,5,11,100.00%,1,1,50.00%,1,2,1,0,1,7,1,1,1,2,12
75,克里斯-保罗,14-15,胜,太阳107-120快船,1,36,76.90%,10,13,83.30%,5,6,87.50%,7,8,5,0,5,9,2,0,3,3,32
76,克里斯-保罗,14-15,负,马刺89-85快船,1,39,46.20%,6,13,0.00%,0,3,,0,0,10,0,10,9,1,0,4,4,12
77,克里斯-保罗,14-15,胜,开拓者102-106快船,1,36,50.00%,9,18,0.00%,0,3,100.00%,4,4,4,0,4,11,1,1,0,2,22
78,克里斯-保罗,14-15,负,勇士121-104快船,1,31,40.00%,6,15,33.30%,1,3,100.00%,2,2,2,0,2,12,4,0,2,2,15
79,克里斯-保罗,14-15,胜,爵士101-107快船,1,36,41.70%,5,12,50.00%,1,2,100.00%,2,2,10,0,10,12,2,1,2,2,13
80,克里斯-保罗,14-15,负,国王98-92快船,1,37,50.00%,6,12,40.00%,2,5,100.00%,2,2,5,1,4,11,4,1,0,3,16
81,克里斯-保罗,14-15,胜,湖人111-118快船,1,37,22.20%,2,9,20.00%,1,5,87.50%,7,8,2,0,2,10,2,0,1,4,12
82,克里斯-保罗,14-15,胜,雷霆90-93快船,1,38,50.00%,9,18,33.30%,1,3,42.90%,3,7,4,2,2,7,3,1,0,3,22
