id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,马努-吉诺比利,09-10,胜,森林狼111-133马刺,1,21,57.10%,4,7,0.00%,0,2,,0,0,2,0,2,4,0,1,1,1,8
2,马努-吉诺比利,09-10,胜,掘金85-104马刺,1,29,40.00%,4,10,33.30%,2,6,83.30%,5,6,3,0,3,7,2,0,1,1,15
3,马努-吉诺比利,09-10,负,灰熊107-99马刺,1,35,46.70%,7,15,16.70%,1,6,100.00%,11,11,8,1,7,5,1,0,2,4,26
4,马努-吉诺比利,09-10,负,太阳112-101马刺,1,32,35.70%,5,14,0.00%,0,5,,0,0,3,3,0,4,1,0,2,4,10
5,马努-吉诺比利,09-10,胜,国王86-95马刺,1,34,38.50%,5,13,50.00%,3,6,100.00%,3,3,1,0,1,6,1,0,1,2,16
6,马努-吉诺比利,09-10,胜,湖人81-100马刺,1,37,45.50%,10,22,40.00%,2,5,90.90%,10,11,5,2,3,5,1,0,6,1,32
7,马努-吉诺比利,09-10,胜,魔术100-112马刺,1,35,52.00%,13,25,50.00%,3,6,82.40%,14,17,6,0,6,5,1,0,2,3,43
8,马努-吉诺比利,09-10,胜,火箭102-119马刺,1,32,46.20%,6,13,66.70%,2,3,80.00%,4,5,3,0,3,10,0,0,2,1,18
9,马努-吉诺比利,09-10,胜,凯尔特73-94马刺,1,36,47.40%,9,19,25.00%,2,8,100.00%,8,8,3,1,2,7,1,1,0,3,28
10,马努-吉诺比利,09-10,胜,骑士97-102马刺,1,36,52.60%,10,19,60.00%,3,5,87.50%,7,8,6,0,6,6,1,0,3,2,30
11,马努-吉诺比利,09-10,负,湖人92-83马刺,1,33,44.40%,8,18,44.40%,4,9,80.00%,4,5,4,1,3,2,0,0,2,2,24
12,马努-吉诺比利,09-10,胜,雷霆96-99马刺,1,34,43.80%,7,16,40.00%,2,5,71.40%,5,7,5,1,4,5,2,1,2,2,21
13,马努-吉诺比利,09-10,负,老鹰119-114马刺,1,45,46.20%,12,26,45.50%,5,11,90.00%,9,10,1,0,1,6,1,0,4,3,38
14,马努-吉诺比利,09-10,胜,勇士116-147马刺,1,22,66.70%,10,15,50.00%,2,4,100.00%,1,1,2,0,2,11,1,0,1,1,23
15,马努-吉诺比利,09-10,负,魔术110-84马刺,1,24,61.50%,8,13,33.30%,1,3,50.00%,1,2,3,0,3,3,0,0,2,0,18
16,马努-吉诺比利,09-10,胜,热火76-88马刺,1,36,50.00%,7,14,40.00%,2,5,100.00%,6,6,5,0,5,1,2,0,3,2,22
17,马努-吉诺比利,09-10,胜,快船88-118马刺,1,18,66.70%,6,9,66.70%,2,3,,0,0,3,1,2,6,2,0,3,0,14
18,马努-吉诺比利,09-10,胜,森林狼85-103马刺,1,28,50.00%,3,6,0.00%,0,1,,0,0,2,1,1,7,2,0,3,1,6
19,马努-吉诺比利,09-10,胜,尼克斯87-97马刺,1,33,55.60%,10,18,33.30%,2,6,75.00%,6,8,6,2,4,5,1,0,1,3,28
20,马努-吉诺比利,09-10,负,骑士97-95马刺,1,37,52.20%,12,23,63.60%,7,11,100.00%,7,7,7,3,4,5,2,0,2,4,38
21,马努-吉诺比利,09-10,胜,灰熊92-102马刺,0,28,54.50%,6,11,20.00%,1,5,100.00%,4,4,1,0,1,6,1,0,3,2,17
22,马努-吉诺比利,09-10,胜,黄蜂91-102马刺,0,31,54.50%,6,11,50.00%,2,4,100.00%,2,2,5,1,4,5,1,0,1,2,16
23,马努-吉诺比利,09-10,胜,黄蜂92-106马刺,0,29,44.40%,4,9,50.00%,3,6,100.00%,2,2,4,0,4,8,4,2,4,3,13
24,马努-吉诺比利,09-10,胜,太阳110-113马刺,0,34,38.50%,5,13,33.30%,2,6,100.00%,9,9,6,0,6,8,1,0,3,5,21
25,马努-吉诺比利,09-10,负,火箭109-104马刺,0,24,12.50%,1,8,0.00%,0,2,100.00%,6,6,10,1,9,4,0,0,2,1,8
26,马努-吉诺比利,09-10,胜,雷霆87-95马刺,0,34,50.00%,9,18,25.00%,1,4,87.50%,7,8,9,3,6,4,2,1,1,1,26
27,马努-吉诺比利,09-10,负,活塞109-101马刺,0,38,33.30%,5,15,42.90%,3,7,100.00%,8,8,1,0,1,5,4,0,4,3,21
28,马努-吉诺比利,09-10,负,76人106-94马刺,0,31,50.00%,9,18,42.90%,3,7,100.00%,3,3,3,0,3,4,2,0,2,0,24
29,马努-吉诺比利,09-10,胜,步行者87-90马刺,0,31,50.00%,7,14,16.70%,1,6,60.00%,3,5,6,1,5,7,1,0,2,2,18
30,马努-吉诺比利,09-10,胜,掘金92-111马刺,0,27,36.40%,4,11,66.70%,2,3,62.50%,5,8,6,1,5,6,2,0,2,4,15
31,马努-吉诺比利,09-10,负,湖人101-89马刺,0,30,63.60%,7,11,60.00%,3,5,100.00%,4,4,1,0,1,2,1,1,2,4,21
32,马努-吉诺比利,09-10,胜,快船81-98马刺,0,20,33.30%,2,6,50.00%,1,2,66.70%,4,6,2,1,1,1,1,1,2,1,9
33,马努-吉诺比利,09-10,负,开拓者96-93马刺,0,29,50.00%,8,16,28.60%,2,7,100.00%,3,3,3,2,1,5,1,0,1,3,21
34,马努-吉诺比利,09-10,胜,国王113-115马刺,0,29,58.30%,7,12,25.00%,1,4,71.40%,5,7,3,1,2,6,1,1,4,2,20
35,马努-吉诺比利,09-10,负,掘金103-89马刺,0,33,27.30%,3,11,33.30%,1,3,87.50%,7,8,5,1,4,9,3,0,4,4,14
36,马努-吉诺比利,09-10,胜,灰熊97-104马刺,0,29,35.70%,5,14,50.00%,2,4,100.00%,2,2,4,2,2,7,0,0,3,2,14
37,马努-吉诺比利,09-10,胜,老鹰90-105马刺,0,28,31.30%,5,16,25.00%,1,4,100.00%,3,3,2,2,0,6,1,1,0,3,14
38,马努-吉诺比利,09-10,负,公牛98-93马刺,0,29,28.60%,4,14,20.00%,1,5,83.30%,5,6,6,3,3,2,3,0,3,1,14
39,马努-吉诺比利,09-10,负,火箭116-109马刺,0,32,40.00%,6,15,28.60%,2,7,100.00%,1,1,6,1,5,2,1,0,4,4,15
40,马努-吉诺比利,09-10,负,爵士105-98马刺,0,36,53.80%,7,13,25.00%,1,4,87.50%,7,8,5,0,5,8,1,1,3,1,22
41,马努-吉诺比利,09-10,胜,黄蜂90-97马刺,0,35,33.30%,3,9,33.30%,1,3,57.10%,4,7,6,3,3,6,3,0,3,2,11
42,马努-吉诺比利,09-10,负,灰熊92-86马刺,0,27,30.00%,3,10,60.00%,3,5,0.00%,0,2,4,2,2,7,2,1,0,2,9
