id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,保罗-皮尔斯,07-08,胜,篮网94-105凯尔特,1,17,40.00%,2,5,50.00%,1,2,100.00%,2,2,2,0,2,0,3,0,0,0,7
2,保罗-皮尔斯,07-08,胜,老鹰89-99凯尔特,1,27,42.90%,3,7,0.00%,0,1,100.00%,8,8,6,2,4,2,1,0,2,3,14
3,保罗-皮尔斯,07-08,胜,雄鹿86-102凯尔特,1,22,45.50%,5,11,50.00%,4,8,,0,0,3,0,3,2,0,0,0,2,14
4,保罗-皮尔斯,07-08,负,奇才109-95凯尔特,1,37,66.70%,10,15,66.70%,6,9,100.00%,2,2,2,0,2,7,1,1,6,3,28
5,保罗-皮尔斯,07-08,胜,雄鹿104-107凯尔特,1,21,54.50%,6,11,33.30%,2,6,,0,0,2,0,2,4,1,0,2,2,14
6,保罗-皮尔斯,07-08,胜,步行者77-92凯尔特,1,32,36.40%,4,11,28.60%,2,7,75.00%,3,4,5,0,5,5,0,0,2,2,13
7,保罗-皮尔斯,07-08,胜,公牛92-106凯尔特,1,36,66.70%,6,9,80.00%,4,5,33.30%,1,3,1,1,0,2,1,1,3,1,17
8,保罗-皮尔斯,07-08,胜,热火62-88凯尔特,1,25,42.90%,3,7,40.00%,2,5,50.00%,2,4,1,0,1,4,2,0,2,0,10
9,保罗-皮尔斯,07-08,胜,黄蜂92-112凯尔特,1,36,63.60%,7,11,0.00%,0,3,100.00%,13,13,6,0,6,9,0,0,1,3,27
10,保罗-皮尔斯,07-08,胜,太阳97-117凯尔特,1,38,56.30%,9,16,0.00%,0,1,100.00%,9,9,6,0,6,4,1,1,3,1,27
11,保罗-皮尔斯,07-08,负,76人95-90凯尔特,1,32,66.70%,4,6,60.00%,3,5,25.00%,1,4,3,0,3,3,2,0,2,2,12
12,保罗-皮尔斯,07-08,负,黄蜂113-106凯尔特,1,38,60.00%,9,15,60.00%,3,5,77.80%,7,9,6,3,3,2,0,0,4,4,28
13,保罗-皮尔斯,07-08,胜,小牛90-94凯尔特,1,37,42.90%,6,14,0.00%,0,3,76.90%,10,13,13,2,11,3,1,3,0,2,22
14,保罗-皮尔斯,07-08,胜,火箭74-94凯尔特,1,35,46.70%,7,15,33.30%,2,6,100.00%,4,4,4,2,2,5,3,0,1,3,20
15,保罗-皮尔斯,07-08,胜,马刺91-93凯尔特,1,44,61.50%,8,13,25.00%,1,4,83.30%,5,6,8,0,8,5,1,1,4,5,22
16,保罗-皮尔斯,07-08,胜,雄鹿77-99凯尔特,1,27,62.50%,5,8,0.00%,0,3,100.00%,3,3,7,1,6,3,0,0,3,1,13
17,保罗-皮尔斯,07-08,负,爵士110-92凯尔特,1,36,14.30%,1,7,0.00%,0,3,85.70%,6,7,2,0,2,4,1,0,5,4,8
18,保罗-皮尔斯,07-08,胜,超音速82-111凯尔特,1,26,54.50%,6,11,0.00%,0,3,100.00%,2,2,5,0,5,11,2,1,1,2,14
19,保罗-皮尔斯,07-08,胜,76人86-100凯尔特,1,28,54.50%,6,11,42.90%,3,7,100.00%,2,2,4,2,2,2,1,0,2,4,17
20,保罗-皮尔斯,07-08,胜,灰熊89-119凯尔特,1,29,50.00%,6,12,50.00%,4,8,100.00%,3,3,4,2,2,5,1,0,0,1,19
21,保罗-皮尔斯,07-08,胜,公牛93-116凯尔特,1,25,50.00%,6,12,50.00%,2,4,100.00%,8,8,2,0,2,5,1,0,2,4,22
22,保罗-皮尔斯,07-08,胜,活塞78-90凯尔特,1,32,55.60%,5,9,75.00%,3,4,100.00%,2,2,3,1,2,5,1,1,0,0,15
23,保罗-皮尔斯,07-08,胜,老鹰88-98凯尔特,1,34,52.60%,10,19,42.90%,3,7,87.50%,7,8,6,2,4,1,0,2,2,1,30
24,保罗-皮尔斯,07-08,胜,山猫100-108凯尔特,1,41,33.30%,5,15,20.00%,1,5,100.00%,2,2,2,0,2,3,2,0,2,1,13
25,保罗-皮尔斯,07-08,胜,骑士87-92凯尔特,1,39,28.60%,4,14,33.30%,1,3,75.00%,3,4,2,0,2,5,1,0,6,5,12
26,保罗-皮尔斯,07-08,胜,快船76-104凯尔特,1,26,55.60%,5,9,40.00%,2,5,83.30%,5,6,3,0,3,2,1,1,2,2,17
27,保罗-皮尔斯,07-08,胜,开拓者102-112凯尔特,1,42,85.70%,12,14,80.00%,4,5,100.00%,2,2,7,0,7,5,0,0,6,4,30
28,保罗-皮尔斯,07-08,负,太阳85-77凯尔特,1,34,15.40%,2,13,66.70%,2,3,100.00%,2,2,6,2,4,2,1,1,3,4,8
29,保罗-皮尔斯,07-08,负,勇士119-117凯尔特,1,37,38.50%,5,13,25.00%,1,4,92.30%,12,13,5,0,5,5,1,0,2,4,23
30,保罗-皮尔斯,07-08,负,掘金124-118凯尔特,1,41,44.40%,8,18,33.30%,2,6,85.70%,6,7,6,0,6,7,0,0,2,4,24
31,保罗-皮尔斯,07-08,胜,尼克斯103-111凯尔特,1,41,42.90%,6,14,40.00%,2,5,100.00%,10,10,5,0,5,7,2,1,6,5,24
