id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,安德鲁-拜纳姆,09-10,胜,森林狼96-104湖人,1,20,80.00%,4,5,,0,0,75.00%,3,4,5,2,3,1,0,0,2,2,11
2,安德鲁-拜纳姆,09-10,胜,国王99-106湖人,1,30,64.30%,9,14,,0,0,100.00%,3,3,12,5,7,2,0,2,1,1,21
3,安德鲁-拜纳姆,09-10,胜,勇士121-124湖人,1,30,54.50%,6,11,,0,0,87.50%,7,8,14,7,7,1,0,3,8,3,19
4,安德鲁-拜纳姆,09-10,胜,太阳96-102湖人,1,34,66.70%,8,12,,0,0,50.00%,2,4,9,5,4,1,2,1,0,4,18
5,安德鲁-拜纳姆,09-10,胜,猛龙107-109湖人,1,31,66.70%,8,12,,0,0,75.00%,6,8,6,1,5,0,0,2,0,3,22
6,安德鲁-拜纳姆,09-10,负,魔术96-94湖人,1,20,20.00%,1,5,,0,0,75.00%,3,4,6,3,3,0,0,4,0,5,5
7,安德鲁-拜纳姆,09-10,负,山猫98-83湖人,1,24,33.30%,3,9,,0,0,72.70%,8,11,10,7,3,0,3,1,3,3,14
8,安德鲁-拜纳姆,09-10,负,热火114-111湖人,1,33,50.00%,5,10,,0,0,50.00%,2,4,10,4,6,1,0,0,5,4,12
9,安德鲁-拜纳姆,09-10,胜,步行者99-122湖人,1,27,75.00%,6,8,,0,0,80.00%,4,5,8,1,7,0,0,1,2,3,16
10,安德鲁-拜纳姆,09-10,胜,掘金89-95湖人,1,22,42.90%,3,7,,0,0,,0,0,6,2,4,0,0,2,2,3,6
11,安德鲁-拜纳姆,09-10,胜,76人90-99湖人,1,29,56.30%,9,16,,0,0,66.70%,2,3,13,4,9,1,0,1,0,1,20
12,安德鲁-拜纳姆,09-10,负,小牛101-96湖人,1,29,62.50%,5,8,,0,0,,0,0,11,2,9,1,1,2,5,2,10
13,安德鲁-拜纳姆,09-10,胜,灰熊98-99湖人,1,24,62.50%,5,8,,0,0,83.30%,5,6,4,1,3,0,1,0,3,6,15
14,安德鲁-拜纳姆,09-10,负,凯尔特87-86湖人,1,27,46.70%,7,15,,0,0,0.00%,0,2,9,3,6,0,0,0,1,4,14
15,安德鲁-拜纳姆,09-10,胜,勇士94-104湖人,1,30,72.70%,8,11,,0,0,71.40%,5,7,7,3,4,0,3,0,4,3,21
16,安德鲁-拜纳姆,09-10,胜,开拓者82-99湖人,1,10,33.30%,1,3,,0,0,50.00%,1,2,1,1,0,0,0,0,0,0,3
17,安德鲁-拜纳姆,09-10,负,掘金126-113湖人,1,27,71.40%,5,7,,0,0,,0,0,5,0,5,0,2,0,1,5,10
18,安德鲁-拜纳姆,09-10,胜,山猫97-99湖人,1,36,57.10%,8,14,,0,0,50.00%,1,2,14,5,9,1,1,1,2,4,17
19,安德鲁-拜纳姆,09-10,负,灰熊95-93湖人,1,26,33.30%,1,3,,0,0,75.00%,3,4,8,1,7,0,1,0,2,5,5
20,安德鲁-拜纳姆,09-10,胜,凯尔特89-90湖人,1,33,53.80%,7,13,,0,0,71.40%,5,7,11,5,6,1,2,2,1,2,19
21,安德鲁-拜纳姆,09-10,胜,76人91-99湖人,1,25,33.30%,2,6,,0,0,100.00%,2,2,3,1,2,1,1,2,1,1,6
22,安德鲁-拜纳姆,09-10,胜,步行者96-118湖人,1,31,85.70%,12,14,,0,0,100.00%,3,3,12,2,10,2,1,0,2,2,27
23,安德鲁-拜纳姆,09-10,胜,奇才103-115湖人,1,30,80.00%,4,5,,0,0,66.70%,4,6,5,0,5,0,0,1,0,2,12
24,安德鲁-拜纳姆,09-10,负,猛龙106-105湖人,1,40,60.00%,9,15,,0,0,100.00%,3,3,9,3,6,0,0,2,2,2,21
25,安德鲁-拜纳姆,09-10,胜,尼克斯105-115湖人,1,26,63.60%,7,11,,0,0,100.00%,5,5,6,0,6,0,0,1,1,3,19
26,安德鲁-拜纳姆,09-10,负,骑士93-87湖人,1,27,60.00%,3,5,,0,0,50.00%,1,2,8,3,5,1,0,2,1,4,7
27,安德鲁-拜纳姆,09-10,胜,魔术92-98湖人,1,22,57.10%,4,7,,0,0,,0,0,8,1,7,0,0,2,1,2,8
28,安德鲁-拜纳姆,09-10,胜,快船86-126湖人,1,30,61.50%,8,13,,0,0,100.00%,4,4,7,0,7,2,0,2,1,3,20
29,安德鲁-拜纳姆,09-10,胜,小牛95-100湖人,1,37,72.70%,8,11,,0,0,85.70%,6,7,11,4,7,2,0,0,2,2,22
30,安德鲁-拜纳姆,09-10,负,马刺105-85湖人,1,42,47.80%,11,23,,0,0,100.00%,1,1,8,3,5,2,0,2,1,2,23
31,安德鲁-拜纳姆,09-10,胜,雄鹿77-95湖人,1,33,50.00%,7,14,,0,0,100.00%,3,3,18,3,15,0,0,3,3,1,17
32,安德鲁-拜纳姆,09-10,负,开拓者107-98湖人,1,41,46.20%,6,13,,0,0,50.00%,1,2,12,7,5,1,0,1,1,3,13
33,安德鲁-拜纳姆,09-10,负,快船102-91湖人,1,41,43.80%,7,16,,0,0,50.00%,1,2,14,5,9,1,0,2,0,3,15
34,安德鲁-拜纳姆,09-10,胜,火箭79-88湖人,1,38,62.50%,10,16,,0,0,57.10%,4,7,8,3,5,1,2,1,3,4,24
35,安德鲁-拜纳姆,09-10,胜,小牛96-131湖人,1,28,100.00%,8,8,,0,0,75.00%,3,4,5,0,5,4,1,0,0,2,19
36,安德鲁-拜纳姆,09-10,胜,国王108-109湖人,1,34,58.30%,7,12,,0,0,100.00%,2,2,4,1,3,3,0,3,2,2,16
37,安德鲁-拜纳姆,09-10,胜,勇士118-124湖人,1,24,71.40%,5,7,,0,0,50.00%,1,2,7,3,4,0,2,0,4,3,11
38,安德鲁-拜纳姆,09-10,负,太阳118-103湖人,1,30,40.00%,4,10,,0,0,75.00%,6,8,9,5,4,0,0,2,1,4,14
39,安德鲁-拜纳姆,09-10,胜,国王103-112湖人,1,37,11.10%,1,9,,0,0,50.00%,1,2,9,3,6,4,1,2,2,5,3
40,安德鲁-拜纳姆,09-10,负,骑士102-87湖人,1,26,40.00%,2,5,,0,0,0.00%,0,2,6,2,4,1,0,1,0,2,4
41,安德鲁-拜纳姆,09-10,胜,雷霆108-111湖人,1,29,33.30%,3,9,,0,0,71.40%,5,7,7,3,4,2,1,4,0,4,11
42,安德鲁-拜纳姆,09-10,胜,活塞81-93湖人,1,28,77.80%,7,9,,0,0,66.70%,2,3,7,3,4,2,0,3,0,3,16
43,安德鲁-拜纳姆,09-10,胜,篮网84-103湖人,1,11,33.30%,1,3,,0,0,100.00%,2,2,2,1,1,0,0,0,2,6,4
44,安德鲁-拜纳姆,09-10,胜,雄鹿106-107湖人,1,24,66.70%,4,6,,0,0,,0,0,3,0,3,1,2,2,2,5,8
45,安德鲁-拜纳姆,09-10,胜,公牛87-96湖人,1,25,50.00%,5,10,,0,0,100.00%,1,1,3,1,2,2,0,1,2,2,11
46,安德鲁-拜纳姆,09-10,负,爵士102-94湖人,1,31,55.60%,5,9,,0,0,100.00%,3,3,3,1,2,1,1,2,3,4,13
47,安德鲁-拜纳姆,09-10,胜,森林狼92-104湖人,1,25,66.70%,6,9,,0,0,,0,0,8,4,4,1,0,3,1,4,12
48,安德鲁-拜纳姆,09-10,胜,爵士77-101湖人,1,32,44.40%,4,9,,0,0,66.70%,6,9,4,0,4,2,0,0,1,3,14
49,安德鲁-拜纳姆,09-10,胜,太阳88-108湖人,1,30,55.60%,5,9,0.00%,0,1,75.00%,3,4,6,4,2,2,0,0,1,2,13
50,安德鲁-拜纳姆,09-10,胜,热火107-108湖人,1,33,50.00%,7,14,,0,0,71.40%,5,7,8,4,4,2,0,1,0,3,19
51,安德鲁-拜纳姆,09-10,胜,黄蜂99-110湖人,1,34,90.00%,9,10,,0,0,75.00%,3,4,9,0,9,3,0,0,1,1,21
52,安德鲁-拜纳姆,09-10,胜,篮网87-106湖人,1,24,40.00%,2,5,,0,0,66.70%,4,6,6,1,5,0,0,5,1,4,8
53,安德鲁-拜纳姆,09-10,胜,勇士97-130湖人,1,30,45.50%,5,11,,0,0,50.00%,2,4,7,2,5,0,0,2,2,5,12
54,安德鲁-拜纳姆,09-10,胜,尼克斯90-100湖人,1,32,42.90%,6,14,,0,0,100.00%,5,5,8,4,4,1,0,1,4,3,17
55,安德鲁-拜纳姆,09-10,胜,雷霆85-101湖人,1,29,81.80%,9,11,,0,0,100.00%,7,7,8,3,5,0,1,2,2,1,25
