id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,德维恩-韦德,12-13,胜,魔术93-105热火,1,23,60.00%,9,15,,0,0,37.50%,3,8,5,2,3,10,0,2,2,0,21
2,德维恩-韦德,12-13,胜,公牛93-105热火,1,37,58.30%,7,12,,0,0,57.10%,8,14,4,1,3,4,2,2,2,3,22
3,德维恩-韦德,12-13,胜,凯尔特101-109热火,1,34,33.30%,4,12,,0,0,50.00%,3,6,7,0,7,6,2,1,5,2,11
4,德维恩-韦德,12-13,胜,黄蜂89-108热火,1,33,63.60%,7,11,0.00%,0,1,75.00%,3,4,0,0,0,9,4,1,6,1,17
5,德维恩-韦德,12-13,负,公牛101-97热火,1,38,53.80%,7,13,,0,0,57.10%,4,7,7,2,5,2,4,1,3,3,18
6,德维恩-韦德,12-13,胜,活塞89-103热火,1,38,41.20%,7,17,50.00%,1,2,66.70%,4,6,3,1,2,4,3,0,6,1,19
7,德维恩-韦德,12-13,胜,骑士95-98热火,1,38,36.40%,4,11,0.00%,0,1,75.00%,3,4,6,0,6,5,0,0,2,3,11
8,德维恩-韦德,12-13,胜,凯尔特103-105热火,1,36,46.70%,7,15,,0,0,40.00%,2,5,7,1,6,6,3,0,2,2,16
9,德维恩-韦德,12-13,胜,猛龙91-108热火,1,35,66.70%,10,15,,0,0,66.70%,4,6,3,0,3,8,1,0,2,3,24
10,德维恩-韦德,12-13,胜,雄鹿94-107热火,1,33,47.10%,8,17,,0,0,80.00%,4,5,7,3,4,9,2,1,2,0,20
11,德维恩-韦德,12-13,胜,76人94-98热火,1,39,50.00%,7,14,,0,0,87.50%,7,8,8,3,5,3,0,1,3,1,21
12,德维恩-韦德,12-13,胜,老鹰81-98热火,1,30,50.00%,9,18,0.00%,0,1,83.30%,5,6,4,3,1,6,5,0,1,2,23
13,德维恩-韦德,12-13,胜,步行者91-105热火,1,36,56.30%,9,16,0.00%,0,1,83.30%,5,6,2,0,2,3,6,0,4,3,23
14,德维恩-韦德,12-13,胜,76人93-102热火,1,36,56.30%,9,16,0.00%,0,1,100.00%,4,4,2,0,2,4,3,1,4,1,22
15,德维恩-韦德,12-13,胜,魔术96-97热火,1,39,62.50%,10,16,0.00%,0,1,100.00%,4,4,6,3,3,3,4,1,2,2,24
16,德维恩-韦德,12-13,胜,森林狼81-97热火,1,38,65.20%,15,23,,0,0,66.70%,2,3,7,2,5,10,1,0,5,1,32
17,德维恩-韦德,12-13,胜,尼克斯93-99热火,1,37,50.00%,8,16,0.00%,0,1,80.00%,4,5,8,2,6,8,1,0,4,0,20
18,德维恩-韦德,12-13,胜,灰熊91-98热火,1,36,56.30%,9,16,0.00%,0,1,66.70%,4,6,4,2,2,8,2,1,2,2,22
19,德维恩-韦德,12-13,胜,国王129-141热火,1,45,67.90%,19,28,50.00%,1,2,0.00%,0,2,8,2,6,7,3,2,4,1,39
20,德维恩-韦德,12-13,胜,骑士105-109热火,1,38,50.00%,11,22,,0,0,66.70%,2,3,5,0,5,6,1,2,1,3,24
