id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,凯文-杜兰特,09-10,胜,灰熊105-114雷霆,1,38,66.70%,12,18,66.70%,2,3,100.00%,5,5,7,1,6,4,2,3,4,1,31
2,凯文-杜兰特,09-10,负,开拓者103-95雷霆,1,40,40.00%,8,20,50.00%,4,8,100.00%,10,10,5,1,4,4,0,0,3,4,30
3,凯文-杜兰特,09-10,负,勇士120-117雷霆,1,40,44.80%,13,29,37.50%,3,8,100.00%,11,11,10,2,8,5,2,2,2,1,40
4,凯文-杜兰特,09-10,胜,太阳91-96雷霆,1,39,47.60%,10,21,33.30%,1,3,87.50%,14,16,9,3,6,2,3,0,0,3,35
5,凯文-杜兰特,09-10,负,掘金98-94雷霆,1,45,42.90%,9,21,20.00%,1,5,93.30%,14,15,11,0,11,4,1,3,3,1,33
6,凯文-杜兰特,09-10,负,爵士140-139雷霆,1,44,44.80%,13,29,53.80%,7,13,100.00%,12,12,7,2,5,4,2,2,3,4,45
7,凯文-杜兰特,09-10,胜,森林狼108-116雷霆,1,40,59.10%,13,22,50.00%,2,4,100.00%,12,12,9,4,5,2,1,2,2,4,40
8,凯文-杜兰特,09-10,胜,小牛116-121雷霆,1,39,38.90%,7,18,0.00%,0,3,81.80%,9,11,5,2,3,5,5,1,5,3,23
9,凯文-杜兰特,09-10,胜,凯尔特104-109雷霆,1,44,50.00%,10,20,40.00%,2,5,100.00%,15,15,8,2,6,2,1,0,2,0,37
10,凯文-杜兰特,09-10,胜,76人93-111雷霆,1,38,47.10%,8,17,50.00%,2,4,72.70%,8,11,10,2,8,2,3,2,4,2,26
11,凯文-杜兰特,09-10,负,开拓者92-87雷霆,1,43,38.90%,7,18,40.00%,2,5,86.70%,13,15,13,3,10,1,1,3,5,1,29
12,凯文-杜兰特,09-10,胜,湖人75-91雷霆,1,35,47.40%,9,19,14.30%,1,7,100.00%,7,7,8,1,7,3,0,0,3,2,26
13,凯文-杜兰特,09-10,胜,火箭104-122雷霆,1,31,50.00%,8,16,25.00%,1,4,100.00%,8,8,4,0,4,3,1,2,1,1,25
14,凯文-杜兰特,09-10,负,马刺99-96雷霆,1,42,62.50%,15,24,25.00%,1,4,93.30%,14,15,8,0,8,1,0,3,3,2,45
15,凯文-杜兰特,09-10,负,步行者121-101雷霆,1,33,25.00%,4,16,16.70%,1,6,100.00%,7,7,5,2,3,3,2,1,5,2,16
16,凯文-杜兰特,09-10,胜,猛龙89-115雷霆,1,32,43.80%,7,16,0.00%,0,4,94.40%,17,18,6,4,2,3,0,0,0,3,31
17,凯文-杜兰特,09-10,负,山猫100-92雷霆,1,40,34.60%,9,26,0.00%,0,7,100.00%,8,8,10,4,6,1,1,0,0,2,26
18,凯文-杜兰特,09-10,胜,爵士111-119雷霆,1,41,58.80%,10,17,33.30%,2,6,100.00%,13,13,3,0,3,3,1,0,2,1,35
19,凯文-杜兰特,09-10,胜,篮网102-104雷霆,1,42,47.60%,10,21,40.00%,2,5,100.00%,10,10,12,1,11,2,1,0,2,1,32
20,凯文-杜兰特,09-10,胜,黄蜂83-98雷霆,1,35,57.90%,11,19,66.70%,2,3,83.30%,5,6,4,1,3,2,0,1,2,1,29
21,凯文-杜兰特,09-10,胜,国王102-108雷霆,1,43,42.90%,9,21,33.30%,1,3,100.00%,8,8,8,2,6,5,1,1,3,0,27
22,凯文-杜兰特,09-10,胜,快船87-104雷霆,1,38,45.50%,10,22,0.00%,0,2,85.70%,12,14,9,1,8,2,2,2,1,1,32
23,凯文-杜兰特,09-10,负,掘金119-90雷霆,1,27,35.70%,5,14,33.30%,2,6,77.80%,7,9,4,1,3,0,0,3,4,1,19
24,凯文-杜兰特,09-10,胜,国王107-113雷霆,1,42,50.00%,13,26,25.00%,1,4,100.00%,12,12,10,2,8,2,1,0,3,2,39
25,凯文-杜兰特,09-10,胜,猛龙99-119雷霆,1,32,50.00%,9,18,66.70%,2,3,90.00%,9,10,6,0,6,1,1,1,2,3,29
26,凯文-杜兰特,09-10,胜,森林狼92-109雷霆,1,36,47.10%,8,17,33.30%,1,3,88.90%,8,9,9,2,7,3,2,1,1,1,25
27,凯文-杜兰特,09-10,负,马刺95-87雷霆,1,40,36.80%,7,19,20.00%,1,5,100.00%,6,6,12,0,12,3,2,2,2,2,21
28,凯文-杜兰特,09-10,负,太阳104-102雷霆,1,41,54.20%,13,24,60.00%,3,5,100.00%,7,7,8,0,8,3,2,0,2,1,36
29,凯文-杜兰特,09-10,胜,森林狼107-109雷霆,1,41,50.00%,8,16,66.70%,2,3,93.30%,14,15,6,0,6,2,1,2,3,3,32
30,凯文-杜兰特,09-10,胜,尼克斯118-121雷霆,1,47,40.00%,10,25,33.30%,2,6,93.30%,14,15,5,1,4,3,1,1,5,2,36
31,凯文-杜兰特,09-10,胜,小牛86-99雷霆,1,41,32.10%,9,28,28.60%,2,7,62.50%,5,8,14,2,12,2,0,3,1,1,25
32,凯文-杜兰特,09-10,胜,开拓者77-89雷霆,1,35,48.00%,12,25,66.70%,2,3,87.50%,7,8,11,2,9,1,2,0,2,4,33
33,凯文-杜兰特,09-10,胜,勇士95-104雷霆,1,42,33.30%,7,21,50.00%,2,4,92.90%,13,14,8,1,7,4,4,1,4,1,29
34,凯文-杜兰特,09-10,胜,黄蜂99-103雷霆,1,40,50.00%,10,20,50.00%,2,4,88.90%,8,9,3,0,3,2,0,1,8,2,30
35,凯文-杜兰特,09-10,胜,老鹰99-106雷霆,1,40,50.00%,9,18,33.30%,1,3,100.00%,14,14,11,0,11,3,2,1,2,1,33
36,凯文-杜兰特,09-10,胜,勇士104-112雷霆,1,40,76.20%,16,21,66.70%,2,3,100.00%,11,11,11,3,8,2,2,0,4,2,45
37,凯文-杜兰特,09-10,胜,掘金84-101雷霆,1,38,63.20%,12,19,50.00%,1,2,83.30%,5,6,4,1,3,4,1,1,2,0,30
38,凯文-杜兰特,09-10,负,公牛96-86雷霆,1,40,36.80%,7,19,40.00%,2,5,80.00%,12,15,11,3,8,5,2,3,4,2,28
39,凯文-杜兰特,09-10,负,骑士100-99雷霆,1,43,40.00%,10,25,66.70%,2,3,92.30%,12,13,10,2,8,3,2,0,1,0,34
40,凯文-杜兰特,09-10,负,灰熊86-84雷霆,1,43,43.50%,10,23,0.00%,0,3,83.30%,10,12,8,2,6,0,1,1,3,4,30
41,凯文-杜兰特,09-10,胜,森林狼92-94雷霆,1,41,50.00%,9,18,66.70%,2,3,100.00%,11,11,10,2,8,3,2,0,4,2,31
42,凯文-杜兰特,09-10,胜,老鹰91-94雷霆,1,38,38.90%,7,18,100.00%,1,1,93.30%,14,15,5,1,4,5,0,1,1,0,29
43,凯文-杜兰特,09-10,胜,热火80-98雷霆,1,37,77.80%,14,18,100.00%,3,3,83.30%,5,6,10,1,9,3,0,0,3,2,36
44,凯文-杜兰特,09-10,负,小牛99-98雷霆,1,38,33.30%,6,18,80.00%,4,5,87.50%,14,16,13,0,13,0,1,0,8,1,30
45,凯文-杜兰特,09-10,负,马刺109-108雷霆,1,47,45.20%,14,31,50.00%,1,2,100.00%,6,6,5,0,5,3,0,1,7,4,35
46,凯文-杜兰特,09-10,胜,尼克斯88-106雷霆,1,33,57.10%,8,14,33.30%,1,3,81.30%,13,16,5,2,3,3,1,2,2,2,30
47,凯文-杜兰特,09-10,胜,步行者102-108雷霆,1,38,66.70%,12,18,100.00%,2,2,87.50%,14,16,12,0,12,3,1,0,2,3,40
48,凯文-杜兰特,09-10,负,黄蜂97-92雷霆,1,39,46.70%,7,15,25.00%,1,4,100.00%,12,12,5,1,4,3,1,0,4,0,27
49,凯文-杜兰特,09-10,胜,公牛85-98雷霆,1,37,64.30%,9,14,50.00%,2,4,100.00%,5,5,8,1,7,3,1,0,6,5,25
50,凯文-杜兰特,09-10,负,雄鹿103-97雷霆,1,47,50.00%,12,24,25.00%,1,4,85.70%,6,7,5,0,5,0,1,4,7,2,31
51,凯文-杜兰特,09-10,胜,爵士86-87雷霆,1,40,54.50%,12,22,33.30%,1,3,75.00%,6,8,9,0,9,5,0,2,5,1,31
52,凯文-杜兰特,09-10,胜,奇才98-110雷霆,1,40,63.20%,12,19,50.00%,3,6,80.00%,8,10,11,0,11,4,0,1,5,2,35
53,凯文-杜兰特,09-10,胜,篮网89-105雷霆,1,40,68.20%,15,22,0.00%,0,2,83.30%,10,12,5,1,4,2,3,0,5,1,40
54,凯文-杜兰特,09-10,胜,山猫91-98雷霆,1,43,45.50%,10,22,50.00%,2,4,88.90%,8,9,6,1,5,4,1,1,4,3,30
55,凯文-杜兰特,09-10,胜,太阳113-117雷霆,1,42,60.00%,12,20,75.00%,3,4,78.60%,11,14,6,0,6,3,1,0,2,3,38
56,凯文-杜兰特,09-10,负,湖人111-108雷霆,1,41,57.90%,11,19,100.00%,1,1,87.50%,7,8,3,1,2,4,1,0,6,6,30
57,凯文-杜兰特,09-10,负,火箭95-90雷霆,1,36,33.30%,6,18,20.00%,1,5,,0,0,6,0,6,2,1,1,2,3,13
58,凯文-杜兰特,09-10,胜,活塞98-109雷霆,1,39,41.20%,7,17,33.30%,2,6,73.30%,11,15,6,1,5,1,0,1,3,4,27
59,凯文-杜兰特,09-10,负,小牛100-86雷霆,1,40,22.20%,4,18,20.00%,1,5,75.00%,3,4,4,1,3,2,0,0,4,1,12
60,凯文-杜兰特,09-10,负,掘金102-93雷霆,1,39,45.00%,9,20,50.00%,2,4,92.30%,12,13,10,1,9,3,2,1,5,4,32
61,凯文-杜兰特,09-10,负,骑士102-89雷霆,1,42,47.40%,9,19,33.30%,2,6,90.00%,9,10,5,0,5,2,4,1,7,2,29
62,凯文-杜兰特,09-10,胜,灰熊94-102雷霆,1,41,45.50%,10,22,14.30%,1,7,91.70%,11,12,10,3,7,4,0,2,2,2,32
63,凯文-杜兰特,09-10,胜,勇士88-104雷霆,1,45,37.50%,9,24,33.30%,2,6,100.00%,8,8,9,0,9,4,3,1,6,3,28
64,凯文-杜兰特,09-10,负,凯尔特105-87雷霆,1,38,68.40%,13,19,25.00%,1,4,100.00%,9,9,5,1,4,0,2,0,3,4,36
65,凯文-杜兰特,09-10,胜,76人106-117雷霆,1,44,47.60%,10,21,71.40%,5,7,100.00%,8,8,5,0,5,2,3,1,3,1,33
66,凯文-杜兰特,09-10,负,火箭100-91雷霆,1,45,52.60%,10,19,0.00%,0,3,100.00%,5,5,9,2,7,6,2,3,6,3,25
67,凯文-杜兰特,09-10,胜,雄鹿90-108雷霆,1,40,47.60%,10,21,33.30%,1,3,85.70%,12,14,12,4,8,5,3,0,3,4,33
68,凯文-杜兰特,09-10,胜,爵士94-104雷霆,1,42,50.00%,11,22,50.00%,2,4,100.00%,4,4,5,2,3,8,1,1,2,2,28
69,凯文-杜兰特,09-10,负,湖人101-85雷霆,1,23,40.00%,8,20,40.00%,2,5,100.00%,1,1,6,2,4,2,0,2,3,3,19
70,凯文-杜兰特,09-10,胜,奇才108-127雷霆,1,42,57.10%,12,21,25.00%,1,4,76.90%,10,13,6,0,6,6,3,1,5,4,35
71,凯文-杜兰特,09-10,负,魔术108-94雷霆,1,26,33.30%,4,12,0.00%,0,4,57.10%,4,7,3,0,3,1,1,0,5,1,12
72,凯文-杜兰特,09-10,胜,热火87-100雷霆,1,40,47.80%,11,23,50.00%,1,2,100.00%,9,9,9,1,8,5,1,1,4,2,32
73,凯文-杜兰特,09-10,负,快船101-93雷霆,1,44,56.00%,14,25,50.00%,2,4,90.90%,10,11,8,4,4,1,1,1,3,2,40
74,凯文-杜兰特,09-10,胜,马刺98-101雷霆,1,42,33.30%,6,18,0.00%,0,2,86.70%,13,15,5,1,4,1,1,1,4,0,25
75,凯文-杜兰特,09-10,胜,快船79-83雷霆,1,36,60.00%,12,20,33.30%,1,3,62.50%,5,8,10,1,9,4,2,1,4,2,30
76,凯文-杜兰特,09-10,负,国王101-98雷霆,1,39,39.10%,9,23,16.70%,1,6,100.00%,18,18,5,1,4,2,3,0,4,3,37
77,凯文-杜兰特,09-10,胜,魔术74-102雷霆,1,32,64.70%,11,17,33.30%,2,6,100.00%,4,4,4,0,4,5,3,0,2,2,28
78,凯文-杜兰特,09-10,负,火箭105-94雷霆,1,44,50.00%,11,22,100.00%,1,1,80.00%,4,5,9,1,8,1,3,1,3,2,27
79,凯文-杜兰特,09-10,负,湖人101-98雷霆,1,45,41.70%,10,24,0.00%,0,8,100.00%,8,8,4,3,1,5,1,0,7,1,28
80,凯文-杜兰特,09-10,负,开拓者83-74雷霆,1,41,15.00%,3,20,0.00%,0,4,71.40%,10,14,5,1,4,0,0,2,1,3,16
81,凯文-杜兰特,09-10,胜,活塞83-91雷霆,1,43,42.10%,8,19,50.00%,1,2,88.90%,8,9,12,1,11,1,2,0,1,2,25
82,凯文-杜兰特,09-10,胜,国王89-102雷霆,1,42,41.70%,10,24,20.00%,1,5,80.00%,4,5,11,3,8,4,0,1,0,2,25
