id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,蒂姆-邓肯,09-10,胜,森林狼111-133马刺,1,19,85.70%,6,7,,0,0,100.00%,4,4,6,2,4,3,1,0,0,0,16
2,蒂姆-邓肯,09-10,胜,掘金85-104马刺,1,29,61.50%,8,13,,0,0,33.30%,2,6,10,2,8,3,0,0,1,2,18
3,蒂姆-邓肯,09-10,负,灰熊107-99马刺,1,25,60.00%,6,10,0.00%,0,1,75.00%,3,4,10,3,7,5,0,0,1,1,15
4,蒂姆-邓肯,09-10,负,太阳112-101马刺,1,34,50.00%,5,10,,0,0,57.10%,4,7,7,3,4,3,0,2,4,1,14
5,蒂姆-邓肯,09-10,胜,国王86-95马刺,1,29,41.70%,5,12,,0,0,,0,0,10,1,9,3,1,1,1,1,10
6,蒂姆-邓肯,09-10,胜,湖人81-100马刺,1,38,71.40%,10,14,,0,0,80.00%,4,5,11,0,11,4,0,0,1,2,24
7,蒂姆-邓肯,09-10,胜,魔术100-112马刺,1,24,83.30%,10,12,,0,0,100.00%,3,3,8,2,6,2,1,1,2,5,23
8,蒂姆-邓肯,09-10,胜,火箭102-119马刺,1,31,66.70%,8,12,,0,0,100.00%,1,1,10,2,8,3,1,1,3,1,17
9,蒂姆-邓肯,09-10,负,篮网90-84马刺,1,31,40.00%,6,15,,0,0,25.00%,1,4,12,3,9,4,0,2,4,1,13
10,蒂姆-邓肯,09-10,胜,凯尔特73-94马刺,1,27,50.00%,4,8,,0,0,,0,0,9,0,9,2,0,1,3,1,8
11,蒂姆-邓肯,09-10,胜,骑士97-102马刺,1,27,54.50%,6,11,,0,0,66.70%,4,6,4,1,3,5,1,3,2,1,16
12,蒂姆-邓肯,09-10,负,湖人92-83马刺,1,37,18.20%,2,11,,0,0,100.00%,2,2,12,3,9,6,2,3,3,2,6
13,蒂姆-邓肯,09-10,胜,雷霆96-99马刺,1,35,46.20%,6,13,,0,0,50.00%,2,4,7,0,7,5,0,1,1,1,14
14,蒂姆-邓肯,09-10,负,老鹰119-114马刺,1,41,68.80%,11,16,,0,0,77.80%,7,9,13,5,8,3,0,0,3,2,29
15,蒂姆-邓肯,09-10,胜,勇士116-147马刺,1,14,100.00%,8,8,,0,0,25.00%,1,4,6,1,5,5,0,1,0,1,17
16,蒂姆-邓肯,09-10,负,魔术110-84马刺,1,25,10.00%,1,10,,0,0,75.00%,3,4,6,1,5,1,0,0,1,3,5
17,蒂姆-邓肯,09-10,胜,热火76-88马刺,1,31,33.30%,5,15,0.00%,0,1,100.00%,2,2,11,0,11,2,0,1,3,1,12
18,蒂姆-邓肯,09-10,胜,快船88-118马刺,1,13,44.40%,4,9,,0,0,,0,0,1,0,1,1,0,1,1,1,8
19,蒂姆-邓肯,09-10,胜,森林狼85-103马刺,1,25,50.00%,6,12,,0,0,75.00%,3,4,8,2,6,2,2,2,0,0,15
20,蒂姆-邓肯,09-10,胜,尼克斯87-97马刺,1,34,47.10%,8,17,100.00%,1,1,50.00%,1,2,9,3,6,4,0,0,3,3,18
21,蒂姆-邓肯,09-10,负,骑士97-95马刺,1,34,50.00%,6,12,,0,0,50.00%,1,2,5,4,1,5,1,2,2,2,13
22,蒂姆-邓肯,09-10,胜,灰熊92-102马刺,1,32,42.90%,6,14,,0,0,83.30%,5,6,4,2,2,2,2,0,3,3,17
23,蒂姆-邓肯,09-10,胜,黄蜂91-102马刺,1,32,41.70%,5,12,0.00%,0,1,50.00%,2,4,8,1,7,4,0,1,2,1,12
24,蒂姆-邓肯,09-10,胜,黄蜂92-106马刺,1,35,56.30%,9,16,,0,0,66.70%,4,6,9,2,7,1,0,2,0,3,22
25,蒂姆-邓肯,09-10,胜,太阳110-113马刺,1,32,66.70%,10,15,,0,0,50.00%,1,2,10,4,6,3,2,2,2,2,21
26,蒂姆-邓肯,09-10,负,火箭109-104马刺,1,24,47.10%,8,17,,0,0,33.30%,1,3,8,2,6,2,0,1,1,3,17
27,蒂姆-邓肯,09-10,胜,雷霆87-95马刺,1,32,54.50%,6,11,,0,0,87.50%,7,8,15,2,13,6,1,1,2,0,19
28,蒂姆-邓肯,09-10,负,活塞109-101马刺,1,39,52.40%,11,21,50.00%,1,2,75.00%,6,8,10,3,7,3,0,1,2,5,29
29,蒂姆-邓肯,09-10,负,76人106-94马刺,1,33,40.00%,4,10,,0,0,50.00%,2,4,9,2,7,2,1,0,1,1,10
30,蒂姆-邓肯,09-10,胜,步行者87-90马刺,1,34,17.40%,4,23,,0,0,,0,0,26,11,15,5,2,2,2,1,8
31,蒂姆-邓肯,09-10,胜,掘金92-111马刺,1,27,63.60%,7,11,,0,0,40.00%,2,5,7,2,5,0,0,1,2,2,16
32,蒂姆-邓肯,09-10,负,湖人101-89马刺,1,33,47.10%,8,17,,0,0,,0,0,15,2,13,1,1,4,2,2,16
33,蒂姆-邓肯,09-10,胜,快船81-98马刺,1,19,55.60%,5,9,,0,0,50.00%,1,2,6,1,5,2,2,0,2,1,11
34,蒂姆-邓肯,09-10,负,开拓者96-93马刺,1,32,50.00%,6,12,,0,0,75.00%,3,4,12,3,9,4,2,2,1,3,15
35,蒂姆-邓肯,09-10,胜,国王113-115马刺,1,29,57.10%,8,14,,0,0,85.70%,6,7,13,5,8,2,1,0,0,4,22
36,蒂姆-邓肯,09-10,负,掘金103-89马刺,1,36,50.00%,5,10,,0,0,100.00%,6,6,10,4,6,1,0,1,0,2,16
37,蒂姆-邓肯,09-10,胜,灰熊97-104马刺,1,34,42.10%,8,19,,0,0,100.00%,3,3,9,3,6,7,0,1,2,2,19
38,蒂姆-邓肯,09-10,胜,老鹰90-105马刺,1,35,25.00%,5,20,,0,0,100.00%,11,11,27,10,17,6,0,1,0,3,21
39,蒂姆-邓肯,09-10,负,公牛98-93马刺,1,34,42.90%,6,14,,0,0,75.00%,3,4,5,3,2,2,0,3,1,4,15
40,蒂姆-邓肯,09-10,负,火箭116-109马刺,1,34,38.50%,5,13,,0,0,71.40%,15,21,14,5,9,2,0,1,0,4,25
41,蒂姆-邓肯,09-10,负,爵士105-98马刺,1,36,33.30%,5,15,,0,0,66.70%,4,6,10,9,1,4,1,0,3,6,14
42,蒂姆-邓肯,09-10,胜,黄蜂90-97马刺,1,37,46.70%,7,15,,0,0,58.30%,7,12,14,4,10,3,0,2,1,2,21
43,蒂姆-邓肯,09-10,负,灰熊92-86马刺,1,33,64.70%,11,17,,0,0,50.00%,1,2,8,2,6,2,0,5,3,3,23
44,蒂姆-邓肯,09-10,负,山猫92-76马刺,1,33,33.30%,4,12,,0,0,66.70%,2,3,9,2,7,5,0,0,1,1,10
45,蒂姆-邓肯,09-10,胜,湖人85-105马刺,1,40,63.20%,12,19,,0,0,25.00%,1,4,13,2,11,4,2,4,2,2,25
46,蒂姆-邓肯,09-10,胜,篮网85-97马刺,1,27,53.80%,7,13,,0,0,,0,0,17,5,12,3,1,2,2,0,14
47,蒂姆-邓肯,09-10,负,小牛112-103马刺,1,39,63.20%,12,19,,0,0,77.80%,7,9,12,3,9,5,0,2,3,1,31
48,蒂姆-邓肯,09-10,胜,活塞92-112马刺,1,30,60.00%,6,10,,0,0,100.00%,2,2,6,1,5,3,0,1,3,4,14
49,蒂姆-邓肯,09-10,负,猛龙91-86马刺,0,29,36.40%,8,22,,0,0,55.60%,5,9,12,4,8,1,0,0,1,2,21
50,蒂姆-邓肯,09-10,胜,奇才86-97马刺,1,36,62.50%,10,16,0.00%,0,1,50.00%,3,6,7,0,7,3,0,1,1,1,23
51,蒂姆-邓肯,09-10,胜,热火78-108马刺,1,28,76.90%,10,13,,0,0,100.00%,3,3,10,3,7,3,2,0,2,0,23
52,蒂姆-邓肯,09-10,胜,森林狼99-117马刺,1,26,45.50%,5,11,,0,0,87.50%,7,8,10,2,8,1,0,2,2,2,17
53,蒂姆-邓肯,09-10,胜,尼克斯88-95马刺,1,30,54.50%,6,11,,0,0,50.00%,1,2,7,2,5,1,0,1,4,3,13
54,蒂姆-邓肯,09-10,胜,雄鹿97-112马刺,1,32,68.80%,11,16,,0,0,100.00%,4,4,9,1,8,4,1,1,2,2,26
55,蒂姆-邓肯,09-10,负,开拓者98-94马刺,1,41,46.70%,7,15,,0,0,90.90%,10,11,11,4,7,3,0,1,3,1,24
56,蒂姆-邓肯,09-10,胜,快船87-103马刺,1,25,62.50%,5,8,,0,0,75.00%,3,4,3,0,3,3,1,2,0,0,13
57,蒂姆-邓肯,09-10,胜,步行者99-100马刺,1,31,44.40%,8,18,,0,0,60.00%,3,5,16,8,8,3,2,3,2,4,19
58,蒂姆-邓肯,09-10,胜,勇士91-103马刺,1,32,50.00%,11,22,,0,0,83.30%,5,6,15,4,11,4,1,4,2,0,27
