id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,詹姆斯-哈登,10-11,负,雄鹿110-106雷霆,0,24,41.70%,5,12,33.30%,1,3,100.00%,1,1,6,3,3,5,0,0,1,2,12
2,詹姆斯-哈登,10-11,胜,国王112-120雷霆,0,24,42.90%,3,7,33.30%,1,3,100.00%,5,5,6,0,6,2,3,0,2,3,12
3,詹姆斯-哈登,10-11,胜,湖人106-120雷霆,0,32,33.30%,3,9,25.00%,1,4,90.00%,9,10,1,0,1,1,0,1,0,1,16
4,詹姆斯-哈登,10-11,胜,掘金89-104雷霆,0,25,62.50%,5,8,40.00%,2,5,50.00%,2,4,5,2,3,3,0,0,1,0,14
5,詹姆斯-哈登,10-11,胜,快船108-112雷霆,0,23,33.30%,2,6,0.00%,0,3,100.00%,3,3,2,1,1,5,0,0,1,4,7
6,詹姆斯-哈登,10-11,胜,掘金94-101雷霆,0,28,33.30%,4,12,28.60%,2,7,50.00%,3,6,2,0,2,1,1,0,2,3,13
7,詹姆斯-哈登,10-11,负,快船98-92雷霆,0,28,27.30%,3,11,28.60%,2,7,100.00%,6,6,1,1,0,3,2,0,1,2,14
8,詹姆斯-哈登,10-11,负,开拓者98-91雷霆,0,34,40.00%,6,15,22.20%,2,9,100.00%,7,7,1,1,0,2,1,0,1,4,21
9,詹姆斯-哈登,10-11,胜,太阳98-116雷霆,0,29,77.80%,7,9,60.00%,3,5,55.60%,5,9,3,0,3,2,3,0,1,5,22
10,詹姆斯-哈登,10-11,胜,勇士114-115雷霆,0,31,50.00%,5,10,20.00%,1,5,100.00%,3,3,5,0,5,3,3,0,4,1,14
11,詹姆斯-哈登,10-11,胜,开拓者90-99雷霆,0,25,25.00%,2,8,25.00%,1,4,100.00%,3,3,2,0,2,1,0,1,1,3,8
12,詹姆斯-哈登,10-11,胜,森林狼103-111雷霆,0,21,36.40%,4,11,50.00%,1,2,100.00%,4,4,1,0,1,1,1,0,2,2,13
13,詹姆斯-哈登,10-11,胜,爵士94-106雷霆,0,27,33.30%,3,9,25.00%,1,4,100.00%,4,4,2,1,1,0,0,0,2,5,11
14,詹姆斯-哈登,10-11,负,猛龙95-93雷霆,0,34,55.60%,5,9,66.70%,2,3,84.60%,11,13,2,0,2,4,1,0,0,3,23
15,詹姆斯-哈登,10-11,胜,山猫82-99雷霆,0,29,61.50%,8,13,42.90%,3,7,66.70%,2,3,3,1,2,3,0,0,3,3,21
16,詹姆斯-哈登,10-11,胜,热火85-96雷霆,0,28,33.30%,4,12,25.00%,2,8,66.70%,2,3,3,1,2,2,0,0,2,3,12
17,詹姆斯-哈登,10-11,胜,奇才89-116雷霆,0,23,54.50%,6,11,25.00%,1,4,75.00%,3,4,2,0,2,2,1,0,3,1,16
18,詹姆斯-哈登,10-11,胜,骑士75-95雷霆,0,26,50.00%,5,10,42.90%,3,7,75.00%,3,4,5,0,5,3,4,0,2,0,16
19,詹姆斯-哈登,10-11,胜,活塞94-104雷霆,0,31,63.60%,7,11,66.70%,4,6,100.00%,4,4,0,0,0,3,3,1,2,3,22
20,詹姆斯-哈登,10-11,胜,76人105-110雷霆,0,34,30.00%,3,10,20.00%,1,5,100.00%,4,4,3,0,3,2,1,1,3,5,11
21,詹姆斯-哈登,10-11,负,灰熊107-101雷霆,0,33,63.60%,7,11,0.00%,0,1,100.00%,2,2,6,0,6,5,1,1,2,4,16
22,詹姆斯-哈登,10-11,胜,太阳118-122雷霆,0,37,66.70%,8,12,50.00%,2,4,88.90%,8,9,6,1,5,4,2,0,0,2,26
23,詹姆斯-哈登,10-11,胜,老鹰104-111雷霆,0,32,43.80%,7,16,20.00%,1,5,100.00%,2,2,1,0,1,1,1,1,0,4,17
24,詹姆斯-哈登,10-11,胜,步行者89-113雷霆,0,23,42.90%,6,14,16.70%,1,6,100.00%,7,7,1,0,1,2,1,1,1,1,20
25,詹姆斯-哈登,10-11,负,湖人90-87雷霆,0,28,54.50%,6,11,0.00%,0,3,100.00%,2,2,3,0,3,3,3,0,2,4,14
26,詹姆斯-哈登,10-11,负,魔术111-88雷霆,0,36,38.50%,5,13,37.50%,3,8,75.00%,3,4,3,1,2,2,0,0,1,2,16
27,詹姆斯-哈登,10-11,负,马刺109-105雷霆,0,28,55.60%,5,9,40.00%,2,5,100.00%,4,4,1,0,1,2,0,1,0,3,16
28,詹姆斯-哈登,10-11,胜,快船88-111雷霆,0,24,50.00%,6,12,50.00%,4,8,100.00%,3,3,2,0,2,1,1,0,0,0,19
29,詹姆斯-哈登,10-11,胜,国王96-126雷霆,0,23,50.00%,4,8,0.00%,0,4,100.00%,4,4,4,0,4,2,2,3,2,1,12
30,詹姆斯-哈登,10-11,负,勇士100-94雷霆,0,15,66.70%,2,3,50.00%,1,2,100.00%,3,3,0,0,0,2,0,0,1,3,8
31,詹姆斯-哈登,10-11,胜,国王97-99雷霆,0,32,33.30%,3,9,0.00%,0,4,62.50%,5,8,2,1,1,0,5,0,1,3,11
32,詹姆斯-哈登,10-11,负,灰熊105-101雷霆,0,23,33.30%,3,9,66.70%,2,3,100.00%,5,5,4,2,2,0,0,0,2,2,13
