id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,凯文-杜兰特,18-19,负,灰熊132-117勇士,1,18,70.00%,7,10,0.00%,0,2,100.00%,7,7,0,0,0,6,1,0,0,1,21
2,凯文-杜兰特,18-19,胜,快船104-131勇士,1,28,85.70%,6,7,50.00%,1,2,75.00%,3,4,4,0,4,7,1,1,1,1,16
3,凯文-杜兰特,18-19,胜,骑士114-120勇士,1,37,50.00%,7,14,33.30%,1,3,,0,0,5,0,5,8,1,1,2,2,15
4,凯文-杜兰特,18-19,胜,湖人90-108勇士,1,29,71.40%,5,7,75.00%,3,4,100.00%,2,2,6,0,6,8,0,0,6,3,15
5,凯文-杜兰特,18-19,胜,掘金102-116勇士,1,21,69.20%,9,13,40.00%,2,5,100.00%,1,1,3,0,3,6,0,2,0,1,21
6,凯文-杜兰特,18-19,胜,黄蜂90-137勇士,1,27,100.00%,5,5,100.00%,1,1,,0,0,2,0,2,9,0,0,3,1,11
7,凯文-杜兰特,18-19,负,森林狼131-130勇士,1,42,36.40%,8,22,22.20%,2,9,83.30%,5,6,12,0,12,7,0,2,3,4,23
8,凯文-杜兰特,18-19,胜,灰熊103-118勇士,1,35,92.30%,12,13,100.00%,1,1,100.00%,3,3,9,1,8,5,2,0,2,2,28
9,凯文-杜兰特,18-19,胜,活塞114-121勇士,1,35,83.30%,5,6,50.00%,1,2,75.00%,3,4,5,0,5,11,1,0,2,4,14
10,凯文-杜兰特,18-19,负,独行侠126-91勇士,1,29,36.00%,9,25,0.00%,0,8,100.00%,7,7,5,0,5,4,0,0,1,2,25
11,凯文-杜兰特,18-19,胜,步行者89-112勇士,1,28,66.70%,6,9,25.00%,1,4,100.00%,2,2,3,0,3,6,1,3,4,1,15
12,凯文-杜兰特,18-19,胜,森林狼107-117勇士,1,35,53.80%,7,13,50.00%,3,6,,0,0,2,0,2,9,1,0,2,0,17
13,凯文-杜兰特,18-19,负,马刺111-105勇士,1,36,50.00%,9,18,0.00%,0,4,100.00%,6,6,5,0,5,3,0,0,3,5,24
14,凯文-杜兰特,18-19,负,太阳115-111勇士,1,30,52.90%,9,17,25.00%,1,4,75.00%,6,8,2,0,2,3,2,0,3,2,25
15,凯文-杜兰特,18-19,胜,掘金105-122勇士,1,36,66.70%,10,15,100.00%,2,2,100.00%,4,4,4,0,4,6,0,2,0,3,26
16,凯文-杜兰特,18-19,负,凯尔特128-95勇士,1,31,31.30%,5,16,0.00%,0,5,80.00%,8,10,2,0,2,2,1,0,5,2,18
17,凯文-杜兰特,18-19,胜,76人117-120勇士,1,37,45.80%,11,24,28.60%,2,7,71.40%,10,14,5,0,5,5,0,0,4,0,34
18,凯文-杜兰特,18-19,负,热火126-125勇士,1,39,42.90%,9,21,25.00%,3,12,80.00%,8,10,5,0,5,5,0,2,2,3,29
19,凯文-杜兰特,18-19,胜,黄蜂110-121勇士,1,36,46.70%,7,15,44.40%,4,9,100.00%,2,2,7,0,7,4,1,0,1,2,20
20,凯文-杜兰特,18-19,负,火箭118-112勇士,1,38,57.90%,11,19,42.90%,3,7,66.70%,4,6,4,1,3,3,0,2,2,1,29
21,凯文-杜兰特,18-19,胜,国王123-125勇士,1,37,50.00%,10,20,20.00%,1,5,100.00%,7,7,9,1,8,4,1,7,3,4,28
22,凯文-杜兰特,18-19,负,开拓者129-107勇士,1,33,70.60%,12,17,75.00%,3,4,83.30%,5,6,4,2,2,2,0,3,1,4,32
23,凯文-杜兰特,18-19,胜,爵士108-115勇士,1,37,57.90%,11,19,16.70%,1,6,71.40%,5,7,2,0,2,7,0,0,0,1,28
24,凯文-杜兰特,18-19,胜,热火118-120勇士,1,37,66.70%,16,24,14.30%,1,7,60.00%,6,10,6,0,6,4,0,1,3,2,39
25,凯文-杜兰特,18-19,胜,太阳107-117勇士,1,34,54.50%,6,11,33.30%,1,3,80.00%,8,10,8,1,7,3,0,0,4,2,21
26,凯文-杜兰特,18-19,胜,马刺102-141勇士,1,29,69.20%,9,13,75.00%,3,4,100.00%,2,2,8,0,8,9,2,0,0,1,23
27,凯文-杜兰特,18-19,胜,湖人101-115勇士,1,35,61.50%,8,13,0.00%,0,2,100.00%,5,5,5,1,4,11,0,0,2,1,21
28,凯文-杜兰特,18-19,负,76人113-104勇士,1,38,45.80%,11,24,12.50%,1,8,100.00%,2,2,4,2,2,4,2,0,1,3,25
29,凯文-杜兰特,18-19,胜,步行者100-132勇士,1,30,33.30%,7,21,20.00%,1,5,100.00%,1,1,3,2,1,7,0,0,3,2,16
