id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,凯文-加内特,11-12,胜,雄鹿74-87凯尔特,1,11,16.70%,1,6,,0,0,100.00%,2,2,2,0,2,3,1,0,0,1,4
2,凯文-加内特,11-12,胜,魔术98-102凯尔特,1,34,40.00%,6,15,,0,0,75.00%,3,4,9,1,8,1,1,1,3,1,15
3,凯文-加内特,11-12,负,尼克斯118-110凯尔特,1,35,50.00%,7,14,,0,0,75.00%,6,8,5,0,5,3,2,1,1,0,20
4,凯文-加内特,11-12,胜,篮网82-94凯尔特,1,30,50.00%,8,16,,0,0,83.30%,5,6,12,3,9,3,2,1,1,2,21
5,凯文-加内特,11-12,负,猛龙84-79凯尔特,1,32,31.30%,5,16,0.00%,0,1,100.00%,3,3,10,2,8,3,0,1,1,1,13
6,凯文-加内特,11-12,胜,老鹰86-88凯尔特,1,33,45.00%,9,20,,0,0,100.00%,4,4,12,3,9,2,3,0,1,6,22
7,凯文-加内特,11-12,胜,热火107-115凯尔特,1,33,78.60%,11,14,,0,0,100.00%,2,2,9,0,9,2,0,2,4,4,24
8,凯文-加内特,11-12,胜,76人79-103凯尔特,1,28,72.70%,8,11,,0,0,100.00%,4,4,6,0,6,2,0,0,1,0,20
9,凯文-加内特,11-12,胜,步行者72-86凯尔特,1,34,40.00%,6,15,,0,0,100.00%,3,3,7,0,7,4,1,0,1,5,15
10,凯文-加内特,11-12,负,公牛93-86凯尔特,1,38,31.30%,5,16,,0,0,100.00%,2,2,14,1,13,4,0,0,3,4,12
11,凯文-加内特,11-12,负,马刺87-86凯尔特,1,33,36.80%,7,19,,0,0,100.00%,2,2,7,1,6,5,0,1,1,1,16
12,凯文-加内特,11-12,胜,热火72-91凯尔特,1,30,41.70%,5,12,,0,0,,0,0,8,0,8,1,0,1,0,1,10
13,凯文-加内特,11-12,胜,森林狼79-100凯尔特,1,34,66.70%,12,18,,0,0,,0,0,10,1,9,4,0,1,2,3,24
14,凯文-加内特,11-12,胜,爵士82-94凯尔特,1,34,62.50%,10,16,,0,0,100.00%,3,3,10,0,10,4,2,1,1,2,23
15,凯文-加内特,11-12,胜,山猫95-102凯尔特,1,33,50.00%,10,20,0.00%,0,1,66.70%,4,6,4,1,3,1,1,1,0,5,24
16,凯文-加内特,11-12,胜,奇才76-88凯尔特,1,24,30.00%,3,10,,0,0,100.00%,4,4,5,0,5,6,2,0,2,1,10
17,凯文-加内特,11-12,负,76人99-86凯尔特,1,30,52.60%,10,19,,0,0,,0,0,8,1,7,4,0,1,1,2,20
18,凯文-加内特,11-12,胜,雄鹿91-100凯尔特,1,31,44.40%,8,18,,0,0,0.00%,0,1,10,2,8,6,0,3,0,3,16
19,凯文-加内特,11-12,胜,老鹰76-79凯尔特,1,37,41.20%,7,17,0.00%,0,1,100.00%,2,2,8,0,8,3,1,0,2,2,16
20,凯文-加内特,11-12,负,掘金98-91凯尔特,1,33,75.00%,9,12,,0,0,100.00%,4,4,9,1,8,5,1,0,3,1,22
21,凯文-加内特,11-12,负,国王120-95凯尔特,1,28,50.00%,5,10,,0,0,,0,0,9,0,9,3,1,2,4,4,10
22,凯文-加内特,11-12,胜,勇士103-105凯尔特,1,34,73.30%,11,15,,0,0,66.70%,2,3,7,0,7,5,1,1,3,1,24
23,凯文-加内特,11-12,胜,快船85-94凯尔特,1,34,50.00%,8,16,,0,0,100.00%,5,5,8,0,8,3,0,2,3,5,21
24,凯文-加内特,11-12,负,湖人97-94凯尔特,1,35,63.60%,7,11,,0,0,,0,0,11,2,9,5,3,1,1,4,14
