id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,蒂姆-邓肯,08-09,胜,黄蜂98-105马刺,1,34,63.60%,7,11,,0,0,75.00%,6,8,19,3,16,6,0,1,4,2,20
2,蒂姆-邓肯,08-09,胜,勇士72-101马刺,1,23,42.90%,6,14,,0,0,57.10%,4,7,13,5,8,4,0,0,1,2,16
3,蒂姆-邓肯,08-09,胜,爵士99-105马刺,1,31,45.50%,5,11,,0,0,50.00%,4,8,9,0,9,2,0,0,6,3,14
4,蒂姆-邓肯,08-09,负,开拓者95-83马刺,1,24,25.00%,2,8,,0,0,,0,0,5,1,4,1,2,1,2,1,4
5,蒂姆-邓肯,08-09,胜,雷霆89-99马刺,1,33,55.00%,11,20,,0,0,50.00%,3,6,15,4,11,1,0,3,2,4,25
6,蒂姆-邓肯,08-09,负,骑士101-81马刺,1,27,28.60%,2,7,,0,0,100.00%,2,2,7,1,6,1,0,1,0,1,6
7,蒂姆-邓肯,08-09,胜,步行者121-126马刺,1,28,57.10%,8,14,,0,0,75.00%,6,8,11,4,7,3,0,0,2,3,22
8,蒂姆-邓肯,08-09,负,雷霆96-95马刺,1,36,75.00%,9,12,,0,0,42.90%,3,7,12,5,7,4,0,2,1,1,21
9,蒂姆-邓肯,08-09,负,黄蜂90-86马刺,1,36,42.90%,6,14,,0,0,77.80%,7,9,15,6,9,2,0,1,2,1,19
10,蒂姆-邓肯,08-09,胜,快船98-111马刺,1,14,83.30%,5,6,,0,0,75.00%,3,4,6,1,5,2,0,2,0,0,13
11,蒂姆-邓肯,08-09,胜,勇士106-107马刺,1,24,55.60%,5,9,,0,0,84.60%,11,13,10,2,8,4,1,2,1,1,21
12,蒂姆-邓肯,08-09,负,火箭87-85马刺,1,34,36.40%,8,22,,0,0,87.50%,7,8,6,1,5,2,1,0,2,2,23
13,蒂姆-邓肯,08-09,负,凯尔特80-77马刺,1,32,40.00%,6,15,,0,0,75.00%,3,4,9,1,8,3,0,1,2,1,15
14,蒂姆-邓肯,08-09,负,雷霆78-76马刺,1,35,46.20%,6,13,,0,0,40.00%,2,5,12,0,12,1,0,2,4,0,14
15,蒂姆-邓肯,08-09,胜,火箭85-88马刺,1,33,38.90%,7,18,,0,0,50.00%,1,2,12,4,8,4,2,1,1,2,15
16,蒂姆-邓肯,08-09,负,湖人102-95马刺,1,39,46.20%,6,13,,0,0,57.10%,4,7,11,2,9,5,0,1,2,3,16
17,蒂姆-邓肯,08-09,胜,山猫86-100马刺,1,34,38.90%,7,18,,0,0,80.00%,4,5,11,2,9,1,1,1,1,2,18
18,蒂姆-邓肯,08-09,胜,太阳98-103马刺,1,32,55.60%,5,9,,0,0,58.30%,7,12,15,3,12,4,0,2,1,1,17
19,蒂姆-邓肯,08-09,胜,奇才78-100马刺,1,18,40.00%,2,5,,0,0,50.00%,1,2,5,0,5,0,0,2,5,4,5
20,蒂姆-邓肯,08-09,负,小牛107-102马刺,1,39,33.30%,7,21,,0,0,71.40%,5,7,12,7,5,5,1,2,1,3,19
21,蒂姆-邓肯,08-09,胜,快船78-106马刺,1,28,63.60%,7,11,,0,0,80.00%,4,5,12,4,8,6,3,2,1,1,18
22,蒂姆-邓肯,08-09,负,开拓者102-84马刺,1,26,40.00%,6,15,,0,0,50.00%,2,4,4,2,2,2,3,0,2,1,14
23,蒂姆-邓肯,08-09,胜,奇才67-98马刺,1,27,50.00%,4,8,,0,0,80.00%,4,5,11,2,9,1,0,2,4,1,12
24,蒂姆-邓肯,08-09,胜,活塞79-83马刺,1,36,36.80%,7,19,,0,0,66.70%,4,6,18,6,12,0,0,3,2,2,18
25,蒂姆-邓肯,08-09,负,尼克斯112-107马刺,1,39,50.00%,8,16,0.00%,0,1,76.90%,10,13,15,2,13,5,0,2,7,4,26
26,蒂姆-邓肯,08-09,负,猛龙91-89马刺,1,32,44.40%,8,18,,0,0,66.70%,4,6,13,3,10,7,1,1,1,4,20
27,蒂姆-邓肯,08-09,胜,篮网93-108马刺,1,34,64.70%,11,17,,0,0,83.30%,5,6,9,2,7,8,0,4,1,1,27
28,蒂姆-邓肯,08-09,胜,凯尔特99-105马刺,1,39,56.30%,9,16,,0,0,100.00%,5,5,13,3,10,5,0,1,2,2,23
29,蒂姆-邓肯,08-09,胜,勇士105-110马刺,1,42,65.00%,13,20,,0,0,75.00%,6,8,15,2,13,5,0,1,6,6,32
30,蒂姆-邓肯,08-09,胜,黄蜂93-106马刺,1,37,50.00%,5,10,,0,0,66.70%,2,3,8,0,8,7,0,2,1,1,12
31,蒂姆-邓肯,08-09,胜,太阳104-114马刺,1,41,37.50%,6,16,,0,0,66.70%,8,12,15,6,9,4,1,1,3,2,20
32,蒂姆-邓肯,08-09,胜,爵士100-106马刺,1,37,62.50%,10,16,,0,0,40.00%,4,10,9,3,6,8,2,3,3,4,24
33,蒂姆-邓肯,08-09,负,湖人99-85马刺,1,27,50.00%,6,12,,0,0,100.00%,3,3,8,2,6,1,0,0,0,4,15
34,蒂姆-邓肯,08-09,胜,篮网91-94马刺,1,34,61.90%,13,21,,0,0,100.00%,4,4,15,4,11,5,0,4,4,2,30
35,蒂姆-邓肯,08-09,胜,步行者81-99马刺,1,27,66.70%,10,15,,0,0,87.50%,7,8,10,3,7,0,2,1,3,0,27
36,蒂姆-邓肯,08-09,胜,山猫84-86马刺,1,36,46.20%,6,13,,0,0,45.50%,5,11,11,4,7,6,1,2,1,3,17
37,蒂姆-邓肯,08-09,胜,公牛87-92马刺,1,37,43.80%,7,16,,0,0,80.00%,4,5,14,1,13,4,0,4,0,0,18
38,蒂姆-邓肯,08-09,负,76人109-87马刺,1,29,50.00%,5,10,,0,0,83.30%,10,12,12,4,8,1,0,2,2,2,20
39,蒂姆-邓肯,08-09,胜,湖人111-112马刺,1,38,47.40%,9,19,,0,0,50.00%,2,4,10,3,7,8,1,2,2,1,20
40,蒂姆-邓肯,08-09,负,魔术105-98马刺,1,37,50.00%,7,14,,0,0,100.00%,4,4,10,1,9,5,0,3,2,4,18
41,蒂姆-邓肯,08-09,胜,快船84-106马刺,1,31,36.40%,4,11,,0,0,,0,0,4,1,3,9,0,2,3,0,8
42,蒂姆-邓肯,08-09,胜,热火84-91马刺,1,36,46.70%,7,15,,0,0,62.50%,5,8,9,4,5,4,0,2,3,1,19
43,蒂姆-邓肯,08-09,胜,76人106-108马刺,1,34,73.30%,11,15,,0,0,50.00%,4,8,12,5,7,3,0,1,2,3,26
44,蒂姆-邓肯,08-09,胜,灰熊80-91马刺,1,32,72.70%,8,11,,0,0,66.70%,4,6,10,1,9,5,0,3,3,2,20
45,蒂姆-邓肯,08-09,负,雄鹿100-98马刺,1,36,35.00%,7,20,,0,0,66.70%,8,12,6,0,6,3,1,2,3,3,22
46,蒂姆-邓肯,08-09,胜,灰熊103-106马刺,1,46,57.90%,11,19,,0,0,77.80%,7,9,5,2,3,3,1,1,2,6,29
47,蒂姆-邓肯,08-09,胜,太阳90-91马刺,1,41,48.00%,12,25,,0,0,25.00%,1,4,17,3,14,3,2,0,1,5,25
48,蒂姆-邓肯,08-09,胜,森林狼93-99马刺,1,34,45.00%,9,20,,0,0,100.00%,1,1,12,0,12,5,2,4,1,3,19
49,蒂姆-邓肯,08-09,胜,国王85-101马刺,1,26,60.00%,3,5,,0,0,66.70%,4,6,3,0,3,3,2,0,2,1,10
50,蒂姆-邓肯,08-09,胜,猛龙97-107马刺,1,34,57.10%,8,14,,0,0,42.90%,3,7,7,2,5,3,0,4,4,3,19
51,蒂姆-邓肯,08-09,负,魔术90-78马刺,1,37,41.20%,7,17,,0,0,83.30%,5,6,9,2,7,3,0,0,1,3,19
52,蒂姆-邓肯,08-09,负,黄蜂90-83马刺,1,38,35.70%,5,14,,0,0,85.70%,6,7,11,3,8,1,0,1,1,3,16
53,蒂姆-邓肯,08-09,胜,雷霆104-109马刺,1,36,50.00%,6,12,,0,0,80.00%,8,10,12,2,10,5,0,1,2,3,20
54,蒂姆-邓肯,08-09,胜,森林狼86-98马刺,1,35,53.80%,7,13,,0,0,50.00%,3,6,13,3,10,2,0,5,5,3,17
55,蒂姆-邓肯,08-09,胜,老鹰89-95马刺,1,35,46.70%,7,15,,0,0,62.50%,5,8,11,4,7,1,0,1,2,2,19
56,蒂姆-邓肯,08-09,胜,小牛126-133马刺,1,50,60.00%,12,20,,0,0,88.90%,8,9,14,3,11,4,2,1,0,4,32
57,蒂姆-邓肯,08-09,胜,勇士88-123马刺,1,20,70.00%,7,10,,0,0,66.70%,6,9,13,5,8,5,1,0,0,4,20
