id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,马努-吉诺比利,05-06,胜,火箭87-89马刺,1,26,50.00%,5,10,50.00%,1,2,,0,0,4,1,3,6,2,1,3,0,11
2,马努-吉诺比利,05-06,胜,爵士82-115马刺,1,25,36.40%,4,11,50.00%,3,6,100.00%,7,7,2,0,2,4,1,0,0,1,18
3,马努-吉诺比利,05-06,胜,森林狼90-103马刺,1,24,50.00%,6,12,25.00%,1,4,50.00%,1,2,7,3,4,4,1,0,3,2,14
4,马努-吉诺比利,05-06,负,小牛92-86马刺,1,32,38.90%,7,18,16.70%,1,6,87.50%,7,8,3,0,3,4,0,1,1,1,22
5,马努-吉诺比利,05-06,负,国王97-87马刺,1,27,37.50%,3,8,0.00%,0,1,100.00%,2,2,2,0,2,1,1,0,2,2,8
6,马努-吉诺比利,05-06,胜,爵士86-95马刺,1,28,53.30%,8,15,66.70%,4,6,100.00%,6,6,4,0,4,0,2,0,3,3,26
7,马努-吉诺比利,05-06,胜,奇才99-106马刺,1,32,50.00%,5,10,100.00%,1,1,73.30%,11,15,3,2,1,3,0,1,1,3,22
8,马努-吉诺比利,05-06,胜,湖人85-96马刺,1,25,40.00%,4,10,33.30%,1,3,50.00%,2,4,2,1,1,4,3,0,3,3,11
9,马努-吉诺比利,05-06,胜,快船87-98马刺,1,29,37.50%,3,8,0.00%,0,2,100.00%,2,2,3,0,3,9,3,0,1,3,8
10,马努-吉诺比利,05-06,负,超音速106-102马刺,1,26,75.00%,6,8,66.70%,2,3,75.00%,3,4,2,0,2,6,2,1,3,5,17
11,马努-吉诺比利,05-06,胜,开拓者79-98马刺,1,26,55.60%,5,9,50.00%,2,4,100.00%,4,4,3,2,1,4,2,0,1,0,16
12,马努-吉诺比利,05-06,负,掘金104-92马刺,1,32,57.10%,8,14,57.10%,4,7,85.70%,6,7,3,0,3,4,2,0,2,3,26
