id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,斯蒂芬-库里,17-18,胜,老鹰94-106勇士,1,25,55.60%,10,18,37.50%,3,8,100.00%,6,6,7,1,6,1,0,1,1,1,29
2,斯蒂芬-库里,17-18,胜,马刺107-110勇士,1,2,0.00%,0,1,,0,0,100.00%,2,2,0,0,0,0,0,0,0,0,2
3,斯蒂芬-库里,17-18,胜,篮网101-114勇士,1,34,60.00%,12,20,50.00%,6,12,80.00%,4,5,6,1,5,4,3,1,3,2,34
4,斯蒂芬-库里,17-18,胜,老鹰109-114勇士,1,23,53.30%,8,15,44.40%,4,9,100.00%,8,8,1,0,1,3,2,0,0,0,28
5,斯蒂芬-库里,17-18,胜,奇才101-109勇士,1,35,33.30%,5,15,44.40%,4,9,91.70%,11,12,5,0,5,3,2,0,6,3,25
6,斯蒂芬-库里,17-18,胜,尼克斯111-125勇士,1,30,50.00%,8,16,44.40%,4,9,100.00%,1,1,5,0,5,5,0,0,3,1,21
7,斯蒂芬-库里,17-18,胜,雷霆80-112勇士,1,30,42.10%,8,19,41.70%,5,12,,0,0,9,1,8,6,3,0,2,2,21
8,斯蒂芬-库里,17-18,胜,快船127-134勇士,1,37,73.70%,14,19,72.70%,8,11,100.00%,8,8,6,1,5,10,2,0,4,4,44
9,斯蒂芬-库里,17-18,负,开拓者123-117勇士,1,34,35.30%,6,17,30.00%,3,10,100.00%,2,2,4,2,2,6,3,0,7,4,17
10,斯蒂芬-库里,17-18,胜,太阳83-129勇士,1,30,47.10%,8,17,33.30%,3,9,100.00%,3,3,9,2,7,7,0,1,3,3,22
11,斯蒂芬-库里,17-18,胜,马刺105-122勇士,1,29,53.80%,7,13,42.90%,3,7,,0,0,4,1,3,8,2,0,2,0,17
12,斯蒂芬-库里,17-18,胜,独行侠103-121勇士,1,30,58.30%,7,12,44.40%,4,9,100.00%,2,2,7,2,5,8,0,0,4,1,20
13,斯蒂芬-库里,17-18,负,雷霆125-105勇士,1,32,42.90%,6,14,22.20%,2,9,100.00%,7,7,5,1,4,5,1,1,3,3,21
14,斯蒂芬-库里,17-18,负,掘金115-108勇士,1,36,50.00%,8,16,41.70%,5,12,75.00%,3,4,6,1,5,4,2,0,5,2,24
15,斯蒂芬-库里,17-18,胜,国王104-119勇士,1,36,41.20%,7,17,30.00%,3,10,100.00%,6,6,5,1,4,6,2,0,6,3,23
16,斯蒂芬-库里,17-18,负,爵士129-99勇士,1,30,30.80%,4,13,14.30%,1,7,100.00%,5,5,2,1,1,5,0,0,3,1,14
17,斯蒂芬-库里,17-18,胜,凯尔特105-109勇士,1,37,66.70%,16,24,61.50%,8,13,90.00%,9,10,4,0,4,5,2,0,1,2,49
18,斯蒂芬-库里,17-18,胜,森林狼113-126勇士,1,37,64.30%,9,14,55.60%,5,9,66.70%,2,3,5,2,3,9,3,0,2,2,25
19,斯蒂芬-库里,17-18,胜,尼克斯112-123勇士,1,33,47.40%,9,19,53.30%,8,15,100.00%,6,6,6,0,6,7,0,0,1,2,32
20,斯蒂芬-库里,17-18,负,火箭116-108勇士,1,36,30.00%,6,20,33.30%,5,15,50.00%,2,4,1,0,1,8,2,0,6,2,19
21,斯蒂芬-库里,17-18,胜,公牛112-119勇士,1,35,55.60%,10,18,54.50%,6,11,100.00%,4,4,9,0,9,4,1,0,6,2,30
22,斯蒂芬-库里,17-18,胜,骑士108-118勇士,1,33,53.30%,8,15,50.00%,4,8,75.00%,3,4,4,1,3,8,2,0,3,3,23
23,斯蒂芬-库里,17-18,胜,猛龙125-127勇士,1,34,50.00%,6,12,28.60%,2,7,83.30%,10,12,6,0,6,9,1,0,1,3,24
