id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,勒布朗-詹姆斯,12-13,胜,公牛93-105热火,1,35,58.30%,7,12,100.00%,1,1,75.00%,9,12,7,0,7,6,1,0,3,2,24
2,勒布朗-詹姆斯,12-13,胜,凯尔特101-109热火,1,29,80.00%,8,10,,0,0,100.00%,4,4,6,1,5,9,0,0,1,1,20
3,勒布朗-詹姆斯,12-13,胜,雄鹿83-94热火,1,30,68.80%,11,16,0.00%,0,1,100.00%,6,6,7,1,6,7,2,1,3,0,28
4,勒布朗-詹姆斯,12-13,胜,76人87-106热火,1,30,70.60%,12,17,50.00%,1,2,100.00%,2,2,4,0,4,5,1,0,1,1,27
5,勒布朗-詹姆斯,12-13,胜,黄蜂89-108热火,1,32,65.00%,13,20,70.00%,7,10,60.00%,3,5,4,0,4,6,2,0,3,0,36
6,勒布朗-詹姆斯,12-13,负,公牛101-97热火,1,40,64.70%,11,17,40.00%,2,5,72.70%,8,11,7,0,7,3,2,4,4,1,32
7,勒布朗-詹姆斯,12-13,胜,魔术94-108热火,1,39,56.30%,9,16,,0,0,60.00%,6,10,9,1,8,11,1,0,3,2,24
8,勒布朗-詹姆斯,12-13,胜,山猫77-109热火,1,34,78.60%,11,14,0.00%,0,1,90.90%,10,11,8,0,8,10,3,3,4,0,32
9,勒布朗-詹姆斯,12-13,胜,活塞89-103热火,1,40,80.00%,12,15,100.00%,1,1,66.70%,4,6,8,1,7,8,2,1,3,1,29
10,勒布朗-詹姆斯,12-13,胜,骑士95-98热火,1,42,36.40%,8,22,42.90%,3,7,75.00%,6,8,12,7,5,10,3,2,4,1,25
11,勒布朗-詹姆斯,12-13,胜,凯尔特103-105热火,1,42,55.20%,16,29,25.00%,1,4,66.70%,4,6,7,1,6,12,2,2,5,3,37
12,勒布朗-詹姆斯,12-13,胜,猛龙91-108热火,1,34,50.00%,6,12,33.30%,2,6,72.70%,8,11,12,1,11,8,2,0,3,1,22
13,勒布朗-詹姆斯,12-13,胜,雄鹿94-107热火,1,38,50.00%,12,24,0.00%,0,2,80.00%,4,5,10,1,9,7,0,1,2,1,28
14,勒布朗-詹姆斯,12-13,胜,76人94-98热火,1,37,42.10%,8,19,25.00%,1,4,83.30%,10,12,7,2,5,8,2,1,4,1,27
15,勒布朗-詹姆斯,12-13,胜,老鹰81-98热火,1,30,27.30%,3,11,0.00%,0,2,75.00%,9,12,7,3,4,7,2,0,4,1,15
16,勒布朗-詹姆斯,12-13,胜,步行者91-105热火,1,36,50.00%,5,10,,0,0,60.00%,3,5,6,1,5,7,1,1,4,1,13
17,勒布朗-詹姆斯,12-13,胜,76人93-102热火,1,34,58.80%,10,17,66.70%,2,3,60.00%,3,5,10,3,7,5,1,2,3,2,25
18,勒布朗-詹姆斯,12-13,胜,魔术96-97热火,1,38,50.00%,7,14,16.70%,1,6,91.70%,11,12,3,0,3,2,0,1,2,0,26
19,勒布朗-詹姆斯,12-13,胜,森林狼81-97热火,1,35,56.30%,9,16,25.00%,1,4,100.00%,1,1,10,1,9,4,3,2,7,3,20
20,勒布朗-詹姆斯,12-13,胜,尼克斯93-99热火,1,43,52.20%,12,23,33.30%,2,6,50.00%,3,6,11,3,8,7,3,1,2,1,29
21,勒布朗-詹姆斯,12-13,胜,灰熊91-98热火,1,42,28.60%,4,14,50.00%,2,4,66.70%,8,12,8,1,7,10,2,1,1,1,18
22,勒布朗-詹姆斯,12-13,胜,国王129-141热火,1,48,60.90%,14,23,50.00%,1,2,91.70%,11,12,8,3,5,16,2,1,2,1,40
23,勒布朗-詹姆斯,12-13,胜,骑士105-109热火,1,39,52.60%,10,19,0.00%,0,1,72.70%,8,11,3,2,1,8,1,0,2,0,28
