id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,詹姆斯-哈登,09-10,胜,灰熊105-114雷霆,0,26,44.40%,4,9,33.30%,2,6,100.00%,2,2,4,0,4,1,0,0,2,4,12
2,詹姆斯-哈登,09-10,负,开拓者103-95雷霆,0,23,62.50%,5,8,50.00%,1,2,50.00%,1,2,4,1,3,0,1,0,1,2,12
3,詹姆斯-哈登,09-10,负,勇士120-117雷霆,0,31,63.60%,7,11,50.00%,3,6,50.00%,1,2,3,2,1,1,0,1,0,3,18
4,詹姆斯-哈登,09-10,胜,太阳91-96雷霆,0,16,0.00%,0,4,0.00%,0,2,50.00%,2,4,2,0,2,0,0,1,2,2,2
5,詹姆斯-哈登,09-10,负,掘金98-94雷霆,0,21,14.30%,1,7,0.00%,0,2,,0,0,1,1,0,0,0,1,1,3,2
6,詹姆斯-哈登,09-10,负,爵士140-139雷霆,0,29,57.10%,4,7,40.00%,2,5,83.30%,5,6,4,0,4,0,1,0,2,3,15
7,詹姆斯-哈登,09-10,胜,森林狼108-116雷霆,0,15,50.00%,3,6,,0,0,50.00%,1,2,4,0,4,0,1,0,0,2,7
8,詹姆斯-哈登,09-10,胜,小牛116-121雷霆,0,19,60.00%,3,5,33.30%,1,3,100.00%,4,4,2,0,2,3,1,0,3,3,11
9,詹姆斯-哈登,09-10,胜,凯尔特104-109雷霆,0,26,50.00%,1,2,0.00%,0,1,75.00%,3,4,3,0,3,3,2,0,2,3,5
10,詹姆斯-哈登,09-10,胜,76人93-111雷霆,0,21,71.40%,5,7,100.00%,2,2,,0,0,4,0,4,1,3,0,0,0,12
11,詹姆斯-哈登,09-10,负,开拓者92-87雷霆,0,16,20.00%,1,5,0.00%,0,4,50.00%,1,2,2,1,1,0,0,0,1,3,3
12,詹姆斯-哈登,09-10,胜,湖人75-91雷霆,0,23,16.70%,1,6,25.00%,1,4,75.00%,3,4,4,0,4,1,3,0,2,1,6
