id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,马努-吉诺比利,03-04,胜,掘金67-93马刺,0,29,11.10%,1,9,0.00%,0,2,100.00%,4,4,7,2,5,5,2,0,3,4,6
2,马努-吉诺比利,03-04,胜,开拓者66-78马刺,0,27,0.00%,0,6,0.00%,0,1,100.00%,4,4,4,0,4,4,1,0,3,1,4
3,马努-吉诺比利,03-04,胜,快船79-88马刺,0,25,28.60%,2,7,0.00%,0,2,85.70%,6,7,3,1,2,3,1,0,2,2,10
4,马努-吉诺比利,03-04,胜,开拓者74-84马刺,0,28,66.70%,8,12,80.00%,4,5,100.00%,1,1,5,2,3,5,2,0,2,3,21
5,马努-吉诺比利,03-04,胜,超音速75-96马刺,0,21,33.30%,2,6,0.00%,0,1,66.70%,2,3,0,0,0,3,0,0,3,2,6
6,马努-吉诺比利,03-04,胜,湖人89-95马刺,0,31,22.20%,2,9,50.00%,2,4,85.70%,6,7,4,0,4,4,3,0,1,2,12
7,马努-吉诺比利,03-04,胜,爵士81-94马刺,0,28,40.00%,4,10,50.00%,2,4,71.40%,5,7,1,1,0,0,1,0,1,0,15
8,马努-吉诺比利,03-04,胜,国王89-107马刺,0,25,68.80%,11,16,50.00%,1,2,85.70%,6,7,2,2,0,4,0,0,2,3,29
9,马努-吉诺比利,03-04,胜,骑士93-101马刺,0,24,53.30%,8,15,75.00%,3,4,50.00%,2,4,8,3,5,2,1,0,1,2,21
10,马努-吉诺比利,03-04,胜,太阳76-105马刺,0,20,80.00%,4,5,100.00%,1,1,,0,0,3,0,3,5,2,0,0,3,9
11,马努-吉诺比利,03-04,胜,活塞75-84马刺,0,28,36.40%,4,11,50.00%,2,4,100.00%,7,7,5,3,2,1,1,0,4,4,17
12,马努-吉诺比利,03-04,负,森林狼86-81马刺,0,21,18.20%,2,11,0.00%,0,4,,0,0,6,3,3,3,1,0,3,2,4
13,马努-吉诺比利,03-04,胜,凯尔特87-103马刺,0,24,70.00%,7,10,100.00%,3,3,100.00%,9,9,3,0,3,1,2,0,4,0,26
14,马努-吉诺比利,03-04,胜,森林狼86-106马刺,0,28,38.50%,5,13,0.00%,0,2,71.40%,5,7,8,2,6,2,0,0,0,2,15
15,马努-吉诺比利,03-04,负,勇士97-80马刺,0,26,55.60%,5,9,66.70%,2,3,80.00%,4,5,1,0,1,0,0,0,2,4,16
16,马努-吉诺比利,03-04,负,国王101-87马刺,0,28,42.90%,6,14,66.70%,2,3,50.00%,2,4,3,1,2,4,1,0,4,3,16
17,马努-吉诺比利,03-04,胜,勇士74-99马刺,0,26,63.60%,7,11,50.00%,1,2,50.00%,1,2,5,1,4,2,2,0,2,1,16
18,马努-吉诺比利,03-04,胜,快船90-108马刺,0,25,71.40%,5,7,100.00%,3,3,50.00%,1,2,4,0,4,8,1,0,1,2,14
19,马努-吉诺比利,03-04,负,灰熊94-88马刺,0,30,25.00%,1,4,0.00%,0,2,100.00%,4,4,2,0,2,4,2,0,6,2,6
20,马努-吉诺比利,03-04,胜,太阳86-107马刺,0,18,42.90%,3,7,33.30%,1,3,100.00%,2,2,2,0,2,1,2,0,2,0,9
21,马努-吉诺比利,03-04,胜,小牛100-113马刺,0,27,42.90%,3,7,0.00%,0,2,83.30%,5,6,6,1,5,3,2,0,4,4,11
22,马努-吉诺比利,03-04,胜,超音速84-88马刺,0,22,16.70%,1,6,0.00%,0,1,50.00%,1,2,3,1,2,3,3,0,4,1,3
23,马努-吉诺比利,03-04,负,灰熊81-80马刺,0,31,36.40%,4,11,40.00%,2,5,83.30%,5,6,5,0,5,9,2,0,4,4,15
24,马努-吉诺比利,03-04,胜,掘金92-117马刺,0,29,33.30%,3,9,0.00%,0,2,100.00%,2,2,3,0,3,5,1,0,2,3,8
25,马努-吉诺比利,03-04,负,小牛115-91马刺,0,22,30.00%,3,10,20.00%,1,5,,0,0,3,3,0,3,1,0,1,1,7
26,马努-吉诺比利,03-04,胜,火箭77-86马刺,0,28,66.70%,8,12,60.00%,3,5,66.70%,2,3,3,1,2,2,5,0,1,1,21
27,马努-吉诺比利,03-04,胜,森林狼92-94马刺,0,29,36.40%,4,11,50.00%,1,2,66.70%,2,3,4,1,3,6,2,0,2,1,11
28,马努-吉诺比利,03-04,负,骑士89-87马刺,0,30,57.10%,8,14,25.00%,1,4,100.00%,4,4,3,0,3,2,5,0,5,2,21
29,马努-吉诺比利,03-04,胜,猛龙82-86马刺,0,26,14.30%,1,7,100.00%,1,1,100.00%,5,5,6,2,4,2,2,0,2,1,8
30,马努-吉诺比利,03-04,胜,火箭82-85马刺,0,32,66.70%,6,9,,0,0,50.00%,1,2,1,0,1,3,3,0,3,2,13
31,马努-吉诺比利,03-04,胜,国王94-102马刺,0,28,54.50%,6,11,0.00%,0,2,100.00%,3,3,4,1,3,3,1,1,1,4,15
32,马努-吉诺比利,03-04,胜,超音速90-96马刺,0,26,33.30%,5,15,50.00%,3,6,,0,0,5,1,4,3,0,0,0,5,13
33,马努-吉诺比利,03-04,胜,爵士65-83马刺,0,25,41.70%,5,12,25.00%,1,4,50.00%,1,2,2,1,1,1,4,0,2,2,12
34,马努-吉诺比利,03-04,胜,爵士81-85马刺,0,23,0.00%,0,5,0.00%,0,2,100.00%,6,6,6,3,3,3,0,0,0,2,6
35,马努-吉诺比利,03-04,负,国王96-91马刺,1,37,57.10%,4,7,66.70%,2,3,66.70%,2,3,4,1,3,4,2,1,5,2,12
36,马努-吉诺比利,03-04,胜,尼克斯67-77马刺,1,36,30.80%,4,13,0.00%,0,3,100.00%,6,6,7,1,6,6,3,0,2,3,14
37,马努-吉诺比利,03-04,负,雄鹿93-92马刺,1,34,40.00%,2,5,33.30%,1,3,100.00%,4,4,5,0,5,4,1,1,6,4,9
38,马努-吉诺比利,03-04,负,黄蜂98-96马刺,0,33,36.40%,4,11,0.00%,0,3,80.00%,4,5,5,3,2,5,1,1,1,2,12
39,马努-吉诺比利,03-04,胜,太阳84-86马刺,0,26,40.00%,4,10,0.00%,0,4,66.70%,2,3,4,1,3,2,2,0,2,4,10
40,马努-吉诺比利,03-04,胜,篮网76-99马刺,0,16,80.00%,4,5,,0,0,0.00%,0,2,3,0,3,1,0,0,1,4,8
41,马努-吉诺比利,03-04,负,活塞85-77马刺,0,28,44.40%,4,9,33.30%,1,3,100.00%,1,1,3,2,1,4,1,0,1,3,10
42,马努-吉诺比利,03-04,胜,凯尔特92-109马刺,0,19,20.00%,1,5,0.00%,0,1,100.00%,2,2,6,1,5,5,0,0,2,2,4
43,马努-吉诺比利,03-04,负,步行者89-79马刺,1,28,42.90%,3,7,0.00%,0,2,83.30%,5,6,3,2,1,7,1,0,3,2,11
44,马努-吉诺比利,03-04,负,森林狼100-93马刺,1,30,50.00%,6,12,0.00%,0,3,100.00%,2,2,6,2,4,3,0,0,2,5,14
45,马努-吉诺比利,03-04,负,76人83-77马刺,1,7,66.70%,2,3,100.00%,1,1,,0,0,0,0,0,0,0,0,0,0,5
46,马努-吉诺比利,03-04,胜,雄鹿74-89马刺,1,33,62.50%,10,16,50.00%,1,2,57.10%,4,7,9,4,5,3,3,0,2,3,25
47,马努-吉诺比利,03-04,胜,魔术83-98马刺,1,38,30.80%,4,13,20.00%,1,5,50.00%,2,4,9,2,7,7,1,0,2,2,11
48,马努-吉诺比利,03-04,胜,快船90-111马刺,1,31,60.00%,6,10,60.00%,3,5,50.00%,1,2,3,2,1,5,3,0,0,1,16
49,马努-吉诺比利,03-04,胜,开拓者91-101马刺,1,30,37.50%,3,8,0.00%,0,3,50.00%,1,2,3,0,3,1,0,0,1,0,7
50,马努-吉诺比利,03-04,胜,超音速73-87马刺,1,36,55.60%,5,9,0.00%,0,1,80.00%,4,5,1,0,1,4,2,1,3,3,14
51,马努-吉诺比利,03-04,胜,猛龙70-73马刺,1,27,14.30%,1,7,20.00%,1,5,33.30%,1,3,4,2,2,3,2,0,1,5,4
52,马努-吉诺比利,03-04,胜,灰熊67-78马刺,1,35,20.00%,2,10,0.00%,0,3,75.00%,3,4,7,1,6,8,3,0,3,1,7
53,马努-吉诺比利,03-04,胜,火箭73-86马刺,1,33,41.70%,5,12,57.10%,4,7,66.70%,2,3,4,1,3,2,3,0,2,1,16
54,马努-吉诺比利,03-04,胜,火箭67-71马刺,1,35,38.50%,5,13,20.00%,1,5,,0,0,10,1,9,4,1,0,1,1,11
55,马努-吉诺比利,03-04,胜,开拓者77-102马刺,1,34,36.40%,4,11,0.00%,0,3,100.00%,3,3,5,0,5,6,6,0,0,0,11
56,马努-吉诺比利,03-04,胜,公牛82-96马刺,1,36,69.20%,9,13,83.30%,5,6,100.00%,3,3,5,0,5,3,5,1,1,2,26
57,马努-吉诺比利,03-04,胜,热火70-86马刺,1,35,37.50%,3,8,25.00%,1,4,100.00%,4,4,3,0,3,4,1,1,3,3,11
58,马努-吉诺比利,03-04,胜,魔术94-105马刺,1,30,0.00%,0,3,,0,0,33.30%,2,6,2,1,1,3,3,0,2,3,2
59,马努-吉诺比利,03-04,负,湖人90-86马刺,1,37,36.40%,4,11,40.00%,2,5,75.00%,3,4,5,1,4,4,1,2,6,3,13
60,马努-吉诺比利,03-04,负,快船91-83马刺,1,41,16.70%,2,12,33.30%,1,3,100.00%,2,2,5,0,5,5,1,0,3,5,7
61,马努-吉诺比利,03-04,负,勇士91-89马刺,1,33,28.60%,2,7,0.00%,0,1,87.50%,7,8,3,0,3,6,2,0,2,4,11
62,马努-吉诺比利,03-04,负,湖人103-87马刺,1,26,45.50%,5,11,0.00%,0,1,60.00%,3,5,1,0,1,1,3,0,5,1,13
63,马努-吉诺比利,03-04,胜,公牛98-109马刺,1,31,50.00%,7,14,25.00%,1,4,100.00%,2,2,11,2,9,8,3,0,0,0,17
64,马努-吉诺比利,03-04,胜,老鹰75-114马刺,1,23,90.00%,9,10,100.00%,2,2,0.00%,0,2,5,1,4,5,2,0,1,2,20
65,马努-吉诺比利,03-04,负,小牛95-92马刺,1,36,33.30%,4,12,33.30%,1,3,75.00%,3,4,7,3,4,4,0,0,1,4,12
66,马努-吉诺比利,03-04,胜,勇士81-94马刺,1,29,54.50%,6,11,75.00%,3,4,100.00%,4,4,1,0,1,1,0,0,2,0,19
67,马努-吉诺比利,03-04,胜,奇才71-95马刺,1,24,25.00%,3,12,0.00%,0,3,100.00%,3,3,4,1,3,3,2,2,0,3,9
68,马努-吉诺比利,03-04,负,76人100-96马刺,1,38,38.90%,7,18,25.00%,2,8,83.30%,5,6,6,3,3,8,3,1,0,4,21
69,马努-吉诺比利,03-04,胜,篮网71-85马刺,1,38,31.30%,5,16,20.00%,1,5,50.00%,1,2,8,2,6,2,1,0,1,1,12
70,马努-吉诺比利,03-04,胜,爵士78-87马刺,1,40,42.90%,6,14,25.00%,1,4,83.30%,5,6,7,3,4,3,3,0,5,2,18
71,马努-吉诺比利,03-04,负,小牛81-78马刺,1,37,37.50%,6,16,25.00%,1,4,100.00%,4,4,1,0,1,7,3,1,2,2,17
72,马努-吉诺比利,03-04,负,湖人120-117马刺,1,45,42.90%,9,21,57.10%,4,7,84.60%,11,13,12,1,11,7,2,0,1,5,33
73,马努-吉诺比利,03-04,胜,热火73-80马刺,1,33,30.80%,4,13,60.00%,3,5,100.00%,4,4,8,2,6,5,2,1,1,1,15
74,马努-吉诺比利,03-04,负,灰熊88-80马刺,1,29,40.00%,4,10,50.00%,2,4,75.00%,3,4,3,0,3,5,2,0,2,2,13
75,马努-吉诺比利,03-04,胜,尼克斯74-86马刺,1,33,27.30%,3,11,0.00%,0,4,100.00%,4,4,5,0,5,5,4,0,1,2,10
76,马努-吉诺比利,03-04,负,掘金80-72马刺,1,37,33.30%,4,12,50.00%,2,4,100.00%,4,4,6,3,3,6,2,1,3,5,14
77,马努-吉诺比利,03-04,胜,太阳82-83马刺,1,33,14.30%,1,7,0.00%,0,3,71.40%,5,7,5,1,4,3,0,1,2,4,7
