id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,布雷克-格里芬,12-13,胜,国王108-112快船,1,31,30.00%,3,10,,0,0,50.00%,1,2,4,1,3,2,0,0,4,2,7
2,布雷克-格里芬,12-13,胜,开拓者77-93快船,1,27,66.70%,6,9,,0,0,80.00%,4,5,6,1,5,4,2,0,3,2,16
3,布雷克-格里芬,12-13,胜,灰熊87-91快船,1,33,41.70%,5,12,,0,0,33.30%,2,6,9,3,6,3,1,0,1,2,12
4,布雷克-格里芬,12-13,胜,黄蜂93-96快船,1,39,56.30%,9,16,0.00%,0,2,50.00%,2,4,5,1,4,4,0,1,1,4,20
5,布雷克-格里芬,12-13,胜,森林狼95-111快船,1,30,69.20%,9,13,,0,0,33.30%,1,3,8,4,4,7,1,0,5,2,19
6,布雷克-格里芬,12-13,胜,湖人95-109快船,1,37,44.40%,8,18,33.30%,1,3,87.50%,7,8,12,4,8,5,0,0,1,1,24
7,布雷克-格里芬,12-13,胜,太阳101-126快船,1,27,57.10%,4,7,,0,0,33.30%,1,3,5,1,4,7,1,0,2,1,9
8,布雷克-格里芬,12-13,负,步行者109-106快船,1,28,61.50%,8,13,,0,0,100.00%,1,1,5,2,3,0,1,0,2,1,17
9,布雷克-格里芬,12-13,负,火箭98-81快船,1,28,45.50%,5,11,,0,0,100.00%,2,2,3,1,2,2,0,1,2,2,12
10,布雷克-格里芬,12-13,负,马刺104-102快船,1,38,35.00%,7,20,0.00%,0,1,80.00%,4,5,7,3,4,4,0,0,1,3,18
11,布雷克-格里芬,12-13,胜,黄蜂91-105快船,1,36,50.00%,6,12,,0,0,87.50%,7,8,5,3,2,2,1,0,1,1,19
12,布雷克-格里芬,12-13,负,小牛109-102快船,1,37,33.30%,4,12,0.00%,0,1,75.00%,6,8,9,2,7,3,0,1,4,5,14
13,布雷克-格里芬,12-13,胜,篮网95-101快船,1,39,36.40%,4,11,100.00%,1,1,40.00%,2,5,7,2,5,4,0,0,4,4,11
14,布雷克-格里芬,12-13,胜,76人72-101快船,1,26,22.20%,2,9,0.00%,0,1,75.00%,3,4,9,4,5,6,1,0,3,3,7
15,布雷克-格里芬,12-13,负,国王116-101快船,1,38,78.60%,11,14,,0,0,100.00%,4,4,4,1,3,5,2,1,3,5,26
16,布雷克-格里芬,12-13,胜,尼克斯80-93快船,1,38,42.90%,6,14,,0,0,0.00%,0,5,12,4,8,3,1,2,1,2,12
17,布雷克-格里芬,12-13,负,灰熊96-85快船,1,37,53.30%,8,15,0.00%,0,1,85.70%,6,7,6,4,2,5,0,1,3,4,22
18,布雷克-格里芬,12-13,胜,活塞97-129快船,1,21,75.00%,9,12,0.00%,0,1,57.10%,4,7,8,1,7,3,0,1,2,3,22
19,布雷克-格里芬,12-13,负,掘金107-92快船,1,33,58.30%,7,12,,0,0,100.00%,3,3,2,1,1,2,1,0,3,3,17
20,布雷克-格里芬,12-13,胜,雄鹿101-117快船,1,33,64.30%,9,14,0.00%,0,1,62.50%,5,8,11,2,9,11,1,1,3,2,23
21,布雷克-格里芬,12-13,负,雷霆108-104快船,1,32,57.10%,8,14,,0,0,66.70%,4,6,9,3,6,5,0,1,2,6,20
22,布雷克-格里芬,12-13,胜,骑士89-105快船,1,29,58.30%,7,12,,0,0,40.00%,2,5,11,5,6,3,3,3,0,2,16
