id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,拉塞尔-威斯布鲁克,11-12,负,掘金106-101雷霆,1,35,50.00%,10,20,33.30%,1,3,90.00%,9,10,6,1,5,9,3,4,2,2,30
2,拉塞尔-威斯布鲁克,11-12,胜,国王110-118雷霆,1,27,30.80%,4,13,0.00%,0,2,83.30%,5,6,8,5,3,6,2,2,2,2,13
3,拉塞尔-威斯布鲁克,11-12,负,湖人114-106雷霆,1,47,13.60%,3,22,0.00%,0,4,100.00%,8,8,4,1,3,10,1,0,3,5,14
4,拉塞尔-威斯布鲁克,11-12,胜,国王92-103雷霆,1,32,53.30%,8,15,0.00%,0,1,50.00%,2,4,3,1,2,3,2,1,5,2,18
5,拉塞尔-威斯布鲁克,11-12,胜,太阳97-109雷霆,1,31,37.50%,6,16,,0,0,75.00%,3,4,6,2,4,5,2,0,3,4,15
6,拉塞尔-威斯布鲁克,11-12,负,快船92-77雷霆,1,32,25.00%,4,16,20.00%,1,5,,0,0,3,2,1,3,1,0,5,2,9
7,拉塞尔-威斯布鲁克,11-12,胜,森林狼110-115雷霆,1,38,48.00%,12,25,50.00%,2,4,90.00%,9,10,1,0,1,8,2,0,3,4,35
8,拉塞尔-威斯布鲁克,11-12,胜,国王89-115雷霆,1,27,55.60%,10,18,,0,0,40.00%,2,5,6,0,6,5,1,0,2,1,22
9,拉塞尔-威斯布鲁克,11-12,负,快船100-98雷霆,1,37,21.40%,3,14,20.00%,1,5,86.70%,13,15,4,0,4,7,0,0,4,2,20
10,拉塞尔-威斯布鲁克,11-12,胜,雄鹿89-109雷霆,1,26,52.40%,11,21,60.00%,3,5,100.00%,1,1,7,3,4,3,1,0,4,2,26
11,拉塞尔-威斯布鲁克,11-12,胜,猛龙75-91雷霆,1,27,41.70%,5,12,0.00%,0,1,71.40%,5,7,6,1,5,6,1,0,4,3,15
12,拉塞尔-威斯布鲁克,11-12,负,步行者103-98雷霆,1,41,30.40%,7,23,40.00%,2,5,62.50%,5,8,11,3,8,9,1,0,3,3,21
13,拉塞尔-威斯布鲁克,11-12,负,热火98-93雷霆,1,40,34.60%,9,26,25.00%,1,4,100.00%,9,9,4,3,1,2,3,0,4,4,28
14,拉塞尔-威斯布鲁克,11-12,负,灰熊94-88雷霆,1,37,31.30%,5,16,0.00%,0,3,90.00%,9,10,4,3,1,3,3,0,5,2,19
15,拉塞尔-威斯布鲁克,11-12,胜,公牛78-92雷霆,1,30,55.60%,10,18,50.00%,1,2,100.00%,6,6,3,0,3,5,4,0,0,0,27
16,拉塞尔-威斯布鲁克,11-12,胜,湖人93-102雷霆,1,42,48.10%,13,27,25.00%,1,4,90.00%,9,10,1,1,0,5,2,0,1,2,36
17,拉塞尔-威斯布鲁克,11-12,胜,开拓者95-109雷霆,1,35,61.50%,16,26,0.00%,0,3,0.00%,0,3,3,1,2,8,3,0,2,2,32
18,拉塞尔-威斯布鲁克,11-12,胜,热火87-103雷霆,1,33,25.00%,4,16,33.30%,1,3,100.00%,4,4,3,2,1,6,3,1,4,3,13
19,拉塞尔-威斯布鲁克,11-12,胜,森林狼140-149雷霆,1,50,60.70%,17,28,50.00%,2,4,100.00%,9,9,4,2,2,6,2,0,4,1,45
20,拉塞尔-威斯布鲁克,11-12,胜,快船91-114雷霆,1,35,40.00%,8,20,25.00%,1,4,100.00%,2,2,3,1,2,4,0,0,4,2,19
21,拉塞尔-威斯布鲁克,11-12,负,爵士97-90雷霆,1,35,72.70%,8,11,75.00%,3,4,100.00%,4,4,4,1,3,3,0,0,3,2,23
22,拉塞尔-威斯布鲁克,11-12,胜,开拓者95-111雷霆,1,35,57.10%,12,21,66.70%,2,3,33.30%,2,6,3,1,2,5,0,1,0,0,28
23,拉塞尔-威斯布鲁克,11-12,负,马刺114-105雷霆,1,45,44.80%,13,29,20.00%,1,5,90.00%,9,10,3,2,1,6,3,0,2,4,36
24,拉塞尔-威斯布鲁克,11-12,胜,掘金90-103雷霆,1,35,41.20%,7,17,66.70%,2,3,87.50%,7,8,6,1,5,5,2,0,7,4,23
25,拉塞尔-威斯布鲁克,11-12,负,火箭104-103雷霆,1,38,38.90%,7,18,0.00%,0,3,83.30%,5,6,4,1,3,4,0,0,2,1,19
26,拉塞尔-威斯布鲁克,11-12,胜,山猫95-122雷霆,1,27,71.40%,10,14,50.00%,1,2,100.00%,2,2,1,0,1,4,0,0,1,2,23
