id,球员,赛季,果,比赛,首发,时间,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1,克里斯-波什,11-12,胜,篮网98-101热火,1,35,50.00%,8,16,,0,0,100.00%,6,6,15,3,12,2,1,0,2,2,22
2,克里斯-波什,11-12,胜,尼克斯85-93热火,1,35,53.30%,8,15,,0,0,,0,0,14,2,12,1,1,1,2,3,16
3,克里斯-波什,11-12,胜,山猫82-105热火,1,30,72.70%,8,11,,0,0,100.00%,2,2,7,2,5,3,3,1,1,1,18
4,克里斯-波什,11-12,负,公牛96-86热火,1,41,50.00%,8,16,0.00%,0,1,66.70%,4,6,8,1,7,2,0,4,0,1,20
5,克里斯-波什,11-12,负,凯尔特115-107热火,1,38,38.50%,5,13,,0,0,60.00%,3,5,9,3,6,1,0,0,1,1,13
6,克里斯-波什,11-12,胜,活塞75-98热火,1,30,38.90%,7,18,0.00%,0,1,80.00%,8,10,9,4,5,1,1,2,1,2,22
7,克里斯-波什,11-12,负,灰熊97-82热火,1,35,53.30%,8,15,50.00%,1,2,100.00%,2,2,4,1,3,0,0,0,1,1,19
8,克里斯-波什,11-12,胜,雷霆93-98热火,1,32,28.60%,4,14,,0,0,100.00%,4,4,6,1,5,0,1,1,3,1,12
9,克里斯-波什,11-12,胜,76人93-99热火,1,37,50.00%,6,12,50.00%,1,2,100.00%,4,4,5,1,4,0,2,0,1,2,17
10,克里斯-波什,11-12,负,凯尔特91-72热火,1,31,18.20%,2,11,,0,0,0.00%,0,2,11,2,9,4,0,1,3,1,4
11,克里斯-波什,11-12,胜,猛龙101-113热火,1,36,61.10%,11,18,,0,0,100.00%,8,8,8,3,5,3,1,3,2,1,30
12,克里斯-波什,11-12,胜,小牛85-106热火,1,31,47.10%,8,17,100.00%,1,1,66.70%,2,3,9,2,7,2,1,0,2,2,19
13,克里斯-波什,11-12,负,步行者105-90热火,1,36,36.40%,4,11,0.00%,0,1,54.50%,6,11,2,1,1,1,0,0,4,1,14
14,克里斯-波什,11-12,负,雷霆103-87热火,1,36,54.50%,6,11,,0,0,100.00%,6,6,5,1,4,2,3,0,5,2,18
15,克里斯-波什,11-12,胜,活塞73-88热火,1,37,40.00%,4,10,,0,0,100.00%,7,7,9,1,8,2,0,1,1,2,15
16,克里斯-波什,11-12,胜,太阳95-99热火,1,36,75.00%,12,16,,0,0,83.30%,5,6,8,2,6,1,2,1,2,0,29
17,克里斯-波什,11-12,胜,魔术81-91热火,1,37,69.20%,9,13,,0,0,100.00%,5,5,7,1,6,3,0,0,1,2,23
18,克里斯-波什,11-12,胜,76人78-84热火,1,35,33.30%,4,12,,0,0,66.70%,2,3,6,1,5,2,0,0,3,1,10
19,克里斯-波什,11-12,负,公牛106-102热火,1,37,20.00%,3,15,,0,0,100.00%,6,6,3,1,2,1,0,0,4,4,12
20,克里斯-波什,11-12,负,魔术104-98热火,1,44,64.30%,9,14,,0,0,83.30%,5,6,8,2,6,2,1,0,3,5,23
21,克里斯-波什,11-12,胜,步行者91-93热火,1,44,46.20%,6,13,0.00%,0,1,50.00%,1,2,6,1,5,1,2,2,1,3,13
22,克里斯-波什,11-12,胜,老鹰86-89热火,1,32,21.40%,3,14,,0,0,75.00%,3,4,8,3,5,1,1,1,4,3,9
23,克里斯-波什,11-12,胜,篮网78-108热火,1,24,64.30%,9,14,,0,0,100.00%,2,2,2,1,1,1,1,0,0,1,20
24,克里斯-波什,11-12,胜,尼克斯88-102热火,1,32,64.70%,11,17,,0,0,75.00%,3,4,8,2,6,0,1,1,1,3,25
25,克里斯-波什,11-12,胜,国王108-120热火,1,35,50.00%,7,14,,0,0,85.70%,6,7,10,1,9,1,0,1,2,2,20
26,克里斯-波什,11-12,胜,魔术78-90热火,1,31,40.00%,4,10,,0,0,,0,0,9,1,8,0,1,1,1,4,8
27,克里斯-波什,11-12,胜,骑士87-111热火,1,34,38.10%,8,21,,0,0,,0,0,12,4,8,4,2,0,2,4,16
28,克里斯-波什,11-12,胜,步行者90-105热火,1,26,33.30%,3,9,,0,0,87.50%,7,8,7,2,5,1,1,0,3,2,13
29,克里斯-波什,11-12,胜,雄鹿96-114热火,1,30,37.50%,3,8,,0,0,100.00%,2,2,7,0,7,4,0,1,2,1,8
30,克里斯-波什,11-12,胜,老鹰87-107热火,1,32,28.60%,4,14,0.00%,0,1,66.70%,6,9,16,6,10,1,0,2,1,1,14
31,克里斯-波什,11-12,胜,奇才89-106热火,1,34,55.60%,10,18,,0,0,80.00%,4,5,11,3,8,3,1,1,1,0,24
32,克里斯-波什,11-12,负,魔术102-89热火,1,37,38.50%,5,13,,0,0,100.00%,2,2,9,3,6,0,1,1,1,3,12
33,克里斯-波什,11-12,胜,骑士91-107热火,1,36,60.00%,6,10,,0,0,75.00%,3,4,9,1,8,1,0,1,3,4,15
34,克里斯-波什,11-12,胜,猛龙89-95热火,1,37,23.10%,3,13,,0,0,100.00%,6,6,8,3,5,4,2,0,2,2,12
35,克里斯-波什,11-12,胜,76人79-99热火,1,32,45.50%,5,11,,0,0,100.00%,2,2,5,1,4,2,0,0,2,1,12
36,克里斯-波什,11-12,负,雄鹿105-97热火,1,38,40.00%,4,10,0.00%,0,1,50.00%,1,2,9,2,7,5,0,0,0,4,9
37,克里斯-波什,11-12,胜,黄蜂95-109热火,1,32,41.70%,5,12,,0,0,100.00%,2,2,3,1,2,0,2,0,2,2,12
38,克里斯-波什,11-12,胜,公牛93-97热火,1,37,57.10%,8,14,0.00%,0,1,100.00%,8,8,12,2,10,0,1,1,0,2,24
39,克里斯-波什,11-12,胜,尼克斯89-99热火,1,34,22.20%,4,18,0.00%,0,2,83.30%,5,6,9,2,7,2,0,0,2,2,13
40,克里斯-波什,11-12,胜,活塞98-101热火,1,37,80.00%,12,15,100.00%,1,1,100.00%,2,2,6,1,5,4,1,0,0,3,27
41,克里斯-波什,11-12,胜,骑士85-92热火,1,39,62.50%,10,16,100.00%,1,1,100.00%,14,14,7,1,6,2,0,1,2,2,35
42,克里斯-波什,11-12,负,雄鹿91-82热火,1,37,57.10%,8,14,50.00%,1,2,85.70%,6,7,6,2,4,1,0,0,8,2,23
43,克里斯-波什,11-12,胜,76人92-113热火,1,34,57.90%,11,19,50.00%,1,2,100.00%,7,7,7,2,5,5,0,2,0,2,30
44,克里斯-波什,11-12,胜,湖人87-98热火,1,35,54.50%,6,11,,0,0,60.00%,3,5,8,0,8,1,1,0,2,4,15
45,克里斯-波什,11-12,胜,马刺98-120热火,1,37,63.60%,14,22,0.00%,0,1,50.00%,2,4,8,1,7,5,4,0,2,2,30
46,克里斯-波什,11-12,负,掘金117-104热火,1,38,40.00%,6,15,0.00%,0,1,100.00%,5,5,8,2,6,2,1,3,1,2,17
